ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId
1hThrowingAxeCraftedDungeon4T4,@1hThrowingAxeCraftedDungeon4T4_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCraftedDungeon4T4_Description,,Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,400,500,4,HatchetT4,,1,,,1,1,PerkID_Stat_TwoHandFighter,,,,,,PerkBucket_TheDepthsBucket,CraftingGemSlotChanceT4,PerkBucket_TheDepthsBucketChanceT4Bucket4,,,,1,1,1,UI_Weapon,,,1hHatchetNagaCorruptedT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedMetalEngineerSmall,SalvageSmall_MetalT4,,,,,,,,,,,2500,0.12,0,48,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Axe,,,,,,,
1hThrowingAxeCraftedDungeon5T4,@1hThrowingAxeCraftedDungeon5T4_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCraftedDungeon5T4_Description,,Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,400,500,4,HatchetT4,,1,,,1,1,PerkID_Stat_TwoHandFighter,,,,,,PerkBucket_DynastyShipyardBucket,CraftingGemSlotChanceT4,PerkBucket_DynastyShipyardBucketChanceT4Bucket4,,,,1,1,1,UI_Weapon,,,1hThrowingaxeDynasty_VR,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedMetalEngineerSmall,SalvageSmall_MetalT4,,,,,,,,,,,2500,0.12,0,48,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Axe,,,,,,,
1hThrowingAxeCraftedDungeon6T5,@1hThrowingAxeCraftedDungeon6T5_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCraftedDungeon6T5_Description,,Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,500,600,5,HatchetT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,,,,,,PerkBucket_LazarusBucket,CraftingGemSlotChanceT5,PerkBucket_LazarusBucketChanceT5Bucket4,PerkBucket_LazarusBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hHatchetNagaAncientGuardianT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalEngineerSmall,SalvageSmall_MetalT5,,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Axe,,,,,,,
1hThrowingAxeCraftedDungeon7T5,@1hThrowingAxeCraftedDungeon7T5_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCraftedDungeon7T5_Description,,Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,500,600,5,HatchetT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,,,,,,PerkBucket_GenesisBucket,CraftingGemSlotChanceT5,PerkBucket_GenesisBucketChanceT5Bucket4,PerkBucket_GenesisBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hHatchetSylvanT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalEngineerSmall,SalvageSmall_MetalT5,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Axe,,,,,,,
1hThrowingAxeCraftedDungeon8T5,@1hThrowingAxeCraftedDungeon8T5_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCraftedDungeon8T5_Description,,Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,500,600,5,HatchetT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,,,,,,PerkBucket_MyrkgardBucket,CraftingGemSlotChanceT5,PerkBucket_MyrkgardBucketChanceT5Bucket4,PerkBucket_MyrkgardBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hHatchetArchosT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalEngineerSmall,SalvageSmall_MetalT5,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Axe,,,,,,,
1hThrowingAxeCraftedDungeon9T5,@1hThrowingAxeCraftedDungeon9T5_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCraftedDungeon9T5_Description,,Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,500,600,5,HatchetT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,,,,,,PerkBucket_MyrkgardBucket,CraftingGemSlotChanceT5,PerkBucket_MyrkgardBucketChanceT5Bucket4,PerkBucket_MyrkgardBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hHatchetIsabellaT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalEngineerSmall,SalvageSmall_MetalT5,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Axe,,,,,,,
1hThrowingAxeCraftedDungeon10T5,@1hThrowingAxeCraftedDungeon10T5_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCraftedDungeon10T5_Description,,Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,500,600,5,HatchetT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,,,,,,PerkBucket_GlobalBucketChanceT5,CraftingGemSlotChanceT5,PerkBucket_GlobalBucketChanceT5,PerkBucket_GlobalBucketChanceT5,,,1,1,1,UI_Weapon,,,1hHatchetUnholyDepthsFireT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalEngineerSmall,SalvageSmall_MetalT5,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Axe,,,,,,,
1hThrowingAxeCraftedDungeon11T5,@1hThrowingAxeCraftedDungeon11T5_MasterName,Weapon,@ui_itemtypedescription_hatchet,@1hThrowingAxeCraftedDungeon11T5_Description,,Weapon+EquippableMainHand+Hatchet+Melee,,,,1,,,500,600,5,HatchetT5,,1,,,1,1,PerkID_Stat_TwoHandFighter,,,,,,PerkBucket_BarnaclesBucket,CraftingGemSlotChanceT5,PerkBucket_BarnaclesBucketChanceT5Bucket4,PerkBucket_BarnaclesBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,1hHatchetNagaWitheredT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalEngineerSmall,SalvageSmall_MetalT5,,,,,,,,,,,3000,0.12,0,54,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,1H_Axe,,,,,,,
2hWarhammerCraftedDungeon1T3,@2hWarhammerCraftedDungeon1T3_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon1T3_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,300,400,3,2HHammerT3,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_AmrineBucket,CraftingGemSlotChanceT3,,,,,1,1,1,UI_Weapon,,,2hWarhammerGraverobberT3,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT3,,,,,,,,,,,2000,0.12,0,100,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon2T3,@2hWarhammerCraftedDungeon2T3_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon2T3_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,300,400,3,2HHammerT3,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_ObeliskBucket,CraftingGemSlotChanceT3,,,,,1,1,1,UI_Weapon,,,2hwarhammerShatteredObelisk,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageSmall_MetalT3,,,,,,,,,,,2000,0.12,0,115,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon4T4,@2hWarhammerCraftedDungeon4T4_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon4T4_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,400,500,4,2HHammerT4,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_TheDepthsBucket,CraftingGemSlotChanceT4,PerkBucket_TheDepthsBucketChanceT4Bucket4,,,,1,1,1,UI_Weapon,,,2hWarhammerNagaCorruptedT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT4,,,,,,,,,,,2500,0.12,0,115,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon5T4,@2hWarhammerCraftedDungeon5T4_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon5T4_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,400,500,4,2HHammerT4,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_DynastyShipyardBucket,CraftingGemSlotChanceT4,PerkBucket_DynastyShipyardBucketChanceT4Bucket4,,,,1,1,1,UI_Weapon,,,2hWarhammerDynasty_VR,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT4,,,,,,,,,,,2500,0.12,0,115,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon6T5,@2hWarhammerCraftedDungeon6T5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon6T5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_LazarusBucket,CraftingGemSlotChanceT5,PerkBucket_LazarusBucketChanceT5Bucket4,PerkBucket_LazarusBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hWarhammerNagaAncientGuardianT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,115,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon7T5,@2hWarhammerCraftedDungeon7T5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon7T5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_GenesisBucket,CraftingGemSlotChanceT5,PerkBucket_GenesisBucketChanceT5Bucket4,PerkBucket_GenesisBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hWarhammerSylvanT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon8T5,@2hWarhammerCraftedDungeon8T5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon8T5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_MyrkgardBucket,CraftingGemSlotChanceT5,PerkBucket_MyrkgardBucketChanceT5Bucket4,PerkBucket_MyrkgardBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hWarhammerArchosT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon9T5,@2hWarhammerCraftedDungeon9T5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon9T5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_MyrkgardBucket,CraftingGemSlotChanceT5,PerkBucket_MyrkgardBucketChanceT5Bucket4,PerkBucket_MyrkgardBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hWarhammerIsabellaT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon10T5,@2hWarhammerCraftedDungeon10T5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon10T5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_GlobalBucketChanceT5,CraftingGemSlotChanceT5,PerkBucket_GlobalBucketChanceT5,PerkBucket_GlobalBucketChanceT5,,,1,1,1,UI_Weapon,,,2hWarhammerUnholyDepthsFireT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hWarhammerCraftedDungeon11T5,@2hWarhammerCraftedDungeon11T5_MasterName,Weapon,@ui_itemtypedescription_warhammer,@2hWarhammerCraftedDungeon11T5_Description,,Weapon+EquippableTwoHand+2HHammer+Melee,,,,1,,,500,600,5,2HHammerT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_BarnaclesBucket,CraftingGemSlotChanceT5,PerkBucket_BarnaclesBucketChanceT5Bucket4,PerkBucket_BarnaclesBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hWarhammerNagaWitheredT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,130,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_WarHammer,,,,,,,
2hGreataxeCraftedDungeon1T3,@2hGreataxeCraftedDungeon1T3_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon1T3_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,300,400,3,2HAxeT3,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_AmrineBucket,CraftingGemSlotChanceT3,,,,,1,1,1,UI_Weapon,,,2hGreatAxeGraverobberT3,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT3,,,,,,,,,,,2000,0.12,0,96,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon2T3,@2hGreataxeCraftedDungeon2T3_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon2T3_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,300,400,3,2HAxeT3,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_ObeliskBucket,CraftingGemSlotChanceT3,,,,,1,1,1,UI_Weapon,,,2hgreataxeShatteredObelisk,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,1,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageSmall_MetalT3,,,,,,,,,,,2000,0.12,0,96,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon4T4,@2hGreataxeCraftedDungeon4T4_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon4T4_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,400,500,4,2HAxeT4,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_TheDepthsBucket,CraftingGemSlotChanceT4,PerkBucket_TheDepthsBucketChanceT4Bucket4,,,,1,1,1,UI_Weapon,,,2hGreatAxenNagaCorruptedT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT4,,,,,,,,,,,2500,0.12,0,112,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon5T4,@2hGreataxeCraftedDungeon5T4_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon5T4_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,400,500,4,2HAxeT4,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_DynastyShipyardBucket,CraftingGemSlotChanceT4,PerkBucket_DynastyShipyardBucketChanceT4Bucket4,,,,1,1,1,UI_Weapon,,,2hGreatAxeDynasty_VR,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,2,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT4,,,,,,,,,,,2500,0.12,0,112,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon6T5,@2hGreataxeCraftedDungeon6T5_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon6T5_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,500,600,5,2HAxeT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_LazarusBucket,CraftingGemSlotChanceT5,PerkBucket_LazarusBucketChanceT5Bucket4,PerkBucket_LazarusBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hGreatAxeNagaAncientGuardianT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon7T5,@2hGreataxeCraftedDungeon7T5_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon7T5_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,500,600,5,2HAxeT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_GenesisBucket,CraftingGemSlotChanceT5,PerkBucket_GenesisBucketChanceT5Bucket4,PerkBucket_GenesisBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hGreatAxeSylvanT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon8T5,@2hGreataxeCraftedDungeon8T5_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon8T5_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,500,600,5,2HAxeT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_MyrkgardBucket,CraftingGemSlotChanceT5,PerkBucket_MyrkgardBucketChanceT5Bucket4,PerkBucket_MyrkgardBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hGreatAxeArchosT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon9T5,@2hGreataxeCraftedDungeon9T5_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon9T5_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,500,600,5,2HAxeT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_MyrkgardBucket,CraftingGemSlotChanceT5,PerkBucket_MyrkgardBucketChanceT5Bucket4,PerkBucket_MyrkgardBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hGreatAxeIsabellaT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon10T5,@2hGreataxeCraftedDungeon10T5_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon10T5_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,500,600,5,2HAxeT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_GlobalBucketChanceT5,CraftingGemSlotChanceT5,PerkBucket_GlobalBucketChanceT5,PerkBucket_GlobalBucketChanceT5,,,1,1,1,UI_Weapon,,,2hGreatAxeUnholyDepthsFireT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
2hGreataxeCraftedDungeon11T5,@2hGreataxeCraftedDungeon11T5_MasterName,Weapon,@ui_itemtypedescription_axe,@2hGreataxeCraftedDungeon11T5_Description,,Weapon+EquippableTwoHand+2HAxe+Melee,,,,1,,,500,600,5,2HAxeT5,,1,,,1,1,PerkID_Stat_TwoHandSoldier,,,,,,PerkBucket_BarnaclesBucket,CraftingGemSlotChanceT5,PerkBucket_BarnaclesBucketChanceT5Bucket4,PerkBucket_BarnaclesBucketChanceT5Bucket5,,,1,1,1,UI_Weapon,,,2hGreatAxeNagaWitheredT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageCraftedMetalWeaponLarge,SalvageLarge_MetalT5,,,,,,,,,,,3000,0.12,0,128,,Play_UI_Pickup_Axe,Play_UI_Drop_Axe,Play_UI_Use_Axe,Play_UI_Created_Axe,Play_UI_item_broken,,2H_GreatAxe,,,,,,,
