ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId
EarringSTRCONT5,@EarringSTRCONT5_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,500,600,5,EarringSTRCONT5,,,,,1,0,PerkID_Stat_ArmorBarbarian,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkID_Stat_ArmorBarbarian,,,,,,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringSTRCONT5.png,lyshineui/images/icons/items_hires/EarringSTRCONT5.png,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageJewelry,SalvageLarge_MetalT5,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringDEXCONT2,@EarringDEXCONT2_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,200,300,2,EarringDEXCONT2,,,,,1,0,PerkID_Stat_ArmorBrigand,,PerkBucket_CraftingPerkBucketChanceT2,,,PerkID_Stat_ArmorBrigand,,,,,,,PerkBucket_CraftingPerkBucketChanceT2,,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringDEXCONT2.png,lyshineui/images/icons/items_hires/EarringDEXCONT2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringDEXCONT3,@EarringDEXCONT3_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,300,400,3,EarringDEXCONT3,,,,,1,0,PerkID_Stat_ArmorBrigand,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,PerkID_Stat_ArmorBrigand,,,,,,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringDEXCONT3.png,lyshineui/images/icons/items_hires/EarringDEXCONT3.png,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT3,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringDEXCONT4,@EarringDEXCONT4_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,400,500,4,EarringDEXCONT4,,,,,1,0,PerkID_Stat_ArmorBrigand,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkID_Stat_ArmorBrigand,,,,,,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringDEXCONT4.png,lyshineui/images/icons/items_hires/EarringDEXCONT4.png,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT4,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringDEXCONT5,@EarringDEXCONT5_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,500,600,5,EarringDEXCONT5,,,,,1,0,PerkID_Stat_ArmorBrigand,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkID_Stat_ArmorBrigand,,,,,,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringDEXCONT5.png,lyshineui/images/icons/items_hires/EarringDEXCONT5.png,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageJewelry,SalvageLarge_MetalT5,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringINTCONT2,@EarringINTCONT2_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,200,300,2,EarringINTCONT2,,,,,1,0,PerkID_Stat_ArmorOccultist,,PerkBucket_CraftingPerkBucketChanceT2,,,PerkID_Stat_ArmorOccultist,,,,,,,PerkBucket_CraftingPerkBucketChanceT2,,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringINTCONT2.png,lyshineui/images/icons/items_hires/EarringINTCONT2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringINTCONT3,@EarringINTCONT3_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,300,400,3,EarringINTCONT3,,,,,1,0,PerkID_Stat_ArmorOccultist,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,PerkID_Stat_ArmorOccultist,,,,,,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringINTCONT3.png,lyshineui/images/icons/items_hires/EarringINTCONT3.png,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT3,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringINTCONT4,@EarringINTCONT4_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,400,500,4,EarringINTCONT4,,,,,1,0,PerkID_Stat_ArmorOccultist,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkID_Stat_ArmorOccultist,,,,,,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringINTCONT4.png,lyshineui/images/icons/items_hires/EarringINTCONT4.png,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT4,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringINTCONT5,@EarringINTCONT5_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,500,600,5,EarringINTCONT5,,,,,1,0,PerkID_Stat_ArmorOccultist,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkID_Stat_ArmorOccultist,,,,,,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringINTCONT5.png,lyshineui/images/icons/items_hires/EarringINTCONT5.png,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageJewelry,SalvageLarge_MetalT5,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringSTRFOCT2,@EarringSTRFOCT2_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,200,300,2,EarringSTRFOCT2,,,,,1,0,PerkID_Stat_ArmorMonk,,PerkBucket_CraftingPerkBucketChanceT2,,,PerkID_Stat_ArmorMonk,,,,,,,PerkBucket_CraftingPerkBucketChanceT2,,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringSTRFOCT2.png,lyshineui/images/icons/items_hires/EarringSTRFOCT2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringSTRFOCT3,@EarringSTRFOCT3_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,300,400,3,EarringSTRFOCT3,,,,,1,0,PerkID_Stat_ArmorMonk,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,PerkID_Stat_ArmorMonk,,,,,,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringSTRFOCT3.png,lyshineui/images/icons/items_hires/EarringSTRFOCT3.png,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT3,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringSTRFOCT4,@EarringSTRFOCT4_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,400,500,4,EarringSTRFOCT4,,,,,1,0,PerkID_Stat_ArmorMonk,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkID_Stat_ArmorMonk,,,,,,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringSTRFOCT4.png,lyshineui/images/icons/items_hires/EarringSTRFOCT4.png,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT4,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringSTRFOCT5,@EarringSTRFOCT5_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,500,600,5,EarringSTRFOCT5,,,,,1,0,PerkID_Stat_ArmorMonk,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkID_Stat_ArmorMonk,,,,,,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringSTRFOCT5.png,lyshineui/images/icons/items_hires/EarringSTRFOCT5.png,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageJewelry,SalvageLarge_MetalT5,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringDEXFOCT2,@EarringDEXFOCT2_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,200,300,2,EarringDEXFOCT2,,,,,1,0,PerkID_Stat_ArmorDuelist,,PerkBucket_CraftingPerkBucketChanceT2,,,PerkID_Stat_ArmorDuelist,,,,,,,PerkBucket_CraftingPerkBucketChanceT2,,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringDEXFOCT2.png,lyshineui/images/icons/items_hires/EarringDEXFOCT2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringDEXFOCT3,@EarringDEXFOCT3_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,300,400,3,EarringDEXFOCT3,,,,,1,0,PerkID_Stat_ArmorDuelist,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,PerkID_Stat_ArmorDuelist,,,,,,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringDEXFOCT3.png,lyshineui/images/icons/items_hires/EarringDEXFOCT3.png,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT3,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringDEXFOCT4,@EarringDEXFOCT4_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,400,500,4,EarringDEXFOCT4,,,,,1,0,PerkID_Stat_ArmorDuelist,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkID_Stat_ArmorDuelist,,,,,,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringDEXFOCT4.png,lyshineui/images/icons/items_hires/EarringDEXFOCT4.png,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT4,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringDEXFOCT5,@EarringDEXFOCT5_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,500,600,5,EarringDEXFOCT5,,,,,1,0,PerkID_Stat_ArmorDuelist,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkID_Stat_ArmorDuelist,,,,,,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringDEXFOCT5.png,lyshineui/images/icons/items_hires/EarringDEXFOCT5.png,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageJewelry,SalvageLarge_MetalT5,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringINTFOCT2,@EarringINTFOCT2_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,200,300,2,EarringINTFOCT2,,,,,1,0,PerkID_Stat_ArmorMage,,PerkBucket_CraftingPerkBucketChanceT2,,,PerkID_Stat_ArmorMage,,,,,,,PerkBucket_CraftingPerkBucketChanceT2,,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringINTFOCT2.png,lyshineui/images/icons/items_hires/EarringINTFOCT2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringINTFOCT3,@EarringINTFOCT3_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,300,400,3,EarringINTFOCT3,,,,,1,0,PerkID_Stat_ArmorMage,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,PerkID_Stat_ArmorMage,,,,,,,PerkBucket_CraftingPerkBucketChanceT3,PerkBucket_CraftingPerkBucketChanceT3,,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringINTFOCT3.png,lyshineui/images/icons/items_hires/EarringINTFOCT3.png,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT3,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringINTFOCT4,@EarringINTFOCT4_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,400,500,4,EarringINTFOCT4,,,,,1,0,PerkID_Stat_ArmorMage,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkID_Stat_ArmorMage,,,,,,,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,PerkBucket_CraftingPerkBucketChanceT4,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringINTFOCT4.png,lyshineui/images/icons/items_hires/EarringINTFOCT4.png,,1,0,,,,,,,,,1,1,1,2,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT4,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
EarringINTFOCT5,@EarringINTFOCT5_MasterName,Armor,,,,EquippableToken+Jewelry,,,,,,,500,600,5,EarringINTFOCT5,,,,,1,0,PerkID_Stat_ArmorMage,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkID_Stat_ArmorMage,,,,,,,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,PerkBucket_CraftingPerkBucketChanceT5,,,,1,1,1,UI_Armor,,,,,,0,0,,,lyshineui/images/icons/items/Armor/EarringINTFOCT5.png,lyshineui/images/icons/items_hires/EarringINTFOCT5.png,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageJewelry,SalvageLarge_MetalT5,,,,,,,,,,,,,,100,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
1hRshield_IronyT3,@1hRshield_IronyT3_MasterName,Weapon,,@1hRshield_IronyT3_Description,,Weapon+EquippableOffHand+Shield+RoundShield,,,,1,,280,200,300,2,1hShieldAT3,,1,,,1,1,PerkID_Stat_OneHandBarbarian,,,,,PerkID_Stat_RoundShield,,,,,,,,,,,,,1,1,1,UI_Weapon,,,1hRshield_IronyT3,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT3,,,,,,,,,,,,,,1500,0.12,0,36,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,,,,,,
1hRshield_GovernessT5,@1hRshield_GovernessT5_MasterName,Weapon,,@1hRshield_GovernessT5_Description,,Weapon+EquippableOffHand+Shield+RoundShield,,,,1,,525,500,600,5,1hShieldAT5,,1,,,1,1,PerkID_Stat_OneHandBarbarian,,,,,PerkID_Stat_RoundShield,,,,,,,,,,,,,1,1,1,UI_Weapon,,,1hRshield_GovernessT5,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT5,,,,,,,,,,,,,,3000,0.12,0,48,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,,,,,,
1hKshield_KnightErrantT4,@1hKshield_KnightErrantT4_MasterName,Weapon,,@1hKshield_KnightErrantT4_Description,,Weapon+EquippableOffHand+Shield+KiteShield,,,,1,,395,300,400,3,1hShieldBT4,,1,,,1,1,PerkID_Stat_OneHandBarbarian,,,,,PerkID_Stat_KiteShield,,,,,,,,,,,,,1,1,1,UI_Weapon,,,1hKshield_KnightErrantT4,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageWeaponSmall,SalvageLarge_MetalT4,,,,,,,,,,,,,,2000,0.12,0,48,,Play_UI_Pickup_Firearm,Play_UI_Drop_Firearm,Play_UI_Use_Firearm,Play_UI_Created_Firearm,Play_UI_item_broken,,,,,,,,,,,,,
1hLongsword_MarauderGroundbreakersT2,@1hLongsword_MarauderGroundbreakersT2_MasterName,Weapon,,@1hLongsword_MarauderGroundbreakersT2_Description,,Weapon+EquippableMainHand+Sword+Melee,,,,,1,280,200,300,2,SwordT2,,1,,,1,1,PerkID_Stat_OneHandBarbarian,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_OneHandBarbarian,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,,1,1,1,UI_Weapon,,,1hLongsword_MarauderT2,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageWeaponSmall,SalvageSmall_MetalT2,,,,,,,,,,,,,,1500,0.12,0,48,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,
1hLongsword_MarauderGroundbreakersT3,@1hLongsword_MarauderGroundbreakersT3_MasterName,Weapon,,@1hLongsword_MarauderGroundbreakersT3_Description,,Weapon+EquippableMainHand+Sword+Melee,,,,,1,320,300,400,3,SwordT3,,1,,,1,1,PerkID_Stat_OneHandBarbarian,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDRonHit,,,PerkID_Stat_OneHandBarbarian,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDRonHit,,,,,,,,,,,1,1,1,UI_Weapon,,,1hLongsword_MarauderT3,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageWeaponSmall,SalvageSmall_MetalT3,,,,,,,,,,,,,,2000,0.12,0,48,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,
1hLongsword_SyndicateChroniclersT2,@1hLongsword_SyndicateChroniclersT2_MasterName,Weapon,,@1hLongsword_SyndicateChroniclersT2_Description,,Weapon+EquippableMainHand+Sword+Melee,,,,,1,280,200,300,2,SwordT2,,1,,,1,1,PerkID_Stat_OneHandBarbarian,PerkID_Gem_EmptyGemSlot,,,,PerkID_Stat_OneHandBarbarian,PerkID_Gem_EmptyGemSlot,,,,,,,,,,,,1,1,1,UI_Weapon,,,1hLongsword_SyndicateT2,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageWeaponSmall,SalvageSmall_MetalT2,,,,,,,,,,,,,,1500,0.12,0,48,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,
1hLongsword_SyndicateChroniclersT3,@1hLongsword_SyndicateChroniclersT3_MasterName,Weapon,,@1hLongsword_SyndicateChroniclersT3_Description,,Weapon+EquippableMainHand+Sword+Melee,,,,,1,320,300,400,3,SwordT3,,1,,,1,1,PerkID_Stat_OneHandBarbarian,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_DmgBasic,,,PerkID_Stat_OneHandBarbarian,PerkID_Gem_EmptyGemSlot,PerkID_Weapon_DmgBasic,,,,,,,,,,,1,1,1,UI_Weapon,,,1hLongsword_SyndicateT3,,,0,0,Items/Weapons/weapon,,,,,1,0,,,,,,,,,1,1,1,1,[LTID]MasterSalvageWeaponSmall,SalvageSmall_MetalT3,,,,,,,,,,,,,,2000,0.12,0,48,,Play_UI_Pickup_Sword,Play_UI_Drop_Sword,Play_UI_Use_Sword,Play_UI_Created_Sword,Play_UI_item_broken,,1H_Sword,,,,,,,,,,,
