ConversionID,ItemID,EntitlementId,AchievementId,Perk1,Perk2,Perk3,Perk4,Bought,Sold,ItemQty,DisplayOrder,CategoricalProgressionId,RankCheckCategoricalProgressionId,RequiredCategoricalProgressionRank,BuyCategoricalProgressionCost,BuyCurrencyCost,BuyProgression2Id,BuyProgression2Cost,BuyProgression3Id,BuyProgression3Cost,BuyCurrencyItemName,BuyCurrencyItemCost,BuyCooldownSeconds,SellCategoricalProgressionCost,SellCurrencyCost,SellAzothCost,InContracts
SE_Skin_2hGreatsword_Medleyfaire,,EntitlementSkin_2hGreatsword_Medleyfaire,,,,,,1,0,1,57,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,15,,,,,
SE_Furniture_Trophy_Medleyfaire,House_HousingItem_Buff_Summer_Season9_T1,,,,,,,1,0,1,58,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
HE_ChromaticSeal,ChromaticSeal,,,,,,,1,0,1,13,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,259200,,,,
HE_NightveilArmorPattern2024,NightveilArmorPattern2024,,,,,,,1,0,1,2,HalloweenEventProgress,HalloweenEventProgress,0,,,,,,,NightveilHallow_Token,5,,,,,
HE_NightveilWeaponPattern2024,NightveilWeaponPattern2024,,,,,,,1,0,1,3,HalloweenEventProgress,HalloweenEventProgress,0,,,,,,,NightveilHallow_Token,5,,,,,
HE_NightveilArmorPattern2024GS700,NightveilArmorPattern2024GS700,,,,,,,1,0,1,4,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,10,259200,,,,
HE_NightveilWeaponPattern2024GS700,NightveilWeaponPattern2024GS700,,,,,,,1,0,1,5,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,10,259200,,,,
HE_Mask_JackOlantern,,EntitlementSkin_Head_HallowMaskJack,,,,,,1,0,1,6,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,5,,,,,
HE_Mask_WitchesHat,,EntitlementSkin_Head_HallowMaskWitch,,,,,,1,0,1,7,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,5,,,,,
HE_Mask_Skull,,EntitlementSkin_Head_HallowMaskSkull,,,,,,1,0,1,8,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,5,,,,,
HE_Pet_Pumpklin,House_HousingItem_Pet_Holiday_Pumpklin_Orange,,,,,,,1,0,1,9,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,10,,,,,
HE_Emote_DaintySkeletonTwirl,,Ent_Emote_SkeletonTwirl,,,,,,1,0,1,10,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,12,,,,,
HE_ApparelSkin_BaalphazuOutfit_Chest,,EntitlementSkin_Chest_Baalphazu,,,,,,1,0,1,11,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,12,,,,,
HE_ApparelSkin_BaalphazuOutfit_Head,,EntitlementSkin_Head_Baalphazu,,,,,,1,0,1,12,HalloweenEventProgress,HalloweenEventProgress,1,,,,,,,NightveilHallow_Token,12,,,,,
HE_ApparelSkin_NightveilMaskBatWing,,EntitlementSkin_NightveilMaskBatWing,,,,,,1,0,1,14,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_ApparelSkin_NightveilMaskBranches,,EntitlementSkin_NightveilMaskBranches,,,,,,1,0,1,15,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_ApparelSkin_NightveilMaskJaws,,EntitlementSkin_NightveilMaskJaws,,,,,,1,0,1,16,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_ApparelSkin_NightveilMaskSnakes,,EntitlementSkin_NightveilMaskSnakes,,,,,,1,0,1,17,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_Decor_ScaryChair,House_HousingItem_Entitlement_Nightveil2023_ScaryChair,,,,,,,1,0,1,18,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_Decor_Sconce,House_HousingItem_Entitlement_Nightveil2023_Sconce,,,,,,,1,0,1,19,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_Decor_SummoningCircle,House_HousingItem_Entitlement_Nightveil2023_SummoningCircle,,,,,,,1,0,1,20,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_Decor_BasketOfTreats,House_HousingItem_Entitlement_Nightveil2023_BasketOfTreats,,,,,,,1,0,1,1,HalloweenEventProgress,HalloweenEventProgress,0,,,,,,,NightveilHallow_Token,5,,,,,
HE_Emote_Tremble,,Ent_Emote_Tremble,,,,,,1,0,1,21,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_Emote_Walk_Possessed,,Ent_Emote_Walk_Possessed,,,,,,1,0,1,22,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
HE_CampSkin_HexedCanopy_A,,Entitlement_CampSkin_HexedCanopy_A,,,,,,1,0,1,23,HalloweenEventProgress,HalloweenEventProgress,2,,,,,,,NightveilHallow_Token,10,,,,,
SpE_SpringtideDram,SBConsumable_SpringtideDram,,,,,,,1,0,1,1,SpringEventProgress,SpringEventProgress,0,,,,,,,Springtide_Token,5,,,,,
SpE_SpringtideWafer,SBConsumable_SpringtideWafer,,,,,,,1,0,1,2,SpringEventProgress,SpringEventProgress,0,,,,,,,Springtide_Token,5,,,,,
SpE_SpringtideCrumble,SBConsumable_SpringtideCrumble,,,,,,,1,0,1,3,SpringEventProgress,SpringEventProgress,0,,,,,,,Springtide_Token,5,,,,,
SpE_YellowDye,DyeB176,,,,,,,1,0,1,4,SpringEventProgress,SpringEventProgress,0,,,,,,,Springtide_Token,10,,,,,
SpE_RedDye,DyeB177,,,,,,,1,0,1,5,SpringEventProgress,SpringEventProgress,0,,,,,,,Springtide_Token,10,,,,,
SpE_BlueDye,DyeB178,,,,,,,1,0,1,6,SpringEventProgress,SpringEventProgress,0,,,,,,,Springtide_Token,10,,,,,
SpE_SpringtideArmorPattern,SpringtideArmorPattern,,,,,,,1,0,1,7,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,2,,,,,
SpE_Skin_Head_BeekeeperSet,,EntitlementSkin_Head_SpringBeekeeper,,,,,,1,0,1,8,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,3,,,,,
SpE_Skin_Chest_BeekeeperSet,,EntitlementSkin_Chest_SpringBeekeeper,,,,,,1,0,1,9,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,3,,,,,
SpE_Skin_Legs_BeekeeperSet,,EntitlementSkin_Hands_SpringBeekeeper,,,,,,1,0,1,10,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,2,,,,,
SpE_Skin_Hands_BeekeeperSet,,EntitlementSkin_Legs_SpringBeekeeper,,,,,,1,0,1,11,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,1,,,,,
SpE_Skin_Feet_BeekeeperSet,,EntitlementSkin_Feet_SpringBeekeeper,,,,,,1,0,1,12,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,1,,,,,
SpE_Skin_Head_VictorianSet,,EntitlementSkin_Head_VictorianSpring,,,,,,1,0,1,13,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,3,,,,,
SpE_Skin_Chest_VictorianSet,,EntitlementSkin_Chest_VictorianSpring,,,,,,1,0,1,14,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,3,,,,,
SpE_Skin_Legs_VictorianSet,,EntitlementSkin_Hands_VictorianSpring,,,,,,1,0,1,15,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,2,,,,,
SpE_Skin_Hands_VictorianSet,,EntitlementSkin_Legs_VictorianSpring,,,,,,1,0,1,16,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,1,,,,,
SpE_Skin_Feet_VictorianSet,,EntitlementSkin_Feet_VictorianSpring,,,,,,1,0,1,17,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,1,,,,,
SpE_Emote_FlowerChildDance,,Ent_Emote_FlowerChildDance,,,,,,1,0,1,18,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_Emote_FrolicDance,,Ent_Emote_FrolicDance,,,,,,1,0,1,19,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_Flowers_Barrelhalf,House_HousingItem_HolidaySpring2023_Flowers_Barrelhalf,,,,,,,1,0,1,20,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_Token,20,,,,,
SpE_Flowers_Crate,House_HousingItem_HolidaySpring2023_Flowers_Crate,,,,,,,1,0,1,21,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_Token,20,,,,,
SpE_Wispybloom,House_HousingItem_HolidaySpring2023_Wispybloom,,,,,,,1,0,1,22,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,1,,,,,
SpE_Pinwheel,House_HousingItem_HolidaySpring2023_Pinwheel,,,,,,,1,0,1,23,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,1,,,,,
SpE_Lantern_Hanging_02,House_HousingItem_Lighting_HolidaySpring2023_Lantern_Hanging_02,,,,,,,1,0,1,24,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,1,,,,,
SpE_Lantern_Hanging_01,House_HousingItem_Lighting_HolidaySpring2023_Lantern_Hanging_01,,,,,,,1,0,1,25,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,1,,,,,
SpE_Banner,House_HousingItem_HolidaySpring2023_Banner,,,,,,,1,0,1,26,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,2,,,,,
SpE_Pigment_Sacks,House_HousingItem_HolidaySpring2023_Pigment_Sacks,,,,,,,1,0,1,27,SpringEventProgress,SpringEventProgress,1,,,,,,,Springtide_PremiumToken,2,,,,,
SpE_SpringtideArmorPatternGS715,SpringtideArmorPattern_GS715,,,,,,,1,0,1,28,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,10,86400,,,,
SpE_AzothInductor,AzothInductor,,,,,,,1,0,1,29,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,15,604800,,,,
SpE_ChromaticSeal,ChromaticSeal,,,,,,,1,0,1,30,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,604800,,,,
SpE_Mount_Horse_Gothic_11,,Ent_Mount_Horse_Gothic_11,,,,,,1,0,1,31,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,25,,,,,
SpE_Skin_FemWarriorHT2_Chest,,EntitlementSkin_FemWarriorHT2_Chest,,,,,,1,0,1,32,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,15,,,,,
SpE_Skin_FemWarriorHT2_Head,,EntitlementSkin_FemWarriorHT2_Head,,,,,,1,0,1,33,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,15,,,,,
SpE_Skin_FemWarriorHT2_Legs,,EntitlementSkin_FemWarriorHT2_Legs,,,,,,1,0,1,34,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,10,,,,,
SpE_Skin_FemWarriorHT2_Feet,,EntitlementSkin_FemWarriorHT2_Feet,,,,,,1,0,1,35,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_Skin_FemWarriorHT2_Gloves,,EntitlementSkin_FemWarriorHT2_Gloves,,,,,,1,0,1,36,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_Skin_SpringBloom_WoodSentry_Chest,,EntitlementSkin_SpringBloom_WoodSentry_Chest,,,,,,1,0,1,37,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,15,,,,,
SpE_Skin_SpringBloom_WoodSentry_Head,,EntitlementSkin_SpringBloom_WoodSentry_Head,,,,,,1,0,1,38,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,15,,,,,
SpE_Skin_SpringBloom_WoodSentry_Legs,,EntitlementSkin_SpringBloom_WoodSentry_Legs,,,,,,1,0,1,39,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,10,,,,,
SpE_Skin_SpringBloom_WoodSentry_Feet,,EntitlementSkin_SpringBloom_WoodSentry_Feet,,,,,,1,0,1,40,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_Skin_SpringBloom_WoodSentry_Gloves,,EntitlementSkin_SpringBloom_WoodSentry_Gloves,,,,,,1,0,1,41,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_Skin_SpringBloom_FestiveFlower_Chest,,EntitlementSkin_SpringBloom_FestiveFlower_Chest,,,,,,1,0,1,42,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,15,,,,,
SpE_Skin_SpringBloom_FestiveFlower_Legs,,EntitlementSkin_SpringBloom_FestiveFlower_Legs,,,,,,1,0,1,44,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,10,,,,,
SpE_Skin_SpringBloom_FestiveFlower_Feet,,EntitlementSkin_SpringBloom_FestiveFlower_Feet,,,,,,1,0,1,45,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_CampSkin_Spring01_A,,Entitlement_CampSkin_Spring01_A,,,,,,1,0,1,47,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,15,,,,,
SpE_Emote_BopDance,,Ent_Emote_BopDance,,,,,,1,0,1,48,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,10,,,,,
SpE_HouseHousingItem_HolidaySpring2024_Lighting_Chandelier,House_HousingItem_HolidaySpring2024_Lighting_Chandelier,,,,,,,1,0,1,49,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_HouseHousingItem_HolidaySpring2024_Lighting_FloralTableLamp,House_HousingItem_HolidaySpring2024_Lighting_FloralTableLamp,,,,,,,1,0,1,50,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_HouseHousingItem_HolidaySpring2024_Lighting_FloralFloorLamp,House_HousingItem_HolidaySpring2024_Lighting_FloralFloorLamp,,,,,,,1,0,1,51,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,5,,,,,
SpE_HouseHousingItem_HolidaySpring2024_FloralBed,House_HousingItem_HolidaySpring2024_FloralBed,,,,,,,1,0,1,52,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,10,,,,,
SpE_HouseHousingItem_HolidaySpring2024_WickerLoveseat,House_HousingItem_HolidaySpring2024_WickerLoveseat,,,,,,,1,0,1,53,SpringEventProgress,SpringEventProgress,2,,,,,,,Springtide_PremiumToken,10,,,,,
S_Sabretooth_Achievement_Test,,,Test_Sabretooth_Mount_Achievement,,,,,1,0,,,,,,,1000,,,,,,,,,,,false
Spectrum_Purchase_Achievement,,,Spectrum_Purchase_Achievement,,,,,1,0,,,,,,,1000,,,,,,,,,,,false
AwardAchievement_Mount_Horse_2,,,AwardAchievement_Mount_Horse_2,,,,,1,0,,,,,,,1000000,,,,,,,,,,,false
AwardAchievement_Mount_Wolf_1,,,AwardAchievement_Mount_Wolf_1,,,,,1,0,,,,,,,2500000,,,,,,,,,,,false
AwardAchievement_Mount_Lion_1,,,AwardAchievement_Mount_Lion_1,,,,,1,0,,,,,,,5000000,,,,,,,,,,,false
