MetaAchievementId,ReadyForSteam,SteamApiName,Type,Predecessor MetaAchievementIds,ProgressId,ProgressIdParent,UIDisplayCategory,Title,Description,Hidden Text,Notification Verbosity,Tier,Icon,Entitlement Id,AchievePoints,Total,VitalsCategories,Categorical Progression,LorePagesTopicIds,TradeskillType,ItemClass,TrueFalse,QuestGroupTag,GameEventType,TerritoryId,IsPvp,InGroup,FactionType,MissionGoalType,GameModeId,GameModeResult,AttributeType,AchievementsID,AchievementCategory
WeaponMastery_Sword3,true,META_MASTERY_SWORD3,CategoricalProgression,,,,Weapon_Mastery,@ui_metachievement_weaponmastery_sword_title3,@ui_metachievement_weaponmastery_sword_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\WeaponMastery_Sword1.png,,0,19,,SwordAbilityTable,,,,,,,,,,,,,,,,
WeaponMastery_VoidGauntlet1,,,CategoricalProgression,,,,Weapon_Mastery,@ui_metachievement_weaponmastery_voidgauntlet_title1,@ui_metachievement_weaponmastery_voidgauntlet_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\WeaponMastery_VoidGauntlet1.png,,0,4,,VoidGauntletAbilityTable,,,,,,,,,,,,,,,,
WeaponMastery_VoidGauntlet2,,,CategoricalProgression,,,,Weapon_Mastery,@ui_metachievement_weaponmastery_voidgauntlet_title2,@ui_metachievement_weaponmastery_voidgauntlet_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\WeaponMastery_VoidGauntlet1.png,,0,9,,VoidGauntletAbilityTable,,,,,,,,,,,,,,,,
WeaponMastery_VoidGauntlet3,true,META_MASTERY_VOIDGAUNTLET3,CategoricalProgression,,,,Weapon_Mastery,@ui_metachievement_weaponmastery_voidgauntlet_title3,@ui_metachievement_weaponmastery_voidgauntlet_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\WeaponMastery_VoidGauntlet1.png,,0,19,,VoidGauntletAbilityTable,,,,,,,,,,,,,,,,
WeaponMastery_Blunderbuss1,,,CategoricalProgression,,,,Weapon_Mastery,@ui_metachievement_weaponmastery_blunderbuss_title1,@ui_metachievement_weaponmastery_blunderbuss_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\WeaponMastery_Blunderbuss1.png,,0,4,,BlunderbussAbilityTable,,,,,,,,,,,,,,,,
WeaponMastery_Blunderbuss2,,,CategoricalProgression,,,,Weapon_Mastery,@ui_metachievement_weaponmastery_blunderbuss_title2,@ui_metachievement_weaponmastery_blunderbuss_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\WeaponMastery_Blunderbuss1.png,,0,9,,BlunderbussAbilityTable,,,,,,,,,,,,,,,,
WeaponMastery_Blunderbuss3,true,META_MASTERY_BLUNDERBUSS3,CategoricalProgression,,,,Weapon_Mastery,@ui_metachievement_weaponmastery_blunderbuss_title3,@ui_metachievement_weaponmastery_blunderbuss_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\WeaponMastery_Blunderbuss1.png,,0,19,,BlunderbussAbilityTable,,,,,,,,,,,,,,,,
AchievementsEarnedCount1,false,META_ACHIEVEMENTS1,MetaAchievementCount,,,,Achievements,@ui_metachievement_achievementsearnedcount_title1,@ui_metachievement_achievementsearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\AchievementsEarnedCount1.png,,0,50,,,,,,,,,,,,,,,,,,
AchievementsEarnedCount2,,,MetaAchievementCount,,,,Achievements,@ui_metachievement_achievementsearnedcount_title2,@ui_metachievement_achievementsearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\AchievementsEarnedCount1.png,,0,100,,,,,,,,,,,,,,,,,,
AchievementsEarnedCount3,false,META_ACHIEVEMENTS3,MetaAchievementCount,,,,Achievements,@ui_metachievement_achievementsearnedcount_title3,@ui_metachievement_achievementsearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\AchievementsEarnedCount1.png,,0,200,,,,,,,,,,,,,,,,,,
AchievementsEarnedCount4,,,MetaAchievementCount,,,,Achievements,@ui_metachievement_achievementsearnedcount_title4,@ui_metachievement_achievementsearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\AchievementsEarnedCount1.png,,0,400,,,,,,,,,,,,,,,,,,
AchievementsEarnedCount5,false,META_ACHIEVEMENTS5,MetaAchievementCount,,,,Achievements,@ui_metachievement_achievementsearnedcount_title5,@ui_metachievement_achievementsearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\AchievementsEarnedCount1.png,,0,800,,,,,,,,,,,,,,,,,,
TitlesEarnedCount1,false,META_TITLESCOUNT1,TitleCount,,TitleCount,,Titles,@ui_metachievement_titlesearnedcount_title1,@ui_metachievement_titlesearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\TitlesEarnedCount1.png,,0,25,,,,,,,,,,,,,,,,,,
TitlesEarnedCount2,,,TitleCount,,,TitleCount,Titles,@ui_metachievement_titlesearnedcount_title2,@ui_metachievement_titlesearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\TitlesEarnedCount1.png,,0,50,,,,,,,,,,,,,,,,,,
TitlesEarnedCount3,,,TitleCount,,,TitleCount,Titles,@ui_metachievement_titlesearnedcount_title3,@ui_metachievement_titlesearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\TitlesEarnedCount1.png,,0,100,,,,,,,,,,,,,,,,,,
TitlesEarnedCount4,,,TitleCount,,,TitleCount,Titles,@ui_metachievement_titlesearnedcount_title4,@ui_metachievement_titlesearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\TitlesEarnedCount1.png,,0,150,,,,,,,,,,,,,,,,,,
TitlesEarnedCount5,false,META_TITLESCOUNT5,TitleCount,,,TitleCount,Titles,@ui_metachievement_titlesearnedcount_title5,@ui_metachievement_titlesearnedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\TitlesEarnedCount1.png,,0,190,,,,,,,,,,,,,,,,,,
POIVisitedCount1,,,PoiChartedCount,,,,Places_Discovered,@ui_metachievement_poivisitedcount_title1,@ui_metachievement_poivisitedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\POIVisitedCount1.png,,0,25,,,,,,,,,,,,,,,,,,
POIVisitedCount2,,,PoiChartedCount,,,,Places_Discovered,@ui_metachievement_poivisitedcount_title2,@ui_metachievement_poivisitedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\POIVisitedCount1.png,,0,50,,,,,,,,,,,,,,,,,,
POIVisitedCount3,,,PoiChartedCount,,,,Places_Discovered,@ui_metachievement_poivisitedcount_title3,@ui_metachievement_poivisitedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\POIVisitedCount1.png,,0,100,,,,,,,,,,,,,,,,,,
POIVisitedCount4,,,PoiChartedCount,,,,Places_Discovered,@ui_metachievement_poivisitedcount_title4,@ui_metachievement_poivisitedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\POIVisitedCount1.png,,0,200,,,,,,,,,,,,,,,,,,
POIVisitedCount5,false,META_POIVISITED_COUNT5,PoiChartedCount,,,,Places_Discovered,@ui_metachievement_poivisitedcount_title5,@ui_metachievement_poivisitedcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\POIVisitedCount1.png,,0,400,,,,,,,,,,,,,,,,,,
ElitePOIVisited1,,,PoiChartedCountElite,,,,Places_Discovered,@ui_metachievement_elitepoivisited_title1,@ui_metachievement_elitepoivisited_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\ElitePOIVisited1.png,,0,6,,,,,,,,,,,,,,,,,,
ElitePOIVisited2,,,PoiChartedCountElite,,,,Places_Discovered,@ui_metachievement_elitepoivisited_title2,@ui_metachievement_elitepoivisited_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\ElitePOIVisited1.png,,0,12,,,,,,,,,,,,,,,,,,
ElitePOIVisited3,,,PoiChartedCountElite,,,,Places_Discovered,@ui_metachievement_elitepoivisited_title3,@ui_metachievement_elitepoivisited_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\ElitePOIVisited1.png,,0,18,,,,,,,,,,,,,,,,,,
TerritoryPOIsVisited_Brightwood,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_brightwood_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_Brightwood.png,,0,30,,,,,,,,,2,,,,,,,,,
TerritoryPOIsVisited_CutlassKeys,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_cutlasskey_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_CutlassKeys.png,,0,23,,,,,,,,,10,,,,,,,,,
TerritoryPOIsVisited_Edengrove,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_edengrove_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_Edengrove.png,,0,38,,,,,,,,,14,,,,,,,,,
TerritoryPOIsVisited_Everfall,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_everfall_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_Everfall.png,,0,36,,,,,,,,,4,,,,,,,,,
TerritoryPOIsVisited_FirstLight,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_firstlight_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_FirstLight.png,,0,22,,,,,,,,,9,,,,,,,,,
TerritoryPOIsVisited_GreatCleave,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_greatcleave_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_GreatCleave.png,,0,24,,,,,,,,,3,,,,,,,,,
TerritoryPOIsVisited_MonarchsBluff,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_monarchsbluff_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_MonarchsBluff.png,,0,36,,,,,,,,,12,,,,,,,,,
TerritoryPOIsVisited_Mourningdale,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_mourningdale_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_Mourningdale.png,,0,39,,,,,,,,,11,,,,,,,,,
TerritoryPOIsVisited_Queensport,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_queensport_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_Queensport.png,,0,26,,,,,,,,,8,,,,,,,,,
TerritoryPOIsVisited_Reekwater,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_reekwater_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_Reekwater.png,,0,23,,,,,,,,,5,,,,,,,,,
TerritoryPOIsVisited_RestlessShore,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_restlessshore_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_RestlessShore.png,,0,23,,,,,,,,,15,,,,,,,,,
TerritoryPOIsVisited_ShatteredMtn,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_shatteredmtn_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_ShatteredMtn.png,,0,27,,,,,,,,,7,,,,,,,,,
TerritoryPOIsVisited_WeaversFen,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_weaversfen_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_WeaversFen.png,,0,23,,,,,,,,,13,,,,,,,,,
TerritoryPOIsVisited_Windsward,,,PoiChartedCount,,,,Per_Territory,@ui_metachievement_territorypoicount_windsward_title,@ui_metachievement_territorypoicount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\TerritoryPOIsVisited_Windsward.png,,0,26,,,,,,,,,6,,,,,,,,,
Destination_FoundBrightwoodHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_brightwoodhamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundBrightwoodHamlet.png,,0,,,,,,,,,,9046,,,,,,,,,
Destination_FoundCutlassKeyHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_cutlasskeyhamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundCutlassKeyHamlet.png,,0,,,,,,,,,,9111,,,,,,,,,
Destination_FoundEbonscaleHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_ebonscalehamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundEbonscaleHamlet.png,,0,,,,,,,,,,9181,,,,,,,,,
Destination_FoundEdengroveLastStand,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_edengroveoutpoststand_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundEdengroveLastStand.png,,0,,,,,,,,,,9094,,,,,,,,,
Destination_FoundEdengroveValorHold,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_edengroveoutposthold_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundEdengroveValorHold.png,,0,,,,,,,,,,9103,,,,,,,,,
Destination_FoundEverfallHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_everfallhamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundEverfallHamlet.png,,0,,,,,,,,,,9027,,,,,,,,,
Destination_FoundFirstLightHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_firstlighthamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundFirstLightHamlet.png,,0,,,,,,,,,,9081,,,,,,,,,
Destination_FoundGreatCleaveEastburn,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_greatcleaveoutposteastburn_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundGreatCleaveEastburn.png,,0,,,,,,,,,,9061,,,,,,,,,
Destination_FoundCleavesPoint,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_greatcleaveoutpostpoint_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundCleavesPoint.png,,0,,,,,,,,,,9055,,,,,,,,,
Destination_FoundMonarchsBluffHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_monarchsbluffhamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundMonarchsBluffHamlet.png,,0,,,,,,,,,,9010,,,,,,,,,
Destination_FoundMourningdaleHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_mourningdalehamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundMourningdaleHamlet.png,,0,,,,,,,,,,9132,,,,,,,,,
Destination_FoundReekwaterHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_reekwaterhamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundReekwaterHamlet.png,,0,,,,,,,,,,9159,,,,,,,,,
Destination_FoundRestlessShoreHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_restlessshorehamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundRestlessShoreHamlet.png,,0,,,,,,,,,,9122,,,,,,,,,
Destination_FoundShatteredMountainRise,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_shatteredmountainrise_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundShatteredMountainRise.png,,0,,,,,,,,,,9077,,,,,,,,,
Destination_FoundShatteredMountainHome,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_shatteredmountainhome_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundShatteredMountainHome.png,,0,,,,,,,,,,9071,,,,,,,,,
Destination_FoundWeaversFenHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_weaversfenhamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundWeaversFenHamlet.png,,0,,,,,,,,,,9151,,,,,,,,,
Destination_FoundWindswardHamlet,,,SettlementDiscovered,,,,Hamlets,@ui_metachievement_reached_windswardhamlet_title,@ui_metachievement_reached_generic_hamlet_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Destination_FoundWindswardHamlet.png,,0,,,,,,,,,,9015,,,,,,,,,
RepairsCount1,true,META_REPAIRS_COUNT1,Repairs,,RepairsCount,,Repairs,@ui_metachievement_repairscount_title1,@ui_metachievement_repairscount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\RepairsCount1.png,,0,25,,,,,,,,,,,,,,,,,,
RepairsCount2,,,Repairs,,,RepairsCount,Repairs,@ui_metachievement_repairscount_title2,@ui_metachievement_repairscount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\RepairsCount1.png,,0,75,,,,,,,,,,,,,,,,,,
RepairsCount3,,,Repairs,,,RepairsCount,Repairs,@ui_metachievement_repairscount_title3,@ui_metachievement_repairscount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\RepairsCount1.png,,0,150,,,,,,,,,,,,,,,,,,
RepairsCount4,false,META_REPAIRS_COUNT4,Repairs,,,RepairsCount,Repairs,@ui_metachievement_repairscount_title4,@ui_metachievement_repairscount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\RepairsCount1.png,,0,300,,,,,,,,,,,,,,,,,,
CraftCount_Arcana1,true,META_CRAFTCOUNT_ARCANA1,CraftOrRefining,,CraftCount_Arcana,RepairsCount,Crafting_Count,@ui_metachievement_craftcount_arcana_title1,@ui_metachievement_craftcount_arcana_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\CraftCount_Arcana1.png,,0,100,,,,Arcana,,,,,,,,,,,,,,
CraftCount_Arcana2,,,CraftOrRefining,,,CraftCount_Arcana,Crafting_Count,@ui_metachievement_craftcount_arcana_title2,@ui_metachievement_craftcount_arcana_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\CraftCount_Arcana1.png,,0,500,,,,Arcana,,,,,,,,,,,,,,
CraftCount_Arcana3,,,CraftOrRefining,,,CraftCount_Arcana,Crafting_Count,@ui_metachievement_craftcount_arcana_title3,@ui_metachievement_craftcount_arcana_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\CraftCount_Arcana1.png,,0,1500,,,,Arcana,,,,,,,,,,,,,,
CraftCount_Arcana4,,,CraftOrRefining,,,CraftCount_Arcana,Crafting_Count,@ui_metachievement_craftcount_arcana_title4,@ui_metachievement_craftcount_arcana_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\CraftCount_Arcana1.png,,0,3000,,,,Arcana,,,,,,,,,,,,,,
CraftCount_Arcana5,true,META_CRAFTCOUNT_ARCANA5,CraftOrRefining,,,CraftCount_Arcana,Crafting_Count,@ui_metachievement_craftcount_arcana_title5,@ui_metachievement_craftcount_arcana_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\CraftCount_Arcana1.png,,0,6000,,,,Arcana,,,,,,,,,,,,,,
CraftCount_Armoring1,true,META_CRAFTCOUNT_ARMOR1,CraftOrRefining,,CraftCount_Armoring,,Crafting_Count,@ui_metachievement_craftcount_armoring_title1,@ui_metachievement_craftcount_armoring_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\CraftCount_Armoring1.png,,0,100,,,,Armoring,,,,,,,,,,,,,,
CraftCount_Armoring2,,,CraftOrRefining,,,CraftCount_Armoring,Crafting_Count,@ui_metachievement_craftcount_armoring_title2,@ui_metachievement_craftcount_armoring_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\CraftCount_Armoring1.png,,0,400,,,,Armoring,,,,,,,,,,,,,,
