Name,Default,Player,Flesh,FleshHead,Armor,ArmorHead,Damned,Dryad,Ghost,Turkey,Skeleton,AncientGuardian,GhostCharred,GhostFrozen,GhostShipwrecked,GhostHanged,GhostPlagued,BearElemental,Bear,Regurgitator,SprigganForest,CorruptedEntity,BlightFiend,FrostWolf,EarthWolf,Lost,Withered,Dynasty,DunePhantom,AnubianGuardianBrute,AnubianGuardianBruteShield,AENaga,AnubianLocustScarab,Sun,MageArcaneShield,RockNPC,EvilKnightFireChampion,AngryEarth,Upyr,Leviathan
Bite_AI,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_SwordWood_Flesh,Play_Imp_SwordMetal_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_PunchUnarmed_Dryad,Play_Imp_EvilKnightFireChampion,Play_Imp_PunchUnarmed_Dryad,,Play_Imp_LeviathanBody
Bite_AI+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
Blunt_AI,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_ClubMetal_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_ClubMetal_Flesh,Play_Imp_EvilKnightFireChampion,Play_Imp_ClubMetal_Flesh,,Play_Imp_LeviathanBody
Blunt_AI+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
Bear_Claw,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_SwordWood_Flesh,Play_Imp_SwordMetal_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_PunchUnarmed_Dryad,Play_Imp_EvilKnightFireChampion,Play_Imp_PunchUnarmed_Dryad,,Play_Imp_LeviathanBody
Bear_Claw+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Proj_HolyShield,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,,Play_Imp_Regurgitator_Vomitball
Regurgitator_Vomitball+Resist,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Proj_HolyShield,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,Play_Imp_Regurgitator_Vomitball,,Play_Imp_Regurgitator_Vomitball
Regurgitator_Vomitspray,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Proj_HolyShield,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,Play_Imp_Regurgitator_Vomit,,Play_Imp_Regurgitator_Vomit
Regurgitator_Vomitspray+Resist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Play_Imp_Proj_SandElementalShield,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Play_Imp_Proj_HolyShield,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,Regurgitator_VomitsprayResist,,Regurgitator_VomitsprayResist
Impaler_spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Proj_HolyShield,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,Play_Imp_Impaler_Spike,,Play_Imp_Impaler_Spike
Impaler_spike+Resist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Play_Imp_Proj_SandElementalShield,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,Play_Imp_Proj_HolyShield,Impaler_spikeResist,Impaler_spikeResist,Impaler_spikeResist,,Impaler_spikeResist
Ballista,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,Play_Imp_SpearMetal_Flesh,,Play_Imp_SpearMetal_Flesh
CannonBall,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Armor,Play_Imp_Warhammer_Armor,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Dryad,Play_Imp_Warhammer_Ghost,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Skeleton,Play_Imp_Warhammer_Skeleton,Play_Imp_Warhammer_Ghost,Play_Imp_Warhammer_Ghost,Play_Imp_Warhammer_Ghost,Play_Imp_Warhammer_Ghost,Play_Imp_Warhammer_Ghost,Play_Imp_Warhammer_Flesh,Play_Imp_SwordMetal_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Flesh,Play_Imp_Warhammer_Dryad,Play_Imp_Warhammer_Dryad,Play_Imp_Warhammer_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_Warhammer_Dryad,Play_Imp_Warhammer_Dryad,Play_Imp_Warhammer_Dryad,,Play_Imp_Warhammer_Dryad
Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Proj_HolyShield,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,Play_Imp_Beam_Laser,,Play_Imp_Beam_Laser
Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Proj_HolyShield,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,Play_Imp_Beam_VoidSpike,,Play_Imp_Beam_VoidSpike
Sonic_Boom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Sonicboom,Play_Imp_Proj_HolyShield,Sonicboom,Sonicboom,Sonicboom,,Sonicboom
Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Proj_HolyShield,Play_Imp_Torch,Play_Imp_Torch,Play_Imp_Torch,,Play_Imp_Torch
Torch+Resist,SwordResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,TorchResist,Play_Imp_Proj_SandElementalShield,TorchResist,TorchResist,TorchResist,Play_Imp_Proj_HolyShield,TorchResist,TorchResist,TorchResist,,TorchResist
CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_Proj_HolyShield,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,Play_Imp_CorruptedMagic,,Play_Imp_CorruptedMagic
CorruptedMagic+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
GravediggerLifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Proj_HolyShield,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,Play_Imp_Gravedigger_Lifesteal,,Play_Imp_Gravedigger_Lifesteal
DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_Proj_HolyShield,Play_Imp_DryadMagic,Play_Imp_DryadMagic,Play_Imp_DryadMagic,,Play_Imp_DryadMagic
