WeaponAppearanceID,Name,Description,ItemClass,Art ID Names,Weapon Material name Info,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,MaskRColor,MaskROverride,MaskR,MaskGColor,MaskGOverride,MaskG,MaskBColor,MaskBOverride,MaskB,MaskASpecColor,MaskASpec,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Appearance,FemaleAppearance,MountAttachmentAppearanceId,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
2hGreatAxeOutpostT5,@2hGreatAxeOutpostT5_TransmogName,,Weapon+EquippableTwoHand+2HAxe+Melee,greatAxeAureateT5,Outpost Rush,objects/weapons/Melee/Axes/2h/greatAxeAureateT5/wep_axe2h_greatAxeAureateT5.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hGreatAxeOutpostT5.png,lyshineui/images/icons/items_hires/2hGreatAxeOutpostT5.png,GreatAxe
1hFlailOutpostT5,@1hFlailOutpostT5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT5,Outpost Rush,Objects/Weapons/Melee/Flails/1h/flailT5/wep_mel_flail_1h_flailT5.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailOutpostT5.png,lyshineui/images/icons/items_hires/1hFlailOutpostT5.png,Flail
1hstraightOutpostT5,@1hstraightOutpostT5_TransmogName,,Weapon+EquippableMainHand+Sword+Melee,straightT4_Venetian,Outpost Rush,objects/weapons/Melee/Swords/1h/straightT4_Venetian/wep_me1h_straightT4_Venetian_lookBase.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hstraightOutpostT5.png,lyshineui/images/icons/items_hires/1hstraightOutpostT5.png,Longsword
2hMusketOutpostT5,@2hMusketOutpostT5_TransmogName,,Weapon+EquippableTwoHand+Musket+Ranged,musketNagaAncientGuardian,Outpost Rush,objects/weapons/ranged/rifles/2h/musketnagaancientguardian/wep_ran_rif_2h_musketnagaancientguardian.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hMusketOutpostT5.png,lyshineui/images/icons/items_hires/2hMusketOutpostT5.png,Musket
1hRapiervarianOutpostT5,@1hRapiervarianOutpostT5_TransmogName,,Weapon+EquippableMainHand+Rapier+Melee,Rapiervariant1,Outpost Rush,objects/weapons/Melee/Swords/1h/rapierVariant1/wep_me1h_rapiervariant1_lookBase.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hRapiervarianOutpostT5.png,lyshineui/images/icons/items_hires/1hRapiervarianOutpostT5.png,Rapier
2hSpearGuardianOutpostT5,@2hSpearGuardianOutpostT5_TransmogName,,Weapon+EquippableTwoHand+Spear+Melee,spearGuardian,Outpost Rush,objects/weapons/Melee/Spears/2h/spearGuardian/wep_me2h_spearGuardian_lookBase.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hSpearGuardianOutpostT5.png,lyshineui/images/icons/items_hires/2hSpearGuardianOutpostT5.png,Spear
1hthrowingAxeAureateOutpostT5,@1hthrowingAxeAureateOutpostT5_TransmogName,,Weapon+EquippableMainHand+Hatchet+Melee,throwingaxeAureateT3,Outpost Rush,objects/weapons/Melee/Axes/1h/throwingAxeAureateT3/Wep_axe1h_throwingAxeAureateT3_lookBase.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hthrowingAxeAureateOutpostT5.png,lyshineui/images/icons/items_hires/1hthrowingAxeAureateOutpostT5.png,ThrowingAxe
2hwarhammerAureateOutpostT5,@2hwarhammerAureateOutpostT5_TransmogName,,Weapon+EquippableTwoHand+2HHammer+Melee,warhammerAureateT5,Outpost Rush,objects/weapons/Melee/Hammers/2h/warhammerAureateT5/wep_ham2h_warhammerAureateT5_lookBase.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hwarhammerAureateOutpostT5.png,lyshineui/images/icons/items_hires/2hwarhammerAureateOutpostT5.png,WarHammer
2hFireStaffOutpostT5,@2hFireStaffOutpostT5_TransmogName,,Weapon+EquippableMainHand+FireStaff+Magic,firestaffNagaAncientGuardian,Outpost Rush,objects/weapons/melee/staffs/2h/firestaffNagaAncientGuardian/wep_mel_stf_2h_firestaffNagaAncientGuardian.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hFireStaffOutpostT5.png,lyshineui/images/icons/items_hires/2hFireStaffOutpostT5.png,StaffFire
2hLifeStaffOutpostT5,@2hLifeStaffOutpostT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,lifestaffNagaAncientGuardian,Outpost Rush,objects/weapons/melee/staffs/2h/lifestaffNagaAncientGuardian/wep_mel_stf_2h_lifestaffNagaAncientGuardian.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hLifeStaffOutpostT5.png,lyshineui/images/icons/items_hires/2hLifeStaffOutpostT5.png,StaffLife
1hTowerShieldOutpostT5,@1hTowerShieldOutpostT5_TransmogName,,Weapon+EquippableOffHand+Shield+TowerShield,towershieldT4,Outpost Rush,objects/weapons/Shields/shieldTowerT4/wep_shld_shieldTowerT4_lookBase_MV1.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hTowerShieldOutpostT5.png,lyshineui/images/icons/items_hires/1hTowerShieldOutpostT5.png,TowerShield
1hIceGauntletOutpostT5,@1hIceGauntletOutpostT5_TransmogName,,Weapon+EquippableMainHand+IceMagic+Magic,icegauntletNagaAncientGuardian,Outpost Rush,objects/weapons/Magic/Gauntlets/1h/icegauntletNagaAncientGuardian/wep_mag_gaunt_1h_icegauntletNagaAncientGuardian.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,Elemental_Gauntlet_NagaAncientGuardian_Ice,F_Elemental_Gauntlet_NagaAncientGuardian_Ice,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hIceGauntletOutpostT5.png,lyshineui/images/icons/items_hires/1hIceGauntletOutpostT5.png,Gauntlet
1hVoidGauntletOutpostT5,@1hVoidGauntletOutpostT5_TransmogName,,Weapon+EquippableMainHand+VoidGauntlet+Magic,voidgauntletNagaAncientGuardian,Outpost Rush,objects/weapons/Magic/Gauntlets/1h/voidgauntletNagaAncientGuardian/wep_mag_gaunt_1h_voidgauntletNagaAncientGuardian.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,Elemental_Gauntlet_NagaAncientGuardian_Void,F_Elemental_Gauntlet_NagaAncientGuardian_Void,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hVoidGauntletOutpostT5.png,lyshineui/images/icons/items_hires/1hVoidGauntletOutpostT5.png,Gauntlet
2hBlunderbussOutpostT5,@2hBlunderbussOutpostT5_TransmogName,,Weapon+EquippableTwoHand+Blunderbuss+Ranged,blunderbussNagaAncientGuardian,Outpost Rush,objects/weapons/Ranged/Blunderbuss/2h/blunderbussNagaAncientGuardian/wep_ran_bus_2h_blunderbussNagaAncientGuardian.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hBlunderbussOutpostT5.png,lyshineui/images/icons/items_hires/2hBlunderbussOutpostT5.png,Blunderbuss
2hGreatswordOutpostT5,@2hGreatswordOutpostT5_TransmogName,,Weapon+EquippableTwoHand+GreatSword+Melee,greatswordNagaAncientGuardian,NagaAncientGuardian,objects/weapons/Melee/Swords/2h/greatswordNagaAncientGuardian/wep_mel_swrd_2h_greatswordNagaAncientGuardian.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hGreatswordOutpostT5.png,lyshineui/images/icons/items_hires/2hGreatswordOutpostT5.png,GreatSword
2hbowWaterloggedSiren,@2hbowWaterloggedSiren_TransmogName,,Weapon+EquippableTwoHand+Bow+Ranged,bowWaterlogged,WaterloggedSiren,objects/weapons/Ranged/Bows/2h/bowWaterlogged/wep_ran_bow_2h_bowWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hbowWaterloggedSiren.png,lyshineui/images/icons/items_hires/2hbowWaterloggedSiren.png,Bow
1hgreataxeWaterloggedSiren,@1hgreataxeWaterloggedSiren_TransmogName,,Weapon+EquippableTwoHand+2HAxe+Melee,greataxeWaterlogged,WaterloggedSiren,objects/weapons/Melee/Axes/2h/greataxeWaterlogged/wep_mel_axe_2h_greataxeWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hgreataxeWaterloggedSiren.png,lyshineui/images/icons/items_hires/1hgreataxeWaterloggedSiren.png,GreatAxe
1hKiteShieldWaterlogged,@1hKiteShieldWaterlogged_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,kiteshieldWaterlogged,WaterloggedSiren,objects/weapons/Melee/Shields/1h/kiteshieldWaterlogged/wep_mel_shld_1h_kiteshieldWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hKiteShieldWaterloggedSiren.png,lyshineui/images/icons/items_hires/1hKiteShieldWaterloggedSiren.png,KiteShield
1hFlailWaterloggedSirenT5,@1hFlailWaterloggedSirenT5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,flailWaterlogged,WaterloggedSiren,Objects/Weapons/Melee/Flails/1h/flailWaterlogged/wep_mel_flail_1h_flailWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailWaterloggedSirenT5.png,lyshineui/images/icons/items_hires/1hFlailWaterloggedSirenT5.png,Flail
1hstraightWaterloggedSiren,@1hstraightWaterloggedSiren_TransmogName,,Weapon+EquippableMainHand+Sword+Melee,longswordWaterlogged,WaterloggedSiren,objects/weapons/Melee/Swords/1h/longswordWaterlogged/wep_mel_swrd_1h_longswordWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,0,0,lyshineui/images/icons/items/Weapon/1hstraightWaterloggedSiren.png,lyshineui/images/icons/items_hires/1hstraightWaterloggedSiren.png,Longsword
2hMusketWaterloggedSiren,@2hMusketWaterloggedSiren_TransmogName,,Weapon+EquippableTwoHand+Musket+Ranged,musketWaterlogged,WaterloggedSiren,objects/weapons/Ranged/Rifles/2h/musketWaterlogged/wep_ran_rif_2h_musketWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hMusketWaterloggedSiren.png,lyshineui/images/icons/items_hires/2hMusketWaterloggedSiren.png,Musket
1hrapierWaterloggedSiren,@1hrapierWaterloggedSiren_TransmogName,,Weapon+EquippableMainHand+Rapier+Melee,rapierWaterlogged,WaterloggedSiren,objects/weapons/Melee/Swords/1h/rapierWaterlogged/wep_mel_swrd_1h_rapierWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hrapierWaterloggedSiren.png,lyshineui/images/icons/items_hires/1hrapierWaterloggedSiren.png,Rapier
1hroundshieldWaterlogged,@1hroundshieldWaterlogged_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,roundshieldWaterlogged,WaterloggedSiren,objects/weapons/Melee/Shields/1h/roundshieldWaterlogged/wep_mel_shld_1h_roundshieldWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hroundshieldWaterloggedSiren.png,lyshineui/images/icons/items_hires/1hroundshieldWaterloggedSiren.png,RoundShield
2hSpearWaterloggedSiren,@2hSpearWaterloggedSiren_TransmogName,,Weapon+EquippableTwoHand+Spear+Melee,spearWaterlogged,WaterloggedSiren,objects/weapons/Melee/Spears/2h/spearWaterlogged/wep_mel_spr_2h_spearWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/2hSpearWaterloggedSiren.png,lyshineui/images/icons/items_hires/2hSpearWaterloggedSiren.png,Spear
1hHatchetWaterloggedSiren,@1hHatchetWaterloggedSiren_TransmogName,,Weapon+EquippableMainHand+Hatchet+Melee,throwingaxeWaterlogged,WaterloggedSiren,objects/weapons/Melee/Axes/1h/throwingaxeWaterlogged/wep_mel_axe_1h_throwingaxeWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,0,0,lyshineui/images/icons/items/Weapon/1hHatchetWaterloggedSiren.png,lyshineui/images/icons/items_hires/1hHatchetWaterloggedSiren.png,ThrowingAxe
2hwarhammerWaterloggedSiren,@2hwarhammerWaterloggedSiren_TransmogName,,Weapon+EquippableTwoHand+2HHammer+Melee,warhammerWaterlogged,WaterloggedSiren,objects/weapons/Melee/Hammers/2h/warhammerWaterlogged/wep_mel_ham_2h_warhammerWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hwarhammerWaterloggedSiren.png,lyshineui/images/icons/items_hires/2hwarhammerWaterloggedSiren.png,WarHammer
2hFireStaffWaterloggedSiren,@2hFireStaffWaterloggedSiren_TransmogName,,Weapon+EquippableMainHand+FireStaff+Magic,firestaffWaterlogged,WaterloggedSiren,objects/weapons/Melee/Staffs/2h/firestaffWaterlogged/wep_mel_stf_2h_firestaffWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,0,0,lyshineui/images/icons/items/Weapon/2hFireStaffWaterloggedSiren.png,lyshineui/images/icons/items_hires/2hFireStaffWaterloggedSiren.png,StaffFire
2hLifeStaffWaterloggedSiren,@2hLifeStaffWaterloggedSiren_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,lifestaffWaterlogged,WaterloggedSiren,objects/weapons/melee/staffs/2h/lifestaffwaterlogged/wep_mel_stf_2h_lifestaffWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,0,0,lyshineui/images/icons/items/Weapon/2hLifeStaffWaterloggedSiren.png,lyshineui/images/icons/items_hires/2hLifeStaffWaterloggedSiren.png,StaffLife
1hTowerShieldWaterloggedSiren,@1hTowerShieldWaterloggedSiren_TransmogName,,Weapon+EquippableOffHand+Shield+TowerShield,towershieldWaterlogged,WaterloggedSiren,objects/weapons/Melee/Shields/1h/towershieldWaterlogged/wep_mel_shld_1h_towershieldWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hTowerShieldWaterloggedSiren.png,lyshineui/images/icons/items_hires/1hTowerShieldWaterloggedSiren.png,TowerShield
1hIceGauntletWaterloggedSiren,@1hIceGauntletWaterloggedSiren_TransmogName,,Weapon+EquippableMainHand+IceMagic+Magic,icegauntletWaterlogged,WaterloggedSiren,objects/weapons/Magic/Gauntlets/1h/icegauntletWaterlogged/wep_mag_gaunt_1h_icegauntletWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,Elemental_Gauntlet_Waterlogged_Ice,F_Elemental_Gauntlet_Waterlogged_Ice,,1,0,0,0,lyshineui/images/icons/items/Weapon/1hIceGauntletWaterloggedSiren.png,lyshineui/images/icons/items_hires/1hIceGauntletWaterloggedSiren.png,Gauntlet
1hVoidGauntletWaterloggedSiren,@1hVoidGauntletWaterloggedSiren_TransmogName,,Weapon+EquippableMainHand+VoidGauntlet+Magic,voidgauntletWaterlogged,WaterloggedSiren,objects/weapons/Magic/Gauntlets/1h/voidgauntletWaterlogged/wep_mag_gaunt_1h_voidgauntletWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,Elemental_Gauntlet_Waterlogged_Void,F_Elemental_Gauntlet_Waterlogged_Void,,0,1,0,0,lyshineui/images/icons/items/Weapon/1hVoidGauntletWaterloggedSiren,lyshineui/images/icons/items_hires/1hVoidGauntletWaterloggedSiren,Gauntlet
2hBlunderbussWaterloggedSirenT5,@2hBlunderbussWaterloggedSirenT5_TransmogName,,Weapon+EquippableTwoHand+Blunderbuss+Ranged,blunderbussWaterlogged,WaterloggedSiren,objects/weapons/Ranged/Blunderbuss/2h/blunderbussWaterlogged/wep_ran_bus_2h_blunderbussWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hBlunderbussWaterloggedSirenT5.png,lyshineui/images/icons/items_hires/2hBlunderbussWaterloggedSirenT5.png,Blunderbuss
2hGreatswordWaterloggedSirenT5,@2hGreatswordWaterloggedSirenT5_TransmogName,,Weapon+EquippableTwoHand+GreatSword+Melee,greatswordWaterlogged,WaterloggedSiren,objects/weapons/Melee/Swords/2h/greatswordWaterlogged/wep_mel_swrd_2h_greatswordWaterlogged.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hGreatswordWaterloggedSirenT5.png,lyshineui/images/icons/items_hires/2hGreatswordWaterloggedSirenT5.png,GreatSword
2hbowWaterloggedSirenS,@2hbowWaterloggedSirenS_TransmogName,,Weapon+EquippableTwoHand+Bow+Ranged,bowWaterlogged,WaterloggedSirenS,objects/weapons/Ranged/Bows/2h/bowWaterlogged/wep_ran_bow_2h_bowWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hbowWaterloggedSirenS.png,lyshineui/images/icons/items_hires/2hbowWaterloggedSirenS.png,Bow
1hgreataxeWaterloggedSirenS,@1hgreataxeWaterloggedSirenS_TransmogName,,Weapon+EquippableTwoHand+2HAxe+Melee,greataxeWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Axes/2h/greataxeWaterlogged/wep_mel_axe_2h_greataxeWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hgreataxeWaterloggedSirenS.png,lyshineui/images/icons/items_hires/1hgreataxeWaterloggedSirenS.png,GreatAxe
1hKiteShieldWaterloggedSirenS,@1hKiteShieldWaterloggedSirenS_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,kiteshieldWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Shields/1h/kiteshieldWaterlogged/wep_mel_shld_1h_kiteshieldWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#9D0000,0.1,1,#AFB645,0.3,1,#000000,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hKiteShieldWaterloggedSirenS.png,lyshineui/images/icons/items_hires/1hKiteShieldWaterloggedSirenS.png,KiteShield
1hFlailWaterloggedSirenST5,@1hFlailWaterloggedSirenST5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,flailWaterlogged,WaterloggedSirenS,Objects/Weapons/Melee/Flails/1h/flailWaterlogged/wep_mel_flail_1h_flailWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#9D0000,0.1,1,#AFB645,0.3,1,#000000,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailWaterloggedSirenST5.png,lyshineui/images/icons/items_hires/1hFlailWaterloggedSirenST5.png,Flail
1hstraightWaterloggedSirenS,@1hstraightWaterloggedSirenS_TransmogName,,Weapon+EquippableMainHand+Sword+Melee,longswordWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Swords/1h/longswordWaterlogged/wep_mel_swrd_1h_longswordWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,1,0,0,lyshineui/images/icons/items/Weapon/1hstraightWaterloggedSirenS.png,lyshineui/images/icons/items_hires/1hstraightWaterloggedSirenS.png,Longsword
2hMusketWaterloggedSirenS,@2hMusketWaterloggedSirenS_TransmogName,,Weapon+EquippableTwoHand+Musket+Ranged,musketWaterlogged,WaterloggedSirenS,objects/weapons/Ranged/Rifles/2h/musketWaterlogged/wep_ran_rif_2h_musketWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hMusketWaterloggedSirenS.png,lyshineui/images/icons/items_hires/2hMusketWaterloggedSirenS.png,Musket
1hrapierWaterloggedSirenS,@1hrapierWaterloggedSirenS_TransmogName,,Weapon+EquippableMainHand+Rapier+Melee,rapierWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Swords/1h/rapierWaterlogged/wep_mel_swrd_1h_rapierWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hrapierWaterloggedSirenS.png,lyshineui/images/icons/items_hires/1hrapierWaterloggedSirenS.png,Rapier
1hroundshieldWaterloggedSirenS,@1hroundshieldWaterloggedSirenS_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,roundshieldWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Shields/1h/roundshieldWaterlogged/wep_mel_shld_1h_roundshieldWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#9D0000,0.1,1,#AFB645,0.3,1,#000000,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hroundshieldWaterloggedSirenS.png,lyshineui/images/icons/items_hires/1hroundshieldWaterloggedSirenS.png,RoundShield
2hSpearWaterloggedSirenS,@2hSpearWaterloggedSirenS_TransmogName,,Weapon+EquippableTwoHand+Spear+Melee,spearWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Spears/2h/spearWaterlogged/wep_mel_spr_2h_spearWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/2hSpearWaterloggedSirenS.png,lyshineui/images/icons/items_hires/2hSpearWaterloggedSirenS.png,Spear
1hHatchetWaterloggedSirenS,@1hHatchetWaterloggedSirenS_TransmogName,,Weapon+EquippableMainHand+Hatchet+Melee,throwingaxeWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Axes/1h/throwingaxeWaterlogged/wep_mel_axe_1h_throwingaxeWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,1,0,0,lyshineui/images/icons/items/Weapon/1hHatchetWaterloggedSirenS.png,lyshineui/images/icons/items_hires/1hHatchetWaterloggedSirenS.png,ThrowingAxe
2hwarhammerWaterloggedSirenS,@2hwarhammerWaterloggedSirenS_TransmogName,,Weapon+EquippableTwoHand+2HHammer+Melee,warhammerWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Hammers/2h/warhammerWaterlogged/wep_mel_ham_2h_warhammerWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hwarhammerWaterloggedSirenS.png,lyshineui/images/icons/items_hires/2hwarhammerWaterloggedSirenS.png,WarHammer
2hFireStaffWaterloggedSirenS,@2hFireStaffWaterloggedSirenS_TransmogName,,Weapon+EquippableMainHand+FireStaff+Magic,firestaffWaterlogged,WaterloggedSirenS,objects/weapons/Melee/Staffs/2h/firestaffWaterlogged/wep_mel_stf_2h_firestaffWaterlogged.cdf,,,,,,,,,#860000,0.4,0.3,#AFB645,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,1,0,0,lyshineui/images/icons/items/Weapon/2hFireStaffWaterloggedSirenS.png,lyshineui/images/icons/items_hires/2hFireStaffWaterloggedSirenS.png,StaffFire
