VariantID,NPCId,Name,CharacterDefinition,CharacterDefinitionEditor,ByeTimeline,GreetTimeline,IdleTimeline,InteractTimeline,PlaceholderMesh,AttachedMesh,AttachmentPositionX,AttachmentPositionY,AttachmentPositionZ,AttachmentRotationX,AttachmentRotationY,AttachmentRotationZ,InteractOverride_X,InteractOverride_Y,MarkerOffset_Z,WalkawayTimeline,AE.0_RequiredAchievementConditional,AE.9_RequiredAchievementConditional,AE.0_EventDelayDuration,AE.9_EventDelayDuration,AE.1_EventDelayDuration,AE.1_OE.0_OpacityTransitionDuration,AE.2_EventDelayDuration,WalkInTimeline,AE.3_RequiredAchievementConditional,SwapAchievementId,AE.10_RequiredAchievementConditional,AE.3_EventDelayDuration,AE.10_EventDelayDuration,AE.4_EventDelayDuration,AE.4_OE.0_OpacityTransitionDuration,AE.5_EventDelayDuration,AE.6_EventDelayDuration,AudioPreload_SFX_Idle,InteractOverride_Z
99F_Empress_p01,99F_Empress_01,@99F_Empress,Objects\characters\npc\natural\EmpressZhou\EmpressZhou.cdf,Objects\characters\npc\natural\EmpressZhou\EmpressZhou.cdf,Libs\Timeline\Npc\zhou_ambient_throne_end.timeline,Libs\Timeline\Npc\zhou_ambient_throne_enter.timeline,Libs\Timeline\Npc\zhou_ambient_sitonthrone.timeline,Libs\Timeline\Npc\zhou_throne_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\zhou_ambient_walkaway.timeline,!SwapActive_99F_Empress_p01,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Empress_p01,SwapActive_99F_Empress_p01,,0,0.05,0.05,1,0,1.1,,
99F_Empress_p01a,99F_Empress_01a,@99F_Empress,Objects\characters\npc\natural\EmpressZhou\EmpressZhou.cdf,Objects\characters\npc\natural\EmpressZhou\EmpressZhou.cdf,Libs\Timeline\Npc\zhou_ambient_interact_end.timeline,Libs\Timeline\Npc\zhou_ambient_interact_enter.timeline,Libs\Timeline\Npc\zhou_ambient_idle.timeline,Libs\Timeline\Npc\zhou_ambient_interact_loop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\zhou_ambient_walkaway.timeline,!SwapActive_99F_Empress_p01a,0,0,0.05,6.5,1,7.5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Empress_p01a,SwapActive_99F_Empress_p01a,,0,0.05,0.05,1,0,1.1,,
99F_Empress_p02,99F_Empress_02,@99F_Empress,Objects\characters\npc\natural\EmpressZhou\empresszhouredeyes.cdf,Objects\characters\npc\natural\EmpressZhou\empresszhouredeyes.cdf,Libs\Timeline\Npc\zhou_ambient_walkaway_f.timeline,Libs\Timeline\Npc\zhou_ambient_interact_enter.timeline,Libs\Timeline\Npc\zhou_ambient_idle.timeline,Libs\Timeline\Npc\zhou_ambient_interact_loop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\zhou_ambient_neutral_walkaway.timeline,!SwapActive_99F_Empress_p02,0,0,0.05,3.5,1,4.5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Empress_p02,SwapActive_99F_Empress_p02,,0,0.05,0.05,1,0,1.1,,
99F_Wayne_00,99F_Wayne_00,@99F_Wayne,Objects\Characters\npc\Settlements\9922_msq_WardenWayne.cdf,Objects\Characters\npc\Settlements\9922_msq_WardenWayne.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\captured_to_stand_greet.timeline,Libs\Timeline\Npc\Interactions\captured_kneeling_idle.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_walkaway.timeline,!SwapActive_99F_Wayne_p00,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_99F_Wayne_p00,SwapActive_99F_Wayne_p00,,0,0.05,0.05,1,0,1.1,,
99F_Wayne_00a,99F_Wayne_00a,@99F_Wayne,Objects\Characters\npc\Settlements\9922_msq_WardenWayne.cdf,Objects\Characters\npc\Settlements\9922_msq_WardenWayne.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_walkaway.timeline,!SwapActive_99F_Wayne_p00a,0,2,0.05,5,1,6,Timelines\EmptyTimeline.timeline,SwapActive_99F_Wayne_p00a,SwapActive_99F_Wayne_p00a,,0,0.05,0.05,1,0,1.1,,
99F_Samir_00,99F_Samir_00,@99F_Samir,Objects\Characters\npc\Settlements\9925_msq_wardenSamir.cdf,Objects\Characters\npc\Settlements\9925_msq_wardenSamir.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\captured_to_stand_greet.timeline,Libs\Timeline\Npc\Interactions\captured_kneeling_idle.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_99F_Samir_p00,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_99F_Samir_p00,SwapActive_99F_Samir_p00,,0,0.05,0.05,1,0,1.1,,
99F_Samir_00a,99F_Samir_00a,@99F_Samir,Objects\Characters\npc\Settlements\9925_msq_wardenSamir.cdf,Objects\Characters\npc\Settlements\9925_msq_wardenSamir.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway.timeline,!SwapActive_99F_Samir_p00a,0,2,0.05,5,1,6,Timelines\EmptyTimeline.timeline,SwapActive_99F_Samir_p00a,SwapActive_99F_Samir_p00a,,0,0.05,0.05,1,0,1.1,,
99F_Yash_p02a,99F_Yash_02,@99F_Yash,Objects\Characters\npc\natural\Yash\Yash.cdf,Objects\Characters\npc\natural\Yash\Yash.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_99F_Yash_p02a,0,0,0.05,2.5,1,3.5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Yash_p02a,SwapActive_99F_Yash_p02a,,0,0.05,0.05,1,0,1.1,,
99F_Yash_p03,99F_Yash_03,@99F_Yash,Objects\Characters\npc\natural\Yash\Yash.cdf,Objects\Characters\npc\natural\Yash\Yash.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_convo_headnod_greet_bye.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_nt_walkaway.timeline,!SwapActive_99F_Yash_p03,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_99F_Yash_p03,SwapActive_99F_Yash_p03,,0,0.05,0.05,1,0,1.1,,
99G_Yash_P01,99G_Yash_01,@99G_Yash,Objects\Characters\npc\natural\Yash\Yash.cdf,Objects\Characters\npc\natural\Yash\Yash.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_convo_headnod_greet_bye.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway.timeline,!SwapActive_99G_Yash_P01,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_99G_Yash_P01,SwapActive_99G_Yash_P01,,0,0.05,0.05,1,0,1.1,,
99G_Yash_P02,99G_Yash_02,@99G_Yash,Objects\Characters\npc\natural\Yash\Yash.cdf,Objects\Characters\npc\natural\Yash\Yash.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_convo_headnod_greet_bye.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,!SwapActive_99G_Yash_P02,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_99G_Yash_P02,SwapActive_99G_Yash_P02,,0,0.05,0.05,1,0,1.1,,
99G_Yash_P03,99G_Yash_03,@99G_Yash,Objects\Characters\npc\natural\Yash\Yash.cdf,Objects\Characters\npc\natural\Yash\Yash.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_convo_headnod_greet_bye.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_99G_Yash_P03,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_99G_Yash_P03,SwapActive_99G_Yash_P03,,0,0.05,0.05,1,0,1.1,,
99G_Russo_P01,99G_Russo_01,@99G_Russo,Objects\Characters\npc\natural\fatherdanterusso\fatherdanterusso.cdf,Objects\Characters\npc\natural\fatherdanterusso\fatherdanterusso.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\unarmed_pondering_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_nt_walkaway.timeline,SwapActive_99G_Russo_P01,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,!SwapActive_99G_Russo_P01,!SwapActive_99G_Russo_P01,,0,0.05,0.05,1,0,1.1,,
99G_Russo_P02,99G_Russo_02,@99G_Russo,Objects\Characters\npc\natural\fatherdanterusso\fatherdanterusso.cdf,Objects\Characters\npc\natural\fatherdanterusso\fatherdanterusso.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\unarmed_pondering_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,!SwapActive_99G_Russo_P02,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99G_Russo_P02,SwapActive_99G_Russo_P02,,0,0.05,0.05,1,0,1.1,,
99G_Russo_P04,99G_Russo_04,@99G_Russo,Objects\Characters\npc\natural\fatherdanterusso\fatherdanterusso.cdf,Objects\Characters\npc\natural\fatherdanterusso\fatherdanterusso.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\unarmed_pondering_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_left_walkaway.timeline,!SwapActive_99G_Russo_P04,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99G_Russo_P04,SwapActive_99G_Russo_P04,,0,0.05,0.05,1,0,1.1,,
99G_Sun_P03,99G_Sun_03,@99G_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,!SwapActive_99G_Sun_P03,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99G_Sun_P03,SwapActive_99G_Sun_P03,,0,0.05,0.05,1,0,1.1,,
99G_Phaeris_P02,99G_Phaeris_02,@99G_Phaeris,Objects\Characters\npc\supernatural\dryad_swamp_archer\Phaeris.cdf,Objects\Characters\npc\supernatural\dryad_swamp_archer\Phaeris.cdf,Libs\Timeline\Npc\Druidess_ambient_bye.timeline,Libs\Timeline\Npc\Druidess_ambient_greet.timeline,Libs\Timeline\Npc\Druidess_ambient_idle.timeline,Libs\Timeline\Npc\Druidess_ambient_talk.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_left_walkaway.timeline,!SwapActive_99G_Phaeris_P02,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_99G_Phaeris_P02,SwapActive_99G_Phaeris_P02,,0,0.05,0.05,1,0,1.1,,
99G_Morgaine_P02,99G_Morgaine_02,@99G_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Sit\unarmed_standing_to_sit_onground_legstogether_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Sit\unarmed_sit_onground_legstogether_to_standing_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Sit\unarmed_sit_onground_legstogether_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_left_walkaway.timeline,!SwapActive_99G_Morgaine_P02,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_99G_Morgaine_P02,SwapActive_99G_Morgaine_P02,,0,0.05,0.05,1,0,1.1,,
99G_Morgaine_P03,99G_Morgaine_03,@99G_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_walkaway.timeline,!SwapActive_99G_Morgaine_P03,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99G_Morgaine_P03,SwapActive_99G_Morgaine_P03,,0,0.05,0.05,1,0,1.1,,
99G_Grace_P02,99G_Grace_02,@99G_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_99G_Grace_P02,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99G_Grace_P02,SwapActive_99G_Grace_P02,,0,0.05,0.05,1,0,1.1,,
99G_Grace_P03,99G_Grace_03,@99G_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_99G_Grace_P03,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99G_Grace_P03,SwapActive_99G_Grace_P03,,0,0.05,0.05,1,0,1.1,,
0826_MaWeizhe,0826_MaWeizhe,@0826_MaWeizhe,Objects\Characters\npc\Settlements\0826_mawiezhe.cdf,Objects\Characters\npc\Settlements\0826_mawiezhe.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_nt_walkaway.timeline,08_Quest_18 && 99F_MSQ_05,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!(08_Quest_18 && 99F_MSQ_05),!(08_Quest_18 && 99F_MSQ_05),,0,0.05,0.05,1,0,1.1,,
0828_YueLai,0828_YueLai,@0828_YueLai,Objects\Characters\npc\Settlements\0828_yuelai.cdf,Objects\Characters\npc\Settlements\0828_yuelai.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,SwapActive_0828_YueLai,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!SwapActive_0828_YueLai,!SwapActive_0828_YueLai,,0,0.05,0.05,1,0,1.1,,
0828_YueLai_01,0828_YueLai_01,@0828_YueLai,Objects\Characters\npc\Settlements\0828_yuelai.cdf,Objects\Characters\npc\Settlements\0828_yuelai.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,!(SwapActive_0828_YueLai_01 && !(99F_MSQ_08 && 08_Quest_24)),0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,(SwapActive_0828_YueLai_01 && !(99F_MSQ_08 && 08_Quest_24)),(SwapActive_0828_YueLai_01 && !(99F_MSQ_08 && 08_Quest_24)),,0,0.05,0.05,1,0,1.1,,
0827_Bardroy,0827_Bardroy,@0827_Bardroy,Objects\Characters\npc\Settlements\0827_bardroy.cdf,Objects\Characters\npc\Settlements\0827_bardroy.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,08_Quest_15 && 99F_MSQ_08,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!(08_Quest_15 && 99F_MSQ_08),!(08_Quest_15 && 99F_MSQ_08),,0,0.05,0.05,1,0,1.1,,
08_Redridge,08_Redridge,@0802_Magistrate,Objects\Characters\npc\Settlements\0802_magistrate.cdf,Objects\Characters\npc\Settlements\0802_magistrate.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,99F_MSQ_09 && 08a_Quest_01,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!(99F_MSQ_09 && 08a_Quest_01),!(99F_MSQ_09 && 08a_Quest_01),,0,0.05,0.05,1,0,1.1,,
08_ArtificerLong,08_ArtificerLong,@0805_Artificer,Objects\Characters\npc\Settlements\0805_artificer.cdf,Objects\Characters\npc\Settlements\0805_artificer.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_nt_walkaway.timeline,99F_MSQ_08 && 08a_Quest_09,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!(99F_MSQ_08 && 08a_Quest_09),!(99F_MSQ_08 && 08a_Quest_09),,0,0.05,0.05,1,0,1.1,,
08_ArtificerLong_01,08_ArtificerLong_01,@0805_Artificer,Objects\Characters\npc\Settlements\0805_artificer.cdf,Objects\Characters\npc\Settlements\0805_artificer.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,!((99F_MSQ_08 && 08a_Quest_09)&&!(99F_MSQ_09 && 08a_Quest_06)),0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,((99F_MSQ_08 && 08a_Quest_09)&&!(99F_MSQ_09 && 08a_Quest_06)),((99F_MSQ_08 && 08a_Quest_09)&&!(99F_MSQ_09 && 08a_Quest_06)),,0,0.05,0.05,1,0,1.1,,
0829_Enlai,0829_Enlai,@0829_Enlai,Objects\Characters\npc\Settlements\0829_enlai.cdf,Objects\Characters\npc\Settlements\0829_enlai.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,08_Quest_16 && 99F_MSQ_08,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!(08_Quest_16 && 99F_MSQ_08),!(08_Quest_16 && 99F_MSQ_08),,0,0.05,0.05,1,0,1.1,,
08_Zeng,08_Zeng,@0811_Stranger,Objects\Characters\npc\Settlements\0811_stranger.cdf,Objects\Characters\npc\Settlements\0811_stranger.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_nt_walkaway.timeline,99F_MSQ_12 && 08a_Quest_02,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!(99F_MSQ_12 && 08a_Quest_02),!(99F_MSQ_12 && 08a_Quest_02),,0,0.05,0.05,1,0,1.1,,
