VariantID,Visual_Healthy,Visual_Depleted,Visual_NotOnRequiredQuest,Visual_Basemesh,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,MarkerRadius,AudioPreload_depleted,SFX_depleted,SFX_Idle,VFX_Idle,IdleVFX_Offset_Z,DepletedVFX,depletedVFX_Offset_Z,DepletedVFX_Quest,DepletedVFX_Quest_Offset_Z,GatheringFX,gatheringVFX_Offzet_Z,interactionMarker_Offset_Z,InteractionEvent,InteractTag,InteractOnlyOnQuest,AchievementID,AchievementServerState,IsStateControlledBySlayerScript,RequireLoS,RequiredAchievement,AudioPreload_gathering,SFX_gathering,SFX_depleted_idle_play,SFX_depleted_idle_stop,AudioPreload_Depleted_idle,AudioPreload_idle,ScriptDiscoveryTag,ScriptSpawnerId
16BS_AncientGlyphLock_Portal_13,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_13,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_13,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_13,,,,,,,,
16BS_AncientGlyphLock_Portal_14,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_14,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_14,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_14,,,,,,,,
16BS_AncientGlyphLock_Portal_15,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_15,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_15,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_15,,,,,,,,
16BS_AncientGlyphLock_Portal_16,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_16,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_16,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_16,,,,,,,,
16BS_AncientGlyphLock_Portal_17,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_17,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_17,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_17,,,,,,,,
16BS_AncientGlyphLock_Portal_18,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_18,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_18,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_18,,,,,,,,
16BS_AncientGlyphLock_Portal_19,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_19,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_19,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_19,,,,,,,,
16BS_AncientGlyphLock_Portal_20,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_20,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_20,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_20,,,,,,,,
16BS_AncientGlyphLock_Portal_21,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_21,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_21,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_21,,,,,,,,
16BS_AncientGlyphLock_Portal_22,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_22,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_22,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_22,,,,,,,,
16BS_AncientGlyphLock_Portal_23,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_23,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_23,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_23,,,,,,,,
16BS_AncientGlyphLock_Portal_24,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_24,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_24,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_24,,,,,,,,
16BS_AncientGlyphLock_Portal_25,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_25,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_25,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_25,,,,,,,,
16BS_AncientGlyphLock_Portal_26,,,,,16BS_AncientGlyphLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_16BS_AncientGlyphLock_Portal_26,false,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_26,Depleted,,,Lore_unlock_Tales_of_Brimstone_Sands_Title_13_26,,,,,,,,
NPC_Hostage_Test,slices\WorldEvents\Prototypes\WorldEvent_NPC_Template_00.dynamicslice,,,,NPCHostage_Instanced,0.3,3.25,5,5,,,,,,,,,,,,,,IO_NPC_Hostage_Test,false,,,,,,,,,,,,,
98_Covenant_01_Crest,slices\WorldEvents\Everfall\Object_98_Covenant_Crest.dynamicslice,,,slices\WorldEvents\StarterBeach\Shipwreck\Art\WorldEvent_Art_MSQ_FlagBase.dynamicslice,98_Covenant_01_Crest,0.3,1.85,2.5,5,,Play_BagOpen_Whoosh,,cFX_Loot.Loot_Quest_Small,1.5,,,cFX_Loot.Loot_Quest_Small_Depleted,1.5,,1.5,,,IO_98_Covenant_01_Crest,true,,,,,,,,,,,,,
98_Covenant_02_Grimoire,slices\WorldEvents\Everfall\Object_98_Covenant_Grimoire.dynamicslice,,,,98_Covenant_02_Grimoire,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Covenant_02_Grimoire,true,,,,,,,,,,,,,
98_Covenant_03_Ritual,,,,,98_Covenant_03_Ritual,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Covenant_03_Ritual,true,,,,,,,,,,,,,
98_Covenant_03_Pyre,,slices\WorldEvents\Everfall\Object_98_Covenant_RitualFire_FX.dynamicslice,,slices\WorldEvents\Everfall\Object_98_Covenant_RitualFire_Base.dynamicslice,98_Covenant_03_Pyre,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Covenant_03_Pyre,true,,,,,,,,,,,,,
98_Marauders_02_PirateBanner,,slices\WorldEvents\Everfall\Object_98_Marauders_PirateFlag_Depleted.dynamicslice,,slices\WorldEvents\Everfall\Object_98_Marauders_PirateFlag_Base.dynamicslice,98_Marauders_02_PirateBanner,1,3.25,2.5,5,,Play_SFX_Gather_FortuneFavors_BannerFire,,cFX_Loot.Loot_Quest_Medium,1,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Marauders_02_PirateBanner,true,,,,,,,,,,,,,
98_Marauders_02_ExplosiveBarrel,slices\WorldEvents\Everfall\Object_98_Marauders_PowderBarrel_Base.dynamicslice,,,,98_Marauders_02_ExplosiveBarrel,0.3,3.25,2.5,5,,Play_Missions_Gather_FortuneFavors_BarrelGrab,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Marauders_02_ExplosiveBarrel,true,,,,,,,,,,,,,
98_Marauders_02_PirateHoard,,,,,98_Marauders_02_PirateHoard,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Marauders_02_PirateHoard,true,,,,,,,,,,,,,
98_Marauders_03_ExplosivePlacementA,slices\WorldEvents\Everfall\Object_98_Marauders_PowderBarrel_Ghost.dynamicslice,slices\WorldEvents\Everfall\Object_98_Marauders_PowderBarrel_PlacedA.dynamicslice,,,98_Marauders_03_ExplosivePlacementA,1,3.25,2.5,5,,Play_Missions_Gather_BrokenBones_BarrelPlace,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Marauders_03_ExplosivePlacementA,true,,,,,,,,,,,,,
98_Marauders_03_ExplosivePlacementB,slices\WorldEvents\Everfall\Object_98_Marauders_PowderBarrel_Ghost.dynamicslice,slices\WorldEvents\Everfall\Object_98_Marauders_PowderBarrel_PlacedB.dynamicslice,,,98_Marauders_03_ExplosivePlacementB,1,3.25,2.5,5,,Play_Missions_Gather_BrokenBones_BarrelPlace,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Marauders_03_ExplosivePlacementB,true,,,,,,,,,,,,,
98_Syndicate_01_WolfLure,slices\WorldEvents\Shared\WorldEvent_Object_Onboarding_WolfDenEvents_Alphalure_Visual.dynamicslice,slices\WorldEvents\Shared\WorldEvent_Object_Onboarding_WolfDenEvents_Alphalure_Visual.dynamicslice,,,98_Syndicate_01_WolfLure,1,3.25,2.5,5,,Play_Gather_Chest_Small,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Syndicate_01_WolfLure,false,,,,,,,,,,,,,
98_Syndicate_02_AzothTreeWater,slices\WorldEvents\Everfall\Object_98_Syndicate_AzothTreeWater_Healthy.dynamicslice,,,,98_Syndicate_02_AzothTreeWater,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Syndicate_02_AzothTreeWater,true,,,,,,,,,,,,,
98_Syndicate_03_Well_A,,,,,98_Syndicate_03_Well_A,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Syndicate_03_Well_A,true,,,,,,,,,,,,,
98_Syndicate_03_Well_B,,,,,98_Syndicate_03_Well_B,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Medium,0.5,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Syndicate_03_Well_B,true,,,,,,,,,,,,,
98_Syndicate_03_WaterBarrel,slices\WorldEvents\Everfall\Object_98_Syndicate_WaterBarrel_Healthy.dynamicslice,slices\WorldEvents\Everfall\Object_98_Syndicate_WaterBarrel_Depleted.dynamicslice,,,98_Syndicate_03_WaterBarrel,0.3,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Medium,0.5,gatherable_tree.Demolish.Break_Tree_D,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_98_Syndicate_03_WaterBarrel,true,,,,,,,,,,,,,
SliceSwap_98_Marauders_Tower_DestroyedA,,,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,,Depleted,,,,,,,,,,,
SliceSwap_98_Marauders_Tower_DestroyedB,,,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,,Depleted,,,,,,,,,,,
Holdout_OnewayDoor,,,,slices\POIs\Ancient\Design\WorldEvent_Object_Holdout_OneWay.slice,0517_AncientTowerDoor,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,,,,,,,,,,,IO_Holdout_OnewayDoor,false,,,,,,,,,,,,,
Holdout_Enable,,,,,Holdout_Interact,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,,,env_brimstonedungeon.Forge_Active,,,,dungeon_shatteredobelisk.Beam_Charge,,,,IO_Holdout_Enable,false,,,,,,,,,,,,,
Brazier_2_1,slices\POIs\Ancient\Design\Brazier\Shattered_Ezras_forge_torch_puzzle_1_VFX_OFF.slice,,,,Brazier_Interact,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,,,,,,,,,,,IO_Brazier_2_1,false,,,,,,,,,,,,,
Brazier_2_2,slices\POIs\Ancient\Design\Brazier\Shattered_Ezras_forge_torch_puzzle_2_VFX_OFF.slice,,,,Brazier_Interact,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,,,,,,,,,,,IO_Brazier_2_2,false,,,,,,,,,,,,,
Brazier_2_3,slices\POIs\Ancient\Design\Brazier\Shattered_Ezras_forge_torch_puzzle_3_VFX_OFF.slice,,,,Brazier_Interact,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,,,,,,,,,,,IO_Brazier_2_3,false,,,,,,,,,,,,,
Brazier_2_4,slices\POIs\Ancient\Design\Brazier\Shattered_Ezras_forge_torch_puzzle_4_VFX_OFF.slice,,,,Brazier_Interact,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,,,,,,,,,,,IO_Brazier_2_4,false,,,,,,,,,,,,,
99A_MSQ_01_02_Armor,slices\WorldEvents\MSQ2_Everfall\Object_99A_Armor_Visual_Healthy.dynamicslice,slices\WorldEvents\MSQ2_Everfall\Object_99A_Armor_Visual_Depleted.dynamicslice,,slices\WorldEvents\MSQ2_Everfall\Object_99A_Armor_Visual_Base.dynamicslice,99A_MSQ_01_02_Armor,1,3.25,2.5,5,,Play_Gather_Armor_Med,,cFX_Loot.Loot_Quest_Small,0.5,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_01_02_Armor,true,,,,,,,,,,,,,
99A_MSQ_06_TinctureGatherable_01,slices\WorldEvents\MSQ2_Everfall\Object_99a_Gatherable_01_Visual_Healthy.dynamicslice,slices\WorldEvents\MSQ2_Everfall\Object_99a_Gatherable_01_Visual_Depleted.dynamicslice,,,99A_MSQ_06_TinctureGatherable_01,1,3.25,2.5,5,gathering,Play_Gather_Stones,,cFX_Loot.Loot_Quest_Small,0.5,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_06_TinctureGatherable_01,true,,,,,,,,,,,,,
99A_MSQ_06_TinctureGatherable_02,slices\WorldEvents\MSQ2_Everfall\Object_99a_Gatherable_02_Visual_Healthy.dynamicslice,slices\WorldEvents\MSQ2_Everfall\Object_99a_Gatherable_02_Visual_Depleted.dynamicslice,,,99A_MSQ_06_TinctureGatherable_02,1,3.25,2.5,5,gathering,Play_Gather_Mushroom,,cFX_Loot.Loot_Quest_Small,0.5,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_06_TinctureGatherable_02,true,,,,,,,,,,,,,
99A_MSQ_06_TinctureGatherable_03,slices\WorldEvents\MSQ2_Everfall\Object_99a_Gatherable_03_Visual_Healthy.dynamicslice,slices\WorldEvents\MSQ2_Everfall\Object_99a_Gatherable_03_Visual_Depleted.dynamicslice,,,99A_MSQ_06_TinctureGatherable_03,1,3.25,2.5,5,Gath_Alchemy_water_Plant,Play_Gather_Stones,,cFX_Loot.Loot_Quest_Small,0.5,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_06_TinctureGatherable_03,true,,,,,,,,,,,,,
99A_MSQ_06_TinctureCraftSpot,,slices\WorldEvents\MSQ2_Everfall\Object_99a_TinctureCraftSpot_Visual_Depleted.dynamicslice,,slices\WorldEvents\MSQ2_Everfall\Object_99a_TinctureCraftSpot_Visual_BaseMesh.dynamicslice,99A_MSQ_06_TinctureCraftSpot,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,0.5,gatherable_alchemy_plant.Ambience.Plant_Earth_Burst03,-1,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_06_TinctureCraftSpot,true,,,,,,,,,,,,,
99A_MSQ_09_LastCache,,,,slices\POIs\Ancient\Design\Canis\Ancient_Canis_Haft_Chest.slice,99A_MSQ_09_LastCache,1,3.25,2.5,5,missions_everfall,Play_SFX_AzothMagicPowerUp_Depleted_Dissolve,Play_SFX_AzothMagicPowerUp_Healthy,,,env_everfall.Forge_Complete,1,env_everfall.Forge_Complete,,dungeon_shatteredobelisk.Beam_Charge,1,0.2,,IO_99A_MSQ_09_LastCache,true,,,,,,,,,,,,,
99A_MSQ_10_SilverDeposit,slices\WorldEvents\MSQ2_Everfall\Object_99A_SilverDeposit_Visual_Healthy.dynamicslice,slices\WorldEvents\MSQ2_Everfall\Object_99A_SilverDeposit_Visual_Depleted.dynamicslice,,,99A_MSQ_10_SilverDeposit,1,3.25,2.5,5,missions_everfall,Play_Missions_Gather_SilverDeposit,,cFX_Loot.Loot_Quest_Small,,gatherable_mineral.Demolish.Boulder_sm_B,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_10_SilverDeposit,true,,,,,,,,,,,,,
99A_MSQ_10_EzraAnvil,,slices\POIs\Ancient\Design\Brazier\Ezra_Complete_VFX.slice,,,99A_MSQ_10_EzraAnvil,1,3.25,2.5,5,missions_everfall,,Play_Azoth_Master_Quest_Gatherable,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_10_EzraAnvil,true,,,,,,,,,,,,,
99A_MSQ_13_SmallCorruption,slices\WorldEvents\MSQ2_Everfall\Object_99A_SmCorruption_Visual_Healthy.dynamicslice,slices\WorldEvents\MSQ2_Everfall\Object_99A_SmCorruption_Visual_Depleted.dynamicslice,,slices\WorldEvents\MSQ2_Everfall\Object_99A_SmCorruption_Visual_Base.dynamicslice,99A_MSQ_13_SmallCorruption,1,3.25,2.5,5,missions_everfall,Play_Missions_CorruptionExplosion_Small,,cFX_Loot.Loot_Quest_Small,0.5,env_Darkness.Core.Core_death01,0.5,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_13_SmallCorruption,true,,,,,,,,,,,,,
99A_MSQ_13_LargeCorruption,slices\WorldEvents\MSQ2_Everfall\Object_99A_LgCorruption_Visual_Healthy.dynamicslice,slices\WorldEvents\MSQ2_Everfall\Object_99A_LgCorruption_Visual_Depleted.dynamicslice,,slices\WorldEvents\MSQ2_Everfall\Object_99A_LgCorruption_Visual_Base.dynamicslice,99A_MSQ_13_LargeCorruption,3,5.25,4.5,7,missions_everfall,Play_Missions_CorruptionExplosion_Big,,cFX_Loot.Loot_Quest_Small,0.5,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_13_LargeCorruption,true,,,,,,,,,,,,,
99A_MSQ_14b_YetiCave,slices\WorldEvents\MSQ2_Everfall\Object_99a_YetiCave_Healthy.Dynamicslice,,,,99A_MSQ_14b_YetiCave,1,3.25,2.5,5,struct_ice_yeticave,Play_YetiCave_IceInteractable_Depleted,Play_YetiCave_IceInteractable_Loop,cFX_Loot.Loot_Quest_Small,0.5,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_14b_YetiCave,true,,,,,,,,,,,,,
99A_MSQ_14b_HeartgemCraftSpot,slices\WorldEvents\MSQ2_Everfall\Object_99a_HeartgemCraft_Visual_Healthy.dynamicslice,slices\WorldEvents\MSQ2_Everfall\Object_99a_HeartgemCraft_Visual_Depleted.dynamicslice,,slices\WorldEvents\MSQ2_Everfall\Object_99a_HeartgemCraft_Visual_Base.dynamicslice,99A_MSQ_14b_HeartgemCraftSpot,1,3.25,2.5,5,missions_everfall,,Play_SFX_LightBecons_Ground_Healthy,cFX_Loot.Loot_Quest_Small,0.5,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_99A_MSQ_14b_HeartgemCraftSpot,true,,,,,,,,,,,,,
MB_MSQ2_Crate_interact,slices\MonarchsBluffs\IOQuest\Monarchs_Bluffs_Crate.dynamicslice,slices\MonarchsBluffs\IOQuest\Monarchs_Bluffs_Crate_Depleted.dynamicslice,,,MB_MSQ2_Crate_interact,0.5,3.25,2.5,5,Missions_Crates,Play_Crates_Kicked,,cFX_Loot.Loot_Quest_Small,,buildables.Basket_T0.Demolish,0.5,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_MB_MSQ2_Crate_interact,true,,,,,,,,,,,,,
MB_MSQ2_Anchor,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_Anchor_Healthy.dynamicslice,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_Anchor_Depleted.dynamicslice,,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_Anchor_Base.dynamicslice,MB_MSQ2_Anchor,0.5,3.25,2.5,5,Missions_BreakingAnchor,Play_BreakingAnchor_Depleted,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_MB_MSQ2_Anchor,true,,,,,,,,,,,,,
MB_MSQ2_Wine,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_WineJars_Healthy.dynamicslice,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_WineJars_Depleted.dynamicslice,,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_WineJars_Base.dynamicslice,MB_MSQ2_Wine,0.5,1.85,2.5,5,Missions_CollectWine,Play_CollectWine,,cFX_Loot.Loot_Quest_Small,-0.25,,,cFX_Loot.Loot_Quest_Small_Depleted,-0.25,,,,,IO_MB_MSQ2_Wine,true,,,,,,,,,,,,,
MB_MSQ2_DefeatNavigator_Altar,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_TraitorsHold_Shrine_Healthy.dynamicslice,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_TraitorsHold_Shrine_Depleted.dynamicslice,,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_TraitorsHold_Shrine_Base.dynamicslice,MB_MSQ2_DefeatNavigator_Altar,0.5,3.25,2.5,5,Missions_Ancient_Altar,Play_Shrine_Depleted,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_MB_MSQ2_DefeatNavigator_Altar,false,,,,,,,,,,,,,
MB_MSQ2_DefeatNavigator_Rubble,,,,,MB_MSQ2_DefeatNavigator_Rubble,0.5,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_MB_MSQ2_DefeatNavigator_Rubble,true,,,,,,,,,,,,,
MB_MSQ2_ArtifactShards_Box,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_CanopicJar_Healthy.dynamicslice,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_CanopicJar_Depleted.dynamicslice,,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_CanopicJar_Base.dynamicslice,MB_MSQ2_ArtifactShards_Box,0.5,1.85,2.5,5,Missions_ArtifactShards,Play_CanopicJar_Shatter,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_MB_MSQ2_ArtifactShards_Box,true,,,,,,,,,,,,,
MB_MSQ2_GatherJewels_stone,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_GlimmeringStone_Healthy.dynamicslice,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_GlimmeringStone_Depleted.dynamicslice,,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_GlimmeringStone_Base.dynamicslice,MB_MSQ2_GatherJewels_stone,0.5,3.25,2.5,5,Missions_GatherJewels,Play_SFX_Gather_GlimmeringStone,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_MB_MSQ2_GatherJewels_stone,true,,,,,,,,,,,,,
MB_MSQ2_Excavation_Examine,,,,,MB_MSQ2_Excavation_Examine,0.5,3.25,2.5,5,Missions_LochnirsNotes,Play_Gather_Excavation_Site_Inspect,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_MB_MSQ2_Excavation_Examine,true,,,,,,,,,,,,,
MB_MSQ2_Excavation_Inspect,,,,,MB_MSQ2_Excavation_Inspect,0.5,3.25,2.5,5,Missions_LochnirsNotes,Play_Gather_Excavation_Site_Inspect,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_MB_MSQ2_Excavation_Inspect,true,,,,,,,,,,,,,
MB_MSQ2_InspectStatue_Tablet,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_StrangeRuneTablet_Healthy.dynamicslice,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_StrangeRuneTablet_Depleted.dynamicslice,,slices\MonarchsBluffs\IOQuest\MonarchsBluffs_StrangeRuneTablet_Base.dynamicslice,MB_MSQ2_InspectStatue_Tablet,0.5,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_MB_MSQ2_InspectStatue_Tablet,true,,,,,,,,,,,,,
