VariantID,StartMesh,StartMat,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,DepletedVFX,DepletedVFX_Pos,DepletedMesh,DepletedMat,DepletedSpawnVariant,StartMeshLOD,AmbientType,ShowOnCompass,CompassIcon,TradeskillIconUnlockType,MarkerRadius,AllowGatheringInGameModes,InteractionMarker_Offset_X,InteractionMarker_Offset_Y,InteractionMarker_Offset_Z
BaldCypressTree_b_wint01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,BaldCypressTree_b_wint01_cuttrunk,140,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_c_wint01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,TreeHardwoodMedium,3.65,5.2,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,BaldCypressTree_c_wint01_cuttrunk,145,BaldCypressTree,,,,6.7,,,,
BaldCypressTree_d_wint01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,TreeHardwoodMedium,3.4,4.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,BaldCypressTree_d_wint01_cuttrunk,120,BaldCypressTree,,,,6.3,,,,
BaldCypressTree_e_wint01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,TreeHardwoodSmall,2.4,3.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,BaldCypressTree_e_wint01_cuttrunk,135,BaldCypressTree,,,,5.3,,,,
BaldCypressTree_f_wint01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,TreeHardwoodSmall,1.7,3,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,BaldCypressTree_f_wint01_cuttrunk,100,BaldCypressTree,,,,4.5,,,,
BaldCypressTree_g_wint01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,TreeHardwoodTiny,0.85,2.2,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,BaldCypressTree_g_wint01_cuttrunk,75,BaldCypressTree,,,,3.7,,,,
BaldCypressTree_a_wint01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,BaldCypressTree_a_wint01_cuttrunk,160,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_b_wint01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,BaldCypressTree_b_wint01_cuttrunk,140,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_c_wint01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,TreeHardwoodMedium,3.65,5.2,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,BaldCypressTree_c_wint01_cuttrunk,145,BaldCypressTree,,,,6.7,,,,
BaldCypressTree_d_wint01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,TreeHardwoodMedium,3.4,4.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,BaldCypressTree_d_wint01_cuttrunk,120,BaldCypressTree,,,,6.3,,,,
BaldCypressTree_e_wint01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,TreeHardwoodSmall,2.4,3.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,BaldCypressTree_e_wint01_cuttrunk,135,BaldCypressTree,,,,5.3,,,,
BaldCypressTree_f_wint01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,TreeHardwoodSmall,1.7,3,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,BaldCypressTree_f_wint01_cuttrunk,100,BaldCypressTree,,,,4.5,,,,
BaldCypressTree_g_wint01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,TreeHardwoodTiny,0.85,2.2,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_Land_mat.mtl,BaldCypressTree_g_wint01_cuttrunk,75,BaldCypressTree,,,,3.7,,,,
KapokTree_a,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_a.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,TreeHardwoodHuge,2.95,5.4,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,KapokTree_a_cuttrunk,100,KapokTree,,,,6.9,,,,
KapokTree_b,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_b.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,TreeHardwoodHuge,2.5,5,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,KapokTree_b_cuttrunk,100,KapokTree,,,,6.5,,,,
KapokTree_c,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_c.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,TreeHardwoodLarge,2.2,4.5,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,KapokTree_c_cuttrunk,100,KapokTree,,,,6,,,,
KapokTree_d,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_d.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,TreeHardwoodMedium,1.4,3.5,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,KapokTree_d_cuttrunk,80,KapokTree,,,,5,,,,
KapokTree_e,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_e.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,TreeHardwoodSmall,0.7,3,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,KapokTree_e_cuttrunk,80,KapokTree,,,,4.5,,,,
KapokTree_f,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_f.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,TreeHardwoodTiny,0.5,2.2,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\jav_jgl_kapoktree_stump_f.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Kapok\JAV_Jgl_KapokTree_A_mat.mtl,KapokTree_f_cuttrunk,70,KapokTree,,,,3.7,,,,
KentiaPalm_a,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\jav_jgl_kentiapalm_a.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\JAV_Jgl_KentiaPalm_A_mat.mtl,TreeHardwoodMedium,0.25,2.1,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\jav_jgl_kentiapalm_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\JAV_Jgl_KentiaPalm_A_mat.mtl,KentiaPalm_a_cuttrunk,50,BananaTree,,,,3.6,,,,
KentiaPalm_b,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\jav_jgl_kentiapalm_b.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\JAV_Jgl_KentiaPalm_A_mat.mtl,TreeHardwoodSmall,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\jav_jgl_kentiapalm_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\JAV_Jgl_KentiaPalm_A_mat.mtl,KentiaPalm_b_cuttrunk,45,BananaTree,,,,3.6,,,,
KentiaPalm_c,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\jav_jgl_kentiapalm_c.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\JAV_Jgl_KentiaPalm_A_mat.mtl,TreeHardwoodSmall,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\jav_jgl_kentiapalm_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\JAV_Jgl_KentiaPalm_A_mat.mtl,KentiaPalm_c_cuttrunk,35,BananaTree,,,,3.6,,,,
KentiaPalm_d,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\jav_jgl_kentiapalm_d.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\JAV_Jgl_KentiaPalm_A_mat.mtl,TreeHardwoodTiny,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\jav_jgl_kentiapalm_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\KentiaPalm\JAV_Jgl_KentiaPalm_A_mat.mtl,KentiaPalm_d_cuttrunk,35,BananaTree,,,,3.6,,,,
Bamboo_a,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_a.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,TreeHardwoodMedium,0.25,2.1,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,Bamboo_a_cuttrunk,50,Bush,,,,3.6,,,,
Bamboo_b,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_b.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,TreeHardwoodSmall,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,Bamboo_b_cuttrunk,45,Bush,,,,3.6,,,,
Bamboo_c,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_c.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,TreeHardwoodSmall,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,Bamboo_c_cuttrunk,35,Bush,,,,3.6,,,,
Bamboo_d,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_d.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,TreeHardwoodTiny,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,Bamboo_d_cuttrunk,35,Bush,,,,3.6,,,,
Bamboo_e,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_e.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,TreeHardwoodTiny,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,Bamboo_e_cuttrunk,35,Bush,,,,3.6,,,,
Bamboo_f,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_f.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,TreeHardwoodTiny,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\jav_jgl_bamboo_stump_f.cgf,Objects\Nature\Veg_Trees\Trees_Jungle\Bamboo\JAV_Jgl_Bamboo_A_mat.mtl,Bamboo_f_cuttrunk,35,Bush,,,,3.6,,,,
OutpostRushTree_a,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,OutpostRush_TreeHuge,2,3.5,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_a_cuttrunk,20,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,5,OutpostRush,,,
OutpostRushTree_b,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,OutpostRush_TreeLarge,1,2.7,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_b_cuttrunk,20,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,4.2,OutpostRush,,,
OutpostRushTree_c,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_ba.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,OutpostRush_TreeMedium,0.6,2.2,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_ba.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_ba_cuttrunk,17,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,3.7,OutpostRush,,,
OutpostRushTree_d,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_ca.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,OutpostRush_TreeSmall,0.47,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_ca.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_ca_cuttrunk,15,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,3.3,OutpostRush,,,
OutpostRushTree_e,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,OutpostRush_TreeSmall,0.3,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_d_cuttrunk,15,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,3.3,OutpostRush,,,
OutpostRushTree_f,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,OutpostRush_TreeTiny,0.29,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_e_cuttrunk,15,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,3.3,OutpostRush,,,
