VariantID,Visual_Chest,Visual_Loot,GatherableEntryID,LootTableComponent,GatheringRadius,InteractionRadius,DetectableRadius,DepletedPreload,DepletedSFX,DepletedFX,Idle_VFX,MarkerRadius,Name,LoS_Override,MarkerOffset_Z,InteractTag,DepletedFXOffset_Y,DepletedFXOffset_Z,IdleFXOffset_Y,IdleFXOffset_Z,LootLockSlice,Idle_SFX_Preload,Depleted_SFX_Particle_Preload,Depleted_SFX_Offset_Y,Depleted_SFX_Offset_Z,Idle_SFX_Offset_Y,Idle_SFX_Offset_Z,Idle_SFX_Play,Idle_SFX_Stop,AudioPreload_gathering,SFX_Gathering,Required_Progression,LootLockVariant
17DW_ArcanaLock_Chest_11_24,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_11_24
17DW_ArcanaLock_Chest_13_22_09,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_13_22_09
17DW_ArcanaLock_Chest_03_17,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_03_17
17DW_ArcanaLock_Chest_19_07_24,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_19_07_24
17DW_ArcanaLock_Chest_11_21,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_11_21
17DW_ArcanaLock_Chest_02_15_08,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_02_15_08
17DW_ArcanaLock_Chest_06_13,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_06_13
17DW_ArcanaLock_Chest_23_10_17,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_23_10_17
17DW_ArcanaLock_Chest_05_22,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_05_22
17DW_ArcanaLock_Chest_12_01_18,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_12_01_18
17DW_ArcanaLock_Chest_09_24,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_09_24
17DW_ArcanaLock_Chest_16_07,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_16_07
17DW_ArcanaLock_Chest_03_22,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_03_22
17DW_ArcanaLock_Chest_21_04_15,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_21_04_15
17DW_ArcanaLock_Chest_08_19,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_08_19
17DW_ArcanaLock_Chest_06_23_10,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_06_23_10
17DW_ArcanaLock_Chest_14_05,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_14_05
17DW_ArcanaLock_Chest_14_01_20,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_14_01_20
17DW_ArcanaLock_Chest_11_05,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_11_05
17DW_ArcanaLock_Chest_24_08_16,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_24_08_16
17DW_ArcanaLock_Chest_12_21,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_12_21
17DW_ArcanaLock_Chest_03_22_09,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_03_22_09
17DW_ArcanaLock_Chest_18_04,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_18_04
17DW_ArcanaLock_Chest_15_21_06,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_15_21_06
17DW_ArcanaLock_Chest_07_12,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_07_12
17DW_ArcanaLock_Chest_02_19,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_02_19
17DW_ArcanaLock_Chest_09_14,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_09_14
17DW_ArcanaLock_Chest_01_22,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_01_22
17DW_ArcanaLock_Chest_16_04_24,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_16_04_24
17DW_ArcanaLock_Chest_13_08,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_13_08
17DW_AncientStoneTomb_01,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration01,Loot.GlyphChest_big_open1,6,@LootContainer_StoneTomb_DisplayName,false,,,,,,,slices\WorldEvents\Dunwood\Worldevent_IO_AncientStoneTomb_01.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,
17DW_AncientStoneTomb_02,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration01,Loot.GlyphChest_big_open1,6,@LootContainer_StoneTomb_DisplayName,false,,,,,,,slices\WorldEvents\Dunwood\Worldevent_IO_AncientStoneTomb_02.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,
