TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
09A_M14_TalkToTrahern3,TaskConversationTopic,,,1,09A_Trahern_LC,,,,,,,,,,,,,,,,09A_M14_Topic_Trahern3,,,,,,,,,,,,,,,,,,,,,,@09A_M14_Task_TalkToTrahern3,,8481 1145,,,,,,,,,,,,,,,,,
09A_M14_PlaceStaff,TaskGatherCyclicState,,0,1,Cyclic_09A_M14_NatureRitual,,0,,,,,,,,,,,,,IO_Cyclic_09A_M14_NatureRitual,,,,,,,,,,,,,,,,,,,,,,,@09A_M14_Task_PlaceStaff,,8481 1145,,,,,Cyclic_09A_M14_NatureRitual,0,,,,,,,,,,,
09A_M14_TaskTimer,TaskTimer,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_M14_Task_Wait,,8481 1145,,,,,Cyclic_09A_M14_NatureRitual,1,,,,,,,,,,,
09A_M14_TakeStaff,TaskGatherCyclicState,,0,1,Cyclic_09A_M14_NatureRitual,,1,,,,,,,,,,,,,IO_Cyclic_09A_M14_NatureRitual,,,,,,,,,,,,,,,,,,,,,,,@09A_M14_Task_TakeStaff,,8481 1145,,true,,,Cyclic_09A_M14_NatureRitual,1,,,,,,,,,,,
09A_M15_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_M15_Container_01,09A_M15_Container_02,09A_M15_Container_SoulTrial_Main,09A_M15_Container_04,09A_M15_Container_05
09A_M15_Container_01,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Container_01,,,,,,,,,,,,,,,09A_M15_Container_ResetAchievements,09A_M15_Trahern_Sendoff,09A_M15_Hargest_Sendoff,,
09A_M15_Container_ResetAchievements,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_Lock_TrialAchievement_Reset,09A_M15_SwapActive_Morgaine_EP_Off_Reset,09A_M15_SwapActive_Tear_Reset,09A_M15_SwapActive_EntangledArtemis_Reset,09A_M15_Container_ResetAchievements_1
09A_M15_Lock_TrialAchievement_Reset,TaskLockAchievement,,,,09A_M15_ArtemisTrialActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Morgaine_EP_Off_Reset,TaskLockAchievement,,,,SwapActive_09A_Morgaine_EP_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Tear_Reset,TaskLockAchievement,,,,SwapActive_09A_M15_TearOfGaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_EntangledArtemis_Reset,TaskLockAchievement,,,,SwapActive_09A_M15_EntangledArtemis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_ResetAchievements_1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_SwapActive_Artemis_EP_Reset,09A_M15_SwapActive_UnlockTrahernSwap_Reset,09A_M15_SwapActive_UnlockMorgaineSwap_Reset,,
09A_M15_SwapActive_Artemis_EP_Reset,TaskLockAchievement,,,,SwapActive_09A_Artemis_EP_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_UnlockTrahernSwap_Reset,TaskUnlockAchievement,,,1,SwapActive_09A_Trahern_LC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_UnlockMorgaineSwap_Reset,TaskUnlockAchievement,,,1,SwapActive_09A_Morgaine_LC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Trahern_Sendoff,TaskConversationState,,,,09A_Trahern_LC,,,,,,,,,,,,,,,,09A_Trahern_LC_Sendoff,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Trahern_Sendoff,,,,,,,,,,,,,,,,,,,
09A_M15_Hargest_Sendoff,TaskConversationState,,,,09A_Hargest_LC,,,,,,,,,,,,,,,,09A_Hargest_LC_Sendoff,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Hargest_Sendoff,,,,,,,,,,,,,,,,,,,
09A_M15_Container_02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Container_02,,,1,,,,,,,,,,,,09A_M15_TriggerArea_WhisperPlant_Tanglesnap,09A_M15_Container_02b,,,
09A_M15_TriggerArea_WhisperPlant_Tanglesnap,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M15_WhisperPlant_Elafry,@09A_M15_TriggerArea_WhisperPlant_Elafry,,8426.25 1072.2661 213.5793,,,true,,,,,,,,,,,,,,
09A_M15_Container_02b,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_WhisperPlant_ElafryPyrgo,09A_M15_Container_AscendTowerA,09A_M15_Unlock_TrialAchievement_Enter,TEMP_SwapActive_Morgaine_LC_Off,
09A_M15_WhisperPlant_ElafryPyrgo,TaskGameEvent,,,1,09A_WhisperPlant_ElafryPyrgo,,,,,,,,,,,,,,,IO_09A_WhisperPlant_ElafryPyrgo,,,09A_WhisperPlant_ElafryPyrgo_Interact,,,,,,,,,,,,,,,,,,,,@09A_Task_WhisperPlant,,8417.459 1072.2047 214.4211,,,,,,,,,,,,,,,,,
09A_M15_Container_AscendTowerA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_AscendTower_TrailA,09A_M15_AscendTower_TrailB,09A_M15_AscendTower_TrailC,09A_M15_AscendTower_TrailD,09A_M15_Container_AscendTowerB
09A_M15_AscendTower_TrailA,TaskGameEvent,,,1,09A_M15_AscendTower_TrailA,,,,,,,,,,,,,,,IO_09A_M15_AscendTower_TrailA,,,09A_M15_AscendTower_TrailA_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_AscendTower_Trail,,8403.2832 1051.5432 223.9714,,,true,,,,,,,,,,,,,,
09A_M15_AscendTower_TrailB,TaskGameEvent,,,1,09A_M15_AscendTower_TrailB,,,,,,,,,,,,,,,IO_09A_M15_AscendTower_TrailB,,,09A_M15_AscendTower_TrailB_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_AscendTower_Trail,,8383.4014 1034.8201 234.1396,,,true,,,,,,,,,,,,,,
09A_M15_AscendTower_TrailC,TaskGameEvent,,,1,09A_M15_AscendTower_TrailC,,,,,,,,,,,,,,,IO_09A_M15_AscendTower_TrailC,,,09A_M15_AscendTower_TrailC_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_AscendTower_Trail,,8384.2646 1012.9427 234.3215,,,true,,,,,,,,,,,,,,
09A_M15_AscendTower_TrailD,TaskGameEvent,,,1,09A_M15_AscendTower_TrailD,,,,,,,,,,,,,,,IO_09A_M15_AscendTower_TrailD,,,09A_M15_AscendTower_TrailD_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_AscendTower_Trail,,8377.1582 997.4486 234.2694,,,true,,,,,,,,,,,,,,
09A_M15_Container_AscendTowerB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_AscendTower_TrailE,09A_M15_AscendTower_TrailF,09A_M15_AscendTower_TrailG,09A_M15_AscendTower_TrailH,09A_M15_TriggerArea_EP_Top
09A_M15_AscendTower_TrailE,TaskGameEvent,,,1,09A_M15_AscendTower_TrailE,,,,,,,,,,,,,,,IO_09A_M15_AscendTower_TrailE,,,09A_M15_AscendTower_TrailE_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_AscendTower_Trail,,8384.7158 976.4085 236.0351,,,true,,,,,,,,,,,,,,
09A_M15_AscendTower_TrailF,TaskGameEvent,,,1,09A_M15_AscendTower_TrailF,,,,,,,,,,,,,,,IO_09A_M15_AscendTower_TrailF,,,09A_M15_AscendTower_TrailF_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_AscendTower_Trail,,8343.0879 1000.9927 261.3548,,,true,,,,,,,,,,,,,,
09A_M15_AscendTower_TrailG,TaskGameEvent,,,1,09A_M15_AscendTower_TrailG,,,,,,,,,,,,,,,IO_09A_M15_AscendTower_TrailG,,,09A_M15_AscendTower_TrailG_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_AscendTower_Trail,,8378.6094 1030.8751 261.3857,,,true,,,,,,,,,,,,,,
09A_M15_AscendTower_TrailH,TaskGameEvent,,,1,09A_M15_AscendTower_TrailH,,,,,,,,,,,,,,,IO_09A_M15_AscendTower_TrailH,,,09A_M15_AscendTower_TrailH_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_AscendTower_Trail,,8370.6504 988.1219 286.8062,,,true,,,,,,,,,,,,,,
09A_M15_TriggerArea_EP_Top,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M15_EP_Top,@09A_M15_TriggerArea_EP_Top,,8370.0957 1035.739 317.1245,,,true,,,,,,,,,,,,,,
09A_M15_Unlock_TrialAchievement_Enter,TaskUnlockAchievement,,,,09A_M15_ArtemisTrialActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
TEMP_SwapActive_Morgaine_LC_Off,TaskLockAchievement,,,,SwapActive_09A_Morgaine_LC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_SoulTrial_Main,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_SoulTrial_Complete_Check1,09A_M15_Container_SoulTrial_Inside,,,
09A_M15_SoulTrial_Complete_Check1,TaskAchievement,,1,1,09A_M15_ArtemisTrialComplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_SoulTrial_Inside,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_Container_TrialEnter,09A_M15_SoulTrial_Complete_Check3,09A_M15_Container_Trial_Check,,
09A_M15_Container_TrialEnter,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_TriggerArea_TrialEnter,09A_M15_DummyPin_TrialEnter,09A_M15_SoulTrial_Complete_Check2,,
09A_M15_TriggerArea_TrialEnter,TaskTriggerArea,,,1,,,,,,,,QuestAdiana,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M15_Trial_Enter,@09A_M15_EnterTrial,,,,,,,,,,,,,,,,,,,
09A_M15_DummyPin_TrialEnter,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,,,,8366.62 1030.65 318,1,,true,,,,,,,,,,,,,,
09A_M15_SoulTrial_Complete_Check2,TaskAchievement,,1,1,09A_M15_ArtemisTrialComplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SoulTrial_Complete_Check3,TaskAchievement,,1,1,!09A_M15_ArtemisTrialComplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_Trial_Check,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_Container_Trial_Fail_Check,09A_M15_Container_03,,,
09A_M15_Container_Trial_Fail_Check,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_GoToPOI,09A_M15_SoulTrial_Inside_Check,09A_M15_SoulTrial_Fail,,
09A_M15_GoToPOI,TaskGoToPOITag,,,,,,,,true,,ancient_lighthouse_40046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SoulTrial_Inside_Check,TaskAchievement,,1,1,09A_M15_Inside_SoulTrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SoulTrial_Fail,TaskTimer,true,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_03,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_Inside_SoulTrial_On,09A_M15_Defeat_Artemis,09A_M15_Container_IGC,09A_M15_Container_SwapActive_PostIGC,09A_M15_Container_03b
09A_M15_Inside_SoulTrial_On,TaskUnlockAchievement,,,,09A_M15_Inside_SoulTrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Defeat_Artemis,TaskKillContribution,,,1,,,,,,,,QuestAdiana,,,,,,,,,,,FL_AI_Adiana_Bow,,,,,,,,,,,,,,,,,,,,@09A_M15_DefeatArtemis,,,,,,,,,,,,,,,,,,,
09A_M15_Container_IGC,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_Artemis_IGC,09A_M15_ArtemisDefeated,,,
09A_M15_ImprisonSpell,TaskGameEvent,,,1,09A_M15_ImprisonSpell,,,,,,,QuestAdiana,,,,,,,,IO_09A_M15_ImprisonSpell,,,09A_M15_ImprisonSpell_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_ImprisonSpell,,729.15 788.1567 422.712,,,true,,,,,,,,,,,,,,
09A_M15_Artemis_IGC,TaskTemporaryUnlockAchievement,,,,09A_Cinematic_ArtemisDeath_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_ArtemisDefeated,TaskUnlockAchievement,,,,09A_M15_ArtemisDefeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_SwapActive_PostIGC,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_SwapActive_Morgaine_EP_On,09A_M15_SwapActive_TearOfGaea_On,,,
09A_M15_SwapActive_Morgaine_EP_On,TaskUnlockAchievement,,,,SwapActive_09A_Morgaine_EP_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_TearOfGaea_On,TaskUnlockAchievement,,,,SwapActive_09A_M15_TearOfGaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_03b,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_TalkTo_Morgaine,09A_M15_Container_TearOfGaea,09A_M15_TalkTo_Morgaine2,09A_M15_Container_SwapActive_Artemis,09A_M15_Container_03_Cleanup
09A_M15_TalkTo_Morgaine,TaskConversationTopic,,,,09a_Morgaine_EP,,,,,,,QuestAdiana,,,,,,,,,09a_M15_Topic_Morgaine,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Task_Morgaine_TalkTo,,,,,,,,,,,,,,,,,,,
09A_M15_Container_TearOfGaea,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_SwapActive_TearOfGaea_Off,09A_M15_SwapActive_EntangledArtemis_On,09A_M15_TearOfGaia,09A_M15_DummyAchievement,
09A_M15_SwapActive_TearOfGaea_Off,TaskLockAchievement,,,,SwapActive_09A_M15_TearOfGaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_EntangledArtemis_On,TaskUnlockAchievement,,,,SwapActive_09A_M15_EntangledArtemis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_TearOfGaia,TaskHaveAndReturnItems,,,1,09A_M15_TearOfGaia,09A_M15_TearOfGaia,100,,,,,QuestAdiana,,,,,,,,IO_09A_M15_TearOfGaia,,,09A_M15_TearOfGaia_Interact,,,,,,,,,,,,,,,,,,,,@09A_M15_TearOfGaea,,,,,,,,,,,,,,,,,,,
09A_M15_DummyAchievement,TaskAchievement,,,1,09A_M14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_TalkTo_Morgaine2,TaskConversationTopic,,,,09a_Morgaine_EP,,,,,,,QuestAdiana,,,,,,,,,09a_M15_Topic_Morgaine2,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Task_Morgaine_TalkTo2,,,,,,,,,,,,,,,,,,,
09A_M15_Container_SwapActive_Artemis,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_SwapActive_Artemis_EP_On,09A_M15_SwapActive_EntangledArtemis_Off,,,
09A_M15_SwapActive_Artemis_EP_On,TaskUnlockAchievement,,,,SwapActive_09A_Artemis_EP_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_EntangledArtemis_Off,TaskLockAchievement,,,,SwapActive_09A_M15_EntangledArtemis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_03_Cleanup,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_RemoveTearOfGaia,09A_M15_SwapActive_Morgaine_EP_Off,09A_M15_Container_ArtemisEnd,09A_M15_Container_UnlockTrialExit,
09A_M15_RemoveTearOfGaia,TaskRemoveItem,,,1,09A_M15_TearOfGaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Morgaine_EP_Off,TaskLockAchievement,,,,SwapActive_09A_Morgaine_EP_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_ArtemisEnd,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_TalkTo_Artemis,09A_M15_SwapActive_EntangledArtemis2_On,09A_M15_SwapActive_Artemis_EP_Off,09A_M15_Cine_ArtemisDefeat,09A_M15_ArtemisDefeat_Cinematic_Watched
09A_M15_TalkTo_Artemis,TaskConversationTopic,,,,09a_Artemis_EP,,,,,,,QuestAdiana,,,,,,,,,09a_M15_Topic_Artemis,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Task_Artemis_TalkTo,,,,,,,,,,,,,,,,,,,
09A_M15_SwapActive_EntangledArtemis2_On,TaskUnlockAchievement,,,,SwapActive_09A_M15_EntangledArtemis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Artemis_EP_Off,TaskLockAchievement,,,,SwapActive_09A_Artemis_EP_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Cine_ArtemisDefeat,TaskInteract,,,1,09A_M15_Cine_ArtemisDefeat,,,,,,,QuestAdiana,,,,,,,,IO_09A_M15_Cine_ArtemisDefeat,,,,,,,,,,,,,,,,,,,,,,,@09A_M15_Cine_ArtemisDefeat,,729.1399 789.3156 32.5088,,,,,,,,,,,,false,,,,,
09A_M15_ArtemisDefeat_Cinematic_Watched,TaskUnlockAchievement,,,,Cinematic_ShadowAwakens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_UnlockTrialExit,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_Lock_TrialAchievement_Enter,09A_M15_Unlock_TrialAchievement_Exit,09A_M15_Inside_SoulTrial_Off,09A_M15_Container_TrialExit,
09A_M15_Lock_TrialAchievement_Enter,TaskLockAchievement,,,,09A_M15_ArtemisTrialActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Unlock_TrialAchievement_Exit,TaskUnlockAchievement,,,,09A_M15_ArtemisTrialComplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Inside_SoulTrial_Off,TaskLockAchievement,,,,09A_M15_Inside_SoulTrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_TrialExit,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_TriggerArea_TrialExit,09A_M15_DummyPin_TrialExit,,,
09A_M15_TriggerArea_TrialExit,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M15_EP_Top,@09A_M15_ExitTrial,,,,,,,,,,,,,,,,,,,
09A_M15_DummyPin_TrialExit,TaskTriggerArea,,,1,,,,,,,,QuestAdiana,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,,,,728.87 812.74 416.93,1,,true,,,,,,,,,,,,,,
09A_M15_Container_04,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_Container_SwapActive_End_On,09A_M15_Container_SwapActive2_End_On,09A_M15_Container_SwapActive_AmbNPC_On,09A_M15_TriggerArea_Warcamp,
09A_M15_Container_SwapActive_End_On,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_SwapActive_Trahern_End_On,09A_M15_SwapActive_Taurus_End_On,09A_M15_SwapActive_Hargest_End_On,09A_M15_SwapActive_Kim_End_On,09A_M15_SwapActive_Riches_End_On
09A_M15_SwapActive_Trahern_End_On,TaskUnlockAchievement,,,,SwapActive_09A_Trahern_End_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Taurus_End_On,TaskUnlockAchievement,,,,SwapActive_09A_Taurus_End_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Hargest_End_On,TaskUnlockAchievement,,,,SwapActive_09A_Hargest_End_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Kim_End_On,TaskUnlockAchievement,,,,SwapActive_09A_Kim_End_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Riches_End_On,TaskUnlockAchievement,,,,SwapActive_09A_Riches_End_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_Container_SwapActive2_End_On,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M15_SwapActive_Trahern_LC_On,09A_M15_SwapActive_Backup_Trahern_WC_Off,09A_M15_SwapActive_Backup_Morgaine_WC_Off,09A_M15_SwapActive_Backup_Hargest_WC_Off,09A_M15_SwapActive_Backup_OakesBed_WC_Off
09A_M15_SwapActive_Trahern_LC_On,TaskLockAchievement,,,,SwapActive_09A_Trahern_LC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Backup_Trahern_WC_Off,TaskUnlockAchievement,,,,SwapActive_09A_Trahern_WC_Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Backup_Morgaine_WC_Off,TaskLockAchievement,,,,SwapActive_09A_Morgaine_WC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Backup_Hargest_WC_Off,TaskUnlockAchievement,,,,SwapActive_09A_Hargest_WC_Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M15_SwapActive_Backup_OakesBed_WC_Off,TaskLockAchievement,,,,SwapActive_09A_M2_OakesBed_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
