TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_0366_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_16_03,,,100,true,,ancient_shrine_40311,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0366_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_17_03,,,100,true,,corrupted_fort_40317,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0366_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_18_03,,,100,true,,corrupted_fort_40315,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0367_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0367_tasks_first_container,M_ReturnToGiver,,,
FM_0367_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0367_leg_A_task,FM_0367_leg_B_task,FM_0367_leg_C_task,,
FM_0367_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_19_03,,,100,true,,corrupted_fort_40317,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0367_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_20_03,,,100,true,,ancient_shrine_40311,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0367_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_21_03,,,100,true,,ancient_bridge_40329,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0368_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0368_tasks_first_container,M_ReturnToGiver,,,
FM_0368_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0368_leg_A_task,FM_0368_leg_B_task,FM_0368_leg_C_task,,
FM_0368_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_22_03,,,100,true,,corrupted_fort_40315,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0368_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_23_03,,,100,true,,abandoned_farm_village_40303,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0368_leg_C_task,TaskHaveAndReturnItems,,,6,FM_loot_item_24_03,,,100,true,,graveyard_40320,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0369_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0369_tasks_first_container,M_ReturnToGiver,,,
FM_0369_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0369_leg_A_task,FM_0369_leg_B_task,FM_0369_leg_C_task,,
FM_0369_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_25_03,,,100,true,,corrupted_camp_40302,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0369_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_26_03,,,100,true,,corrupted_fort_40318,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0369_leg_C_task,TaskHaveAndReturnItems,,,6,FM_loot_item_27_03,,,100,true,,corrupted_fort_40319,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0370_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0370_tasks_first_container,M_ReturnToGiver,,,
FM_0370_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0370_leg_A_task,FM_0370_leg_B_task,FM_0370_leg_C_task,,
FM_0370_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_28_03,,,100,true,,beastencounter,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0370_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_29_03,,,100,true,,military_camp_40405,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0370_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_30_03,,,100,true,,corrupted_ritual_40304,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0361_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0361_tasks_first_container,M_ReturnToGiver,,,
FM_S_0361_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0361_leg_A_task,FM_S_0361_leg_B_task,FM_S_0361_leg_C_task,,
FM_S_0361_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_1_03,,,100,true,,corrupted_fort_40316,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0361_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_2_03,,,100,true,,abandoned_village_40308,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0361_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_3_03,,,100,true,,mine_40305,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0362_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0362_tasks_first_container,M_ReturnToGiver,,,
FM_S_0362_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0362_leg_A_task,FM_S_0362_leg_B_task,FM_S_0362_leg_C_task,,
FM_S_0362_leg_A_task,TaskHaveAndReturnItems,,,6,FM_loot_item_4_03,,,100,true,,ancient_shrine_40313,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0362_leg_B_task,TaskHaveAndReturnItems,,,6,FM_loot_item_5_03,,,100,true,,mine_40305,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0362_leg_C_task,TaskHaveAndReturnItems,,,6,FM_loot_item_6_03,,,100,true,,abandoned_village_40307,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0363_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0363_tasks_first_container,M_ReturnToGiver,,,
FM_S_0363_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0363_leg_A_task,FM_S_0363_leg_B_task,FM_S_0363_leg_C_task,,
FM_S_0363_leg_A_task,TaskHaveAndReturnItems,,,6,FM_loot_item_7_03,,,100,true,,ancient_ruins_40330,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0363_leg_B_task,TaskHaveAndReturnItems,,,6,FM_loot_item_8_03,,,100,true,,abandoned_village_40307,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0363_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_9_03,,,100,true,,corrupted_fort_40316,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0364_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0364_tasks_first_container,M_ReturnToGiver,,,
FM_S_0364_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0364_leg_A_task,FM_S_0364_leg_B_task,FM_S_0364_leg_C_task,,
FM_S_0364_leg_A_task,TaskHaveAndReturnItems,,,6,FM_loot_item_10_03,,,100,true,,ancient_ruins_40330,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0364_leg_B_task,TaskHaveAndReturnItems,,,6,FM_loot_item_11_03,,,100,true,,abandoned_village_40307,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0364_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_12_03,,,100,true,,ancient_bridge_40329,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0365_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0365_tasks_first_container,M_ReturnToGiver,,,
FM_S_0365_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0365_leg_A_task,FM_S_0365_leg_B_task,FM_S_0365_leg_C_task,,
FM_S_0365_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_13_03,,,100,true,,ancient_bridge_40329,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0365_leg_B_task,TaskHaveAndReturnItems,,,6,FM_loot_item_14_03,,,100,true,,abandoned_village_40307,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0365_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_15_03,,,100,true,,corrupted_fort_40317,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0366_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0366_tasks_first_container,M_ReturnToGiver,,,
FM_S_0366_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0366_leg_A_task,FM_S_0366_leg_B_task,FM_S_0366_leg_C_task,,
FM_S_0366_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_16_03,,,100,true,,ancient_shrine_40311,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0366_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_17_03,,,100,true,,corrupted_fort_40317,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0366_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_18_03,,,100,true,,corrupted_fort_40315,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0367_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0367_tasks_first_container,M_ReturnToGiver,,,
FM_S_0367_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0367_leg_A_task,FM_S_0367_leg_B_task,FM_S_0367_leg_C_task,,
FM_S_0367_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_19_03,,,100,true,,corrupted_fort_40317,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0367_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_20_03,,,100,true,,ancient_shrine_40311,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0367_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_21_03,,,100,true,,ancient_bridge_40329,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0368_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0368_tasks_first_container,M_ReturnToGiver,,,
FM_S_0368_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0368_leg_A_task,FM_S_0368_leg_B_task,FM_S_0368_leg_C_task,,
FM_S_0368_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_22_03,,,100,true,,corrupted_fort_40315,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0368_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_23_03,,,100,true,,abandoned_farm_village_40303,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0368_leg_C_task,TaskHaveAndReturnItems,,,6,FM_loot_item_24_03,,,100,true,,graveyard_40320,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0369_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0369_tasks_first_container,M_ReturnToGiver,,,
FM_S_0369_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0369_leg_A_task,FM_S_0369_leg_B_task,FM_S_0369_leg_C_task,,
FM_S_0369_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_25_03,,,100,true,,corrupted_camp_40302,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0369_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_26_03,,,100,true,,corrupted_fort_40318,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0369_leg_C_task,TaskHaveAndReturnItems,,,6,FM_loot_item_27_03,,,100,true,,corrupted_fort_40319,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0370_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0370_tasks_first_container,M_ReturnToGiver,,,
FM_S_0370_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0370_leg_A_task,FM_S_0370_leg_B_task,FM_S_0370_leg_C_task,,
FM_S_0370_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_28_03,,,100,true,,beastencounter,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0370_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_29_03,,,100,true,,military_camp_40405,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0370_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_30_03,,,100,true,,corrupted_ritual_40304,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0361_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0361_tasks_first_container,M_ReturnToGiver,,,
FM_C_0361_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0361_leg_A_task,FM_C_0361_leg_B_task,FM_C_0361_leg_C_task,,
FM_C_0361_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_1_03,,,100,true,,corrupted_fort_40316,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0361_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_2_03,,,100,true,,abandoned_village_40308,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0361_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_3_03,,,100,true,,mine_40305,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0362_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0362_tasks_first_container,M_ReturnToGiver,,,
FM_C_0362_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0362_leg_A_task,FM_C_0362_leg_B_task,FM_C_0362_leg_C_task,,
FM_C_0362_leg_A_task,TaskHaveAndReturnItems,,,6,FM_loot_item_4_03,,,100,true,,ancient_shrine_40313,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0362_leg_B_task,TaskHaveAndReturnItems,,,6,FM_loot_item_5_03,,,100,true,,mine_40305,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0362_leg_C_task,TaskHaveAndReturnItems,,,6,FM_loot_item_6_03,,,100,true,,abandoned_village_40307,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0363_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0363_tasks_first_container,M_ReturnToGiver,,,
FM_C_0363_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0363_leg_A_task,FM_C_0363_leg_B_task,FM_C_0363_leg_C_task,,
FM_C_0363_leg_A_task,TaskHaveAndReturnItems,,,6,FM_loot_item_7_03,,,100,true,,ancient_ruins_40330,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0363_leg_B_task,TaskHaveAndReturnItems,,,6,FM_loot_item_8_03,,,100,true,,abandoned_village_40307,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0363_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_9_03,,,100,true,,corrupted_fort_40316,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0364_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0364_tasks_first_container,M_ReturnToGiver,,,
FM_C_0364_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0364_leg_A_task,FM_C_0364_leg_B_task,FM_C_0364_leg_C_task,,
FM_C_0364_leg_A_task,TaskHaveAndReturnItems,,,6,FM_loot_item_10_03,,,100,true,,ancient_ruins_40330,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0364_leg_B_task,TaskHaveAndReturnItems,,,6,FM_loot_item_11_03,,,100,true,,abandoned_village_40307,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0364_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_12_03,,,100,true,,ancient_bridge_40329,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0365_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0365_tasks_first_container,M_ReturnToGiver,,,
FM_C_0365_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0365_leg_A_task,FM_C_0365_leg_B_task,FM_C_0365_leg_C_task,,
FM_C_0365_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_13_03,,,100,true,,ancient_bridge_40329,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0365_leg_B_task,TaskHaveAndReturnItems,,,6,FM_loot_item_14_03,,,100,true,,abandoned_village_40307,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0365_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_15_03,,,100,true,,corrupted_fort_40317,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0366_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0366_tasks_first_container,M_ReturnToGiver,,,
FM_C_0366_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0366_leg_A_task,FM_C_0366_leg_B_task,FM_C_0366_leg_C_task,,
FM_C_0366_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_16_03,,,100,true,,ancient_shrine_40311,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0366_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_17_03,,,100,true,,corrupted_fort_40317,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0366_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_18_03,,,100,true,,corrupted_fort_40315,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0367_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0367_tasks_first_container,M_ReturnToGiver,,,
