TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_S_1468_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1468_tasks_first_container,M_ReturnToGiver,,,
FM_S_1468_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1468_leg_A_task,FM_S_1468_leg_B_task,FM_S_1468_leg_C_task,,
FM_S_1468_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_22_14,,,100,,true,,crater_blightedvillage_50382,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1468_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_23_14,,,100,,true,,crater_mysticgrove_50318,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1468_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_24_14,,,100,,true,,crater_malevolence_50325,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1469_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1469_tasks_first_container,M_ReturnToGiver,,,
FM_S_1469_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1469_leg_A_task,FM_S_1469_leg_B_task,FM_S_1469_leg_C_task,,
FM_S_1469_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_25_14,,,100,,true,,crater_brutalrest_50308,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1469_leg_B_task,TaskHaveAndReturnItems,,,4,FM_loot_item_26_14,,,100,,true,,crater_mysticbridgetower_50368,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1469_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_27_14,,,100,,true,,crater_blightedcave_50320,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1470_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1470_tasks_first_container,M_ReturnToGiver,,,
FM_S_1470_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1470_leg_A_task,FM_S_1470_leg_B_task,FM_S_1470_leg_C_task,,
FM_S_1470_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_28_14,,,100,,true,,crater_malice_50327,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1470_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_29_14,,,100,,true,,crater_spite_50326,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1470_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_30_14,,,100,,true,,crater_malevolence_50325,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1461_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1461_tasks_first_container,M_ReturnToGiver,,,
FM_C_1461_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1461_leg_A_task,FM_C_1461_leg_B_task,FM_C_1461_leg_C_task,,
FM_C_1461_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_1_14,,,100,,true,,crater_blightedvillage_50343,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1461_leg_B_task,TaskHaveAndReturnItems,,,2,FM_loot_item_2_14,,,100,,true,,crater_blightedvillage_50353,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1461_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_3_14,,,100,,true,,crater_feyruins_50354,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1462_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1462_tasks_first_container,M_ReturnToGiver,,,
FM_C_1462_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1462_leg_A_task,FM_C_1462_leg_B_task,FM_C_1462_leg_C_task,,
FM_C_1462_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_4_14,,,100,,true,,crater_feralarchway_50342,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1462_leg_B_task,TaskHaveAndReturnItems,,,4,FM_loot_item_5_14,,,100,,true,,crater_feralledge_50313,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1462_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_6_14,,,100,,true,,crater_feralaqueduct_50356,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1463_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1463_tasks_first_container,M_ReturnToGiver,,,
FM_C_1463_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1463_leg_A_task,FM_C_1463_leg_B_task,FM_C_1463_leg_C_task,,
FM_C_1463_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_7_14,,,100,,true,,crater_corruptedminecamp_50339,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1463_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_8_14,,,100,,true,,crater_corruptedminewest_50332,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1463_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_9_14,,,100,,true,,crater_corruptedmineeast_50333,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1464_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1464_tasks_first_container,M_ReturnToGiver,,,
FM_C_1464_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1464_leg_A_task,FM_C_1464_leg_B_task,FM_C_1464_leg_C_task,,
FM_C_1464_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_10_14,,,100,,true,,crater_brutalthicket_50310,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1464_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_11_14,,,100,,true,,crater_brutalreach_50307,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1464_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_12_14,,,100,,true,,crater_brutaloffering_50330,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1465_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1465_tasks_first_container,M_ReturnToGiver,,,
FM_C_1465_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1465_leg_A_task,FM_C_1465_leg_B_task,FM_C_1465_leg_C_task,,
FM_C_1465_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_13_14,,,100,,true,,crater_feralruins_50375,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1465_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_14_14,,,100,,true,,crater_malice_50327,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1465_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_15_14,,,100,,true,,crater_feralhaven_50312,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1466_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1466_tasks_first_container,M_ReturnToGiver,,,
FM_C_1466_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1466_leg_A_task,FM_C_1466_leg_B_task,FM_C_1466_leg_C_task,,
FM_C_1466_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_16_14,,,100,,true,,crater_feralhaven_50312,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1466_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_17_14,,,100,,true,,crater_mysticfen_50317,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1466_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_18_14,,,100,,true,,crater_mysticbridge_50367,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1467_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1467_tasks_first_container,M_ReturnToGiver,,,
FM_C_1467_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1467_leg_A_task,FM_C_1467_leg_B_task,FM_C_1467_leg_C_task,,
FM_C_1467_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_19_14,,,100,,true,,crater_brutalviewsite_50311,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1467_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_20_14,,,100,,true,,crater_brutalsummit_50309,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1467_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_21_14,,,100,,true,,crater_spite_50326,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1468_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1468_tasks_first_container,M_ReturnToGiver,,,
FM_C_1468_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1468_leg_A_task,FM_C_1468_leg_B_task,FM_C_1468_leg_C_task,,
FM_C_1468_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_22_14,,,100,,true,,crater_blightedvillage_50382,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1468_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_23_14,,,100,,true,,crater_mysticgrove_50318,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1468_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_24_14,,,100,,true,,crater_malevolence_50325,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1469_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1469_tasks_first_container,M_ReturnToGiver,,,
FM_C_1469_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1469_leg_A_task,FM_C_1469_leg_B_task,FM_C_1469_leg_C_task,,
FM_C_1469_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_25_14,,,100,,true,,crater_brutalrest_50308,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1469_leg_B_task,TaskHaveAndReturnItems,,,4,FM_loot_item_26_14,,,100,,true,,crater_mysticbridgetower_50368,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1469_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_27_14,,,100,,true,,crater_blightedcave_50320,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1470_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1470_tasks_first_container,M_ReturnToGiver,,,
FM_C_1470_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1470_leg_A_task,FM_C_1470_leg_B_task,FM_C_1470_leg_C_task,,
FM_C_1470_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_28_14,,,100,,true,,crater_malice_50327,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1470_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_29_14,,,100,,true,,crater_spite_50326,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1470_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_30_14,,,100,,true,,crater_malevolence_50325,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Spy_Marauder_2_step_container,M_ReturnToGiver,,,
FM_14_PVP_Spy_Marauder_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Marauder_first_ordie,FM_14_PVP_Spy_Marauder_task_ordie,,,
FM_14_PVP_Spy_Marauder_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Marauder_first,M_task_die_reset,,,
FM_14_PVP_Spy_Marauder_first,TaskGatherItems,,,1,FM_PVP_Marauders_item_1,PVP_0001_DeadDropGiveItem,100,,,true,,factionarea_50393,,,true,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,12229.8 7512.3 357.7,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Marauder_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Marauder__turnin,M_task_die_reset,,,
FM_14_PVP_Spy_Marauder__turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Marauder_task,FM_14_PVP_Spy_Marauder__remove,,,
FM_14_PVP_Spy_Marauder_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Marauders_item_2,PVP_0002_DeadDropGiveItem,100,,,true,,factionarea_50394,,,true,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,11927.9 7742.7 232.2,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Marauder__remove,TaskRemoveItem,,,1,FM_PVP_Marauders_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Poach_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Poach_Marauder_first,M_ReturnToGiver,,,
FM_14_PVP_Poach_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Poach_Marauder_task,M_task_die_reset,,,
FM_14_PVP_Poach_Marauder_task,TaskKillContribution,,,3,,,,,,true,,factionarea_50393,,,true,,,,,,,,,,Wolf_Black_58,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,12229.8 7512.3 357.7,,,,,,,,,,,,,,,,,
FM_14_PVP_Poach_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Control_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Control_Marauder_first,M_ReturnToGiver,,,
FM_14_PVP_Control_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Control_Marauder_task,M_task_die_reset,,,
FM_14_PVP_Control_Marauder_task,PatrolTask,,,,,,,,,true,,factionarea_50393,,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Control_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Spy_Syndicate_2_step_container,M_ReturnToGiver,,,
FM_14_PVP_Spy_Syndicate_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Syndicate_first_ordie,FM_14_PVP_Spy_Syndicate_task_ordie,,,
FM_14_PVP_Spy_Syndicate_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Syndicate_first,M_task_die_reset,,,
FM_14_PVP_Spy_Syndicate_first,TaskGatherItems,,,1,FM_PVP_Syndicate_item_1,PVP_0002_DeadDropGiveItem,100,,,,,factionarea_50394,,,true,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,11927.9 7742.7 232.2,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Syndicate_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Syndicate_turnin,M_task_die_reset,,,
FM_14_PVP_Spy_Syndicate_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Syndicate_task,FM_14_PVP_Spy_Syndicate_remove,,,
FM_14_PVP_Spy_Syndicate_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Syndicate_item_2,PVP_0003_DeadDropGiveItem,100,,,true,,factionarea_50395,,,true,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,11581.8 7643.7 161.0,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Syndicate_remove,TaskRemoveItem,,,1,FM_PVP_Syndicate_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Poach_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Poach_Syndicate_first,M_ReturnToGiver,,,
FM_14_PVP_Poach_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Poach_Syndicate_task,M_task_die_reset,,,
FM_14_PVP_Poach_Syndicate_task,TaskKillContribution,,,3,,,,,,true,,factionarea_50394,,,true,,,,,,,,,,Wolf_Black_58,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,11927.9 7742.7 232.2,,,,,,,,,,,,,,,,,
FM_14_PVP_Poach_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Control_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Control_Syndicate_first,M_ReturnToGiver,,,
FM_14_PVP_Control_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Control_Syndicate_task,M_task_die_reset,,,
FM_14_PVP_Control_Syndicate_task,PatrolTask,,,,,,,,,true,,factionarea_50394,,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Control_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_14_PVP_Spy_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_14_PVP_Spy_Covenant_2_step_container,M_ReturnToGiver,,,
FM_14_PVP_Spy_Covenant_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_14_PVP_Spy_Covenant_first_ordie,FM_14_PVP_Spy_Covenant_task_ordie,,,
