TaskID,Type,FailOnCondition,ResetOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,ShouldCheckPoints,LootTag,PauseAndClearLootOnTaskComplete,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
Task_Equip_Artifact_Set2_2hGreatAxe,TaskEquipItem,,,1,1,Artifact_Set2_2hGreatAxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_2hGreatAxe,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_2hGreatAxe,Task_Perk2_Artifact_Set2_2hGreatAxe,Task_Perk3_Artifact_Set2_2hGreatAxe,,
Task_Perk1_Artifact_Set2_2hGreatAxe,TaskKillContribution,,,,1,,,,,true,,,TrialBrimstoneSandworm,,,,,,,,,,,Sandworm,,,,,,,,,,,,,,,,,,,,@Objective_Kill_Sandworm,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_2hGreatAxe,TaskKillContribution,,,,1,,,,,true,,legion_hq_20303,,,,,,,,,,,,Legion_Legionnaire_Ethereal_Named_05_ELITE,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_2hGreatAxe,TaskKillContribution,,,,1,,,,,true,,Arena2,,,,,,,,,,,,spriggan_forest,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_2hGreatAxe,TaskAchievement,,,1,,FC_Artifact_Set2_2hGreatAxe || FC_Artifact_Set2_2hGreatAxe_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_2hBow,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_2hBow,Task_Craft_Artifact_Set2_2hBow,,,
Task_ContainerEquip_Artifact_Set2_2hBow,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_2hBow,Task_ContainerPerks_Artifact_Set2_2hBow,,,
Task_Equip_Artifact_Set2_2hBow,TaskEquipItem,,,1,1,Artifact_Set2_2hBow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_2hBow,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_2hBow,Task_Perk2_Artifact_Set2_2hBow,Task_Perk3_Artifact_Set2_2hBow,,
Task_Perk1_Artifact_Set2_2hBow,TaskKillContribution,,,,50,,,,,true,14,,,,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@Objective_Kill_in_Edengrove,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_2hBow,TaskKillContribution,,,,50,,,,,true,,,DungeonEdengrove00,,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@Objective_Kill_Genesis,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_2hBow,TaskKillContribution,,,,1,,,,,true,,scorpionnest_30305,,,,,,,,,,,,Desert_Scorpion_Named_01,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_2hBow,TaskAchievement,,,1,,FC_Artifact_Set2_2hBow || FC_Artifact_Set2_2hBow_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_2hMusket,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_2hMusket,Task_Craft_Artifact_Set2_2hMusket,,,
Task_ContainerEquip_Artifact_Set2_2hMusket,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_2hMusket,Task_ContainerPerks_Artifact_Set2_2hMusket,,,
Task_Equip_Artifact_Set2_2hMusket,TaskEquipItem,,,1,1,Artifact_Set2_2hMusket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_2hMusket,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_2hMusket,Task_Perk2_Artifact_Set2_2hMusket,Task_Perk3_Artifact_Set2_2hMusket,,
Task_Perk1_Artifact_Set2_2hMusket,TaskGameEvent,,,,5,,,,,,,,,true,,,,,,,,,,PvP_FortTakeover,,,,,,,,,,,,,,,,,,,,@Objective_Capture_Fort,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_2hMusket,TaskKillContribution,,,,100,,,,,,,,,true,,,,,,,,,,Player,,,,,,,,,,,,,,,,,,,,@Objective_Kill_OpenWorld,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_2hMusket,TaskKillContribution,,,,15,,,,,,,,Arena3v3,true,,,,,,,,,,Player,,,,,,,,,,,,,,,,,,,,@Objective_Kill_Arena,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_2hMusket,TaskAchievement,,,1,,FC_Artifact_Set2_2hMusket || FC_Artifact_Set2_2hMusket_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_1hTowerShield,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_1hTowerShield,Task_Craft_Artifact_Set2_1hTowerShield,,,
Task_ContainerEquip_Artifact_Set2_1hTowerShield,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_1hTowerShield,Task_ContainerPerks_Artifact_Set2_1hTowerShield,,,
Task_Equip_Artifact_Set2_1hTowerShield,TaskEquipItem,,,1,1,Artifact_Set2_1hTowerShield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_1hTowerShield,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_1hTowerShield,Task_Perk2_Artifact_Set2_1hTowerShield,Task_Perk3_Artifact_Set2_1hTowerShield,,
Task_Perk1_Artifact_Set2_1hTowerShield,TaskKillContribution,,,,5,,,,,true,,Bayou_Village_50126,,,,,,,,,,,,Undead_Pistoleer_05WC08,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_1hTowerShield,TaskKillContribution,,,,20,,,,,true,,Lighthouse_Base_50129,,,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_1hTowerShield,TaskKillContribution,,,,10,,,,,true,,shipwreck_50101,,,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_1hTowerShield,TaskAchievement,,,1,,FC_Artifact_Set2_1hTowerShield || FC_Artifact_Set2_1hTowerShield_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_2hStaffFire,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_2hStaffFire,Task_Craft_Artifact_Set2_2hStaffFire,,,
Task_ContainerEquip_Artifact_Set2_2hStaffFire,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_2hStaffFire,Task_ContainerPerks_Artifact_Set2_2hStaffFire,,,
Task_Equip_Artifact_Set2_2hStaffFire,TaskEquipItem,,,1,1,Artifact_Set2_2hStaffFire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_2hStaffFire,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_2hStaffFire,Task_Perk2_Artifact_Set2_2hStaffFire,Task_Perk3_Artifact_Set2_2hStaffFire,,
Task_Perk1_Artifact_Set2_2hStaffFire,TaskKillContribution,,,,1,,,,,true,,fire_plant_40073,,,,,,,,,,,,FL_MegaFlora_RazorLotus_Named_09FL02A,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_2hStaffFire,TaskKillContribution,,,,1,,,,,true,,,DungeonGreatCleave01,,,,,,,,,,,Naga_Fire,,,,,,,,,,,,,,,,,,,,@Objective_Kill_Named_Empyean,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_2hStaffFire,TaskKillContribution,,,,1,,,,,true,,,TrialSeason01,,,,,,,,,,,Evil_Knight_Flamekeeper_Boss,,,,,,,,,,,,,,,,,,,,@Objective_Kill_Hatchery,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_2hStaffFire,TaskAchievement,,,1,,FC_Artifact_Set2_2hStaffFire || FC_Artifact_Set2_2hStaffFire_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_2hStaffLife,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_2hStaffLife,Task_Craft_Artifact_Set2_2hStaffLife,,,
Task_ContainerEquip_Artifact_Set2_2hStaffLife,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_2hStaffLife,Task_ContainerPerks_Artifact_Set2_2hStaffLife,,,
Task_Equip_Artifact_Set2_2hStaffLife,TaskEquipItem,,,1,1,Artifact_Set2_2hStaffLife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_2hStaffLife,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_2hStaffLife,Task_Perk2_Artifact_Set2_2hStaffLife,Task_Perk3_Artifact_Set2_2hStaffLife,,
Task_Perk1_Artifact_Set2_2hStaffLife,TaskKillContribution,,,,1,,,,,,,myrkgardeast,,true,,,,,,,,,,Damned_Priest_Named_03GC03_Elite,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_2hStaffLife,TaskKillContribution,,,,60,,,,,true,5,,,true,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@Objective_Kill_in_Reekwater,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_2hStaffLife,TaskKillContribution,,,,1,,,,,,,Lighthouse_ruins_50128,,true,,,,,,,,,,Swamp_Dryad_Shaman_Named_05WC09,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,12014.392 3050.915 69.954,,,,,,true,,,,,
Task_Craft_Artifact_Set2_2hStaffLife,TaskAchievement,,,1,,FC_Artifact_Set2_2hStaffLife || FC_Artifact_Set2_2hStaffLife_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_2hSpear,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_2hSpear,Task_Craft_Artifact_Set2_2hSpear,,,
Task_ContainerEquip_Artifact_Set2_2hSpear,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_2hSpear,Task_ContainerPerks_Artifact_Set2_2hSpear,,,
Task_Equip_Artifact_Set2_2hSpear,TaskEquipItem,,,1,1,Artifact_Set2_2hSpear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_2hSpear,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_2hSpear,Task_Perk2_Artifact_Set2_2hSpear,Task_Perk3_Artifact_Set2_2hSpear,,
Task_Perk1_Artifact_Set2_2hSpear,TaskKillContribution,,,,1,,,,,true,,abandoned_village_40058,,,,,,,,,,,,fl_rat_hercynerat_named_09fl05,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,8459.5 1846.4 173.4,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_2hSpear,TaskKillContribution,,,,30,,,,,true,,serpent_pass_20415,,,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_2hSpear,TaskKillContribution,,,,1,,,,,true,,scorpionnest_30305,,,,,,,,,,,,desert_scorpion_named_01,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_2hSpear,TaskAchievement,,,1,,FC_Artifact_Set2_2hSpear || FC_Artifact_Set2_2hSpear_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_1hRapier,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_1hRapier,Task_Craft_Artifact_Set2_1hRapier,,,
Task_ContainerEquip_Artifact_Set2_1hRapier,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_1hRapier,Task_ContainerPerks_Artifact_Set2_1hRapier,,,
Task_Equip_Artifact_Set2_1hRapier,TaskEquipItem,,,1,1,Artifact_Set2_1hRapier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_1hRapier,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_1hRapier,Task_Perk2_Artifact_Set2_1hRapier,Task_Perk3_Artifact_Set2_1hRapier,,
Task_Perk1_Artifact_Set2_1hRapier,TaskKillContribution,,,,1,,,,,true,,beastlands_40064,,,,,,,,,,,,FL_Gorilla_Fire_Elite_Named_09FL01,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,9592.043 606.122 121.866,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_1hRapier,TaskKillContribution,,,,10,,,,,true,,rifteast,,,,,,,,,,,,Ghost_Charred_07SM05B,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_1hRapier,TaskKillContribution,,,,50,,,,,,,,DungeonGreatCleave01,,,,,,,,,,,Forged,,,,,,,,,,,,,,,,,,,,@Objective_Kill_Forged,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_1hRapier,TaskAchievement,,,1,,FC_Artifact_Set2_1hRapier || FC_Artifact_Set2_1hRapier_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_1hGauntletIce,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_1hGauntletIce,Task_Craft_Artifact_Set2_1hGauntletIce,,,
Task_ContainerEquip_Artifact_Set2_1hGauntletIce,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_1hGauntletIce,Task_ContainerPerks_Artifact_Set2_1hGauntletIce,,,
Task_Equip_Artifact_Set2_1hGauntletIce,TaskEquipItem,,,1,1,Artifact_Set2_1hGauntletIce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_1hGauntletIce,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_1hGauntletIce,Task_Perk2_Artifact_Set2_1hGauntletIce,Task_Perk3_Artifact_Set2_1hGauntletIce,,
Task_Perk1_Artifact_Set2_1hGauntletIce,TaskKillContribution,,,,6,,,,,true,,beastlands_40064,,,,,,,,,,,,FL_Mammoth_Ice_Elite_09FL01,,,,,,,,,,,,,,,,,,,,@Objective_Kill_in_FL,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_1hGauntletIce,TaskKillContribution,,,,1,,,,,true,,ice_plant_40074,,,,,,,,,,,,FL_MegaFlora_RazorLotus_Named_09FL02b,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_1hGauntletIce,TaskKillContribution,,,,20,,,,,,,,DungeonGreatCleave00,,,,,,,,,,,Varangian,,,,,,,,,,,,,,,,,,,,@Objective_Kill_GlacialTarn,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_1hGauntletIce,TaskAchievement,,,1,,FC_Artifact_Set2_1hGauntletIce || FC_Artifact_Set2_1hGauntletIce_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_1hGauntletVoid,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_1hGauntletVoid,Task_Craft_Artifact_Set2_1hGauntletVoid,,,
Task_ContainerEquip_Artifact_Set2_1hGauntletVoid,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_1hGauntletVoid,Task_ContainerPerks_Artifact_Set2_1hGauntletVoid,,,
Task_Equip_Artifact_Set2_1hGauntletVoid,TaskEquipItem,,,1,1,Artifact_Set2_1hGauntletVoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_1hGauntletVoid,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_1hGauntletVoid,Task_Perk2_Artifact_Set2_1hGauntletVoid,Task_Perk3_Artifact_Set2_1hGauntletVoid,,
Task_Perk1_Artifact_Set2_1hGauntletVoid,TaskKillContribution,,,,1,,,,,true,,uppermine,,,,,,,,,,,,Corrupted_Ogre_Named_07SM02b_ELITE,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,8758.247 9218.643 651.674,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_1hGauntletVoid,TaskKillContribution,,,,1,,,,,true,,varangian_elite_30335,,,,,,,,,,,,Evil_Knight_Commander_Named_08QP02,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,6857.632 6562.652 96.88,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_1hGauntletVoid,TaskKillContribution,,,,30,,,,,true,,myrkgardnorth,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_1hGauntletVoid,TaskAchievement,,,1,,FC_Artifact_Set2_1hGauntletVoid || FC_Artifact_Set2_1hGauntletVoid_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_2hBlunderbuss,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_2hBlunderbuss,Task_Craft_Artifact_Set2_2hBlunderbuss,,,
Task_ContainerEquip_Artifact_Set2_2hBlunderbuss,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_2hBlunderbuss,Task_ContainerPerks_Artifact_Set2_2hBlunderbuss,,,
Task_Equip_Artifact_Set2_2hBlunderbuss,TaskEquipItem,,,1,1,Artifact_Set2_2hBlunderbuss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_2hBlunderbuss,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_2hBlunderbuss,Task_Perk2_Artifact_Set2_2hBlunderbuss,Task_Perk3_Artifact_Set2_2hBlunderbuss,,
Task_Perk1_Artifact_Set2_2hBlunderbuss,TaskKillContribution,,,,20,,,,,true,,pirate_fort_30056,,,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_2hBlunderbuss,TaskKillContribution,,,,20,,,,,true,,myrkgardnorth,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_2hBlunderbuss,TaskKillContribution,,,,1,,,,,true,,sulfurpool_20424,,,,,,,,,,,,Sulfur_Dragon_Named_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_2hBlunderbuss,TaskAchievement,,,1,,FC_Artifact_Set2_2hBlunderbuss || FC_Artifact_Set2_2hBlunderbuss_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_2hGreatSword,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_2hGreatSword,Task_Craft_Artifact_Set2_2hGreatSword,,,
Task_ContainerEquip_Artifact_Set2_2hGreatSword,ConsecutiveTaskContainer,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_Desc,,,,,,,true,Task_Equip_Artifact_Set2_2hGreatSword,Task_ContainerPerks_Artifact_Set2_2hGreatSword,,,
Task_Equip_Artifact_Set2_2hGreatSword,TaskEquipItem,,,1,1,Artifact_Set2_2hGreatSword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_equip,,,,,,,true,,,,,
Task_ContainerPerks_Artifact_Set2_2hGreatSword,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_Artifact_PerkTasks,,1,,,,,true,Task_Perk1_Artifact_Set2_2hGreatSword,Task_Perk2_Artifact_Set2_2hGreatSword,Task_Perk3_Artifact_Set2_2hGreatSword,,
Task_Perk1_Artifact_Set2_2hGreatSword,TaskKillContribution,,,,1,,,,,true,,pirate_fort_30016,,,,,,,,,,,,CK_Undead_Pirate_Brute_Named_10WS09_ELITE_a,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk2_Artifact_Set2_2hGreatSword,TaskKillContribution,,,,40,,,,,true,,brute_island_30024,,,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,true,,,,,
Task_Perk3_Artifact_Set2_2hGreatSword,TaskKillContribution,,,,1,,,,,true,,,DungeonCutlassKeys00,,,,,,,,,,,Dryad_Siren,,,,,,,,,,,,,,,,,,,,@Objective_Kill_BnBP,,,,,,,true,,,,,
Task_Craft_Artifact_Set2_2hGreatSword,TaskAchievement,,,1,,FC_Artifact_Set2_2hGreatSword || FC_Artifact_Set2_2hGreatSword_GS725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Objective_CraftArtifact,,,,,,,true,,,,,
Task_Container_Artifact_Set2_1hFlail,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Task_ContainerEquip_Artifact_Set2_1hFlail,Task_Craft_Artifact_Set2_1hFlail,,,
