TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_S_0661_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_1_06,,,100,true,,alphawolf_den_40119,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0661_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_2_06,,,100,true,,alphawolf_den_40118,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0661_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_3_06,,,100,true,,withered_campsite_40101,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0662_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0662_tasks_first_container,M_ReturnToGiver,,,
FM_S_0662_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0662_leg_A_task,FM_S_0662_leg_B_task,FM_S_0662_leg_C_task,,
FM_S_0662_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_4_06,,,100,true,,withered_farm_1_40102,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0662_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_5_06,,,100,true,,corrupted_farm_2_40103,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0662_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_6_06,,,100,true,,withered_camp_40157,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0663_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0663_tasks_first_container,M_ReturnToGiver,,,
FM_S_0663_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0663_leg_A_task,FM_S_0663_leg_B_task,FM_S_0663_leg_C_task,,
FM_S_0663_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_7_06,,,100,true,,witheredfarm_40159,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0663_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_8_06,,,100,true,,bear_den_40125,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0663_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_9_06,,,100,true,,undead_bastion_3_40124,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0664_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0664_tasks_first_container,M_ReturnToGiver,,,
FM_S_0664_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0664_leg_A_task,FM_S_0664_leg_B_task,FM_S_0664_leg_C_task,,
FM_S_0664_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_10_06,,,100,true,,infested_village_40160,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0664_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_11_06,,,100,true,,withered_farm_40104,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0664_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_12_06,,,100,true,,ancient_ruins_40153,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0665_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0665_tasks_first_container,M_ReturnToGiver,,,
FM_S_0665_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0665_leg_A_task,FM_S_0665_leg_B_task,FM_S_0665_leg_C_task,,
FM_S_0665_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_13_06,,,100,true,,ancient_lookout_40115,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0665_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_14_06,,,100,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0665_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_15_06,,,100,true,,ancient_bridge_40121,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0666_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0666_tasks_first_container,M_ReturnToGiver,,,
FM_S_0666_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0666_leg_A_task,FM_S_0666_leg_B_task,FM_S_0666_leg_C_task,,
FM_S_0666_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_16_06,,,100,true,,ancient_ruins_40123,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0666_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_17_06,,,100,true,,ancient_lookout_40111,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0666_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_18_06,,,100,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0667_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0667_tasks_first_container,M_ReturnToGiver,,,
FM_S_0667_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0667_leg_A_task,FM_S_0667_leg_B_task,FM_S_0667_leg_C_task,,
FM_S_0667_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_19_06,,,100,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0667_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_20_06,,,100,true,,ancient_bridge_40121,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0667_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_21_06,,,100,true,,ancient_buttress_40120,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0668_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0668_tasks_first_container,M_ReturnToGiver,,,
FM_S_0668_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0668_leg_A_task,FM_S_0668_leg_B_task,FM_S_0668_leg_C_task,,
FM_S_0668_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_22_06,,,100,true,,ancient_bridge_40121,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0668_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_23_06,,,100,true,,undead_bastion_1_40137,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0668_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_24_06,,,100,true,,undead_bastion_2_40122,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0669_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0669_tasks_first_container,M_ReturnToGiver,,,
FM_S_0669_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0669_leg_A_task,FM_S_0669_leg_B_task,FM_S_0669_leg_C_task,,
FM_S_0669_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_25_06,,,100,true,,ancient_lookout_40111,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0669_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_26_06,,,100,true,,ancient_ruins_40123,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0669_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_27_06,,,100,true,,ancient_lookout_40108,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0670_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0670_tasks_first_container,M_ReturnToGiver,,,
FM_S_0670_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0670_leg_A_task,FM_S_0670_leg_B_task,FM_S_0670_leg_C_task,,
FM_S_0670_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_28_06,,,100,true,,ancient_overlook_40152,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0670_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_29_06,,,100,true,,ancient_ruins_40153,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0670_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_30_06,,,100,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0661_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0661_tasks_first_container,M_ReturnToGiver,,,
FM_C_0661_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0661_leg_A_task,FM_C_0661_leg_B_task,FM_C_0661_leg_C_task,,
FM_C_0661_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_1_06,,,100,true,,alphawolf_den_40119,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0661_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_2_06,,,100,true,,alphawolf_den_40118,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0661_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_3_06,,,100,true,,withered_campsite_40101,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0662_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0662_tasks_first_container,M_ReturnToGiver,,,
FM_C_0662_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0662_leg_A_task,FM_C_0662_leg_B_task,FM_C_0662_leg_C_task,,
FM_C_0662_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_4_06,,,100,true,,withered_farm_1_40102,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0662_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_5_06,,,100,true,,corrupted_farm_2_40103,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0662_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_6_06,,,100,true,,withered_camp_40157,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0663_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0663_tasks_first_container,M_ReturnToGiver,,,
FM_C_0663_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0663_leg_A_task,FM_C_0663_leg_B_task,FM_C_0663_leg_C_task,,
FM_C_0663_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_7_06,,,100,true,,witheredfarm_40159,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0663_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_8_06,,,100,true,,bear_den_40125,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0663_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_9_06,,,100,true,,undead_bastion_3_40124,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0664_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0664_tasks_first_container,M_ReturnToGiver,,,
FM_C_0664_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0664_leg_A_task,FM_C_0664_leg_B_task,FM_C_0664_leg_C_task,,
FM_C_0664_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_10_06,,,100,true,,infested_village_40160,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0664_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_11_06,,,100,true,,withered_farm_40104,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0664_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_12_06,,,100,true,,ancient_ruins_40153,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0665_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0665_tasks_first_container,M_ReturnToGiver,,,
FM_C_0665_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0665_leg_A_task,FM_C_0665_leg_B_task,FM_C_0665_leg_C_task,,
FM_C_0665_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_13_06,,,100,true,,ancient_lookout_40115,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0665_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_14_06,,,100,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0665_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_15_06,,,100,true,,ancient_bridge_40121,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0666_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0666_tasks_first_container,M_ReturnToGiver,,,
FM_C_0666_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0666_leg_A_task,FM_C_0666_leg_B_task,FM_C_0666_leg_C_task,,
FM_C_0666_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_16_06,,,100,true,,ancient_ruins_40123,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0666_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_17_06,,,100,true,,ancient_lookout_40111,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0666_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_18_06,,,100,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0667_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0667_tasks_first_container,M_ReturnToGiver,,,
FM_C_0667_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0667_leg_A_task,FM_C_0667_leg_B_task,FM_C_0667_leg_C_task,,
FM_C_0667_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_19_06,,,100,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0667_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_20_06,,,100,true,,ancient_bridge_40121,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0667_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_21_06,,,100,true,,ancient_buttress_40120,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0668_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0668_tasks_first_container,M_ReturnToGiver,,,
FM_C_0668_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0668_leg_A_task,FM_C_0668_leg_B_task,FM_C_0668_leg_C_task,,
FM_C_0668_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_22_06,,,100,true,,ancient_bridge_40121,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0668_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_23_06,,,100,true,,undead_bastion_1_40137,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0668_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_24_06,,,100,true,,undead_bastion_2_40122,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0669_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0669_tasks_first_container,M_ReturnToGiver,,,
FM_C_0669_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0669_leg_A_task,FM_C_0669_leg_B_task,FM_C_0669_leg_C_task,,
FM_C_0669_leg_A_task,TaskHaveAndReturnItems,,,1,FM_loot_item_25_06,,,100,true,,ancient_lookout_40111,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0669_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_26_06,,,100,true,,ancient_ruins_40123,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0669_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_27_06,,,100,true,,ancient_lookout_40108,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0670_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0670_tasks_first_container,M_ReturnToGiver,,,
FM_C_0670_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0670_leg_A_task,FM_C_0670_leg_B_task,FM_C_0670_leg_C_task,,
FM_C_0670_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_28_06,,,100,true,,ancient_overlook_40152,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0670_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_29_06,,,100,true,,ancient_ruins_40153,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_C_0670_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_30_06,,,100,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_06_H_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_06_H_01_tasks_first_container,M_ReturnToGiver,,,
FM_06_H_01_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_06_H_01_leg_A_task,FM_06_H_01_leg_B_task,FM_06_H_01_leg_C_task,,
FM_06_H_01_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_1_06,Wolf_Timber_8,100,,true,,southwindsward8,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
FM_06_H_01_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_2_06,Wolf_Grey_7,100,,true,,southwindsward8,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
FM_06_H_01_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_3_06,Wolf_Grey_5,100,,true,,southwindsward5,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
FM_06_H_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_06_H_02_tasks_first_container,M_ReturnToGiver,,,
FM_06_H_02_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_06_H_02_leg_A_task,FM_06_H_02_leg_B_task,FM_06_H_02_leg_C_task,,
FM_06_H_02_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_4_06,Mountain_Lion_14,100,,true,,southwindsward6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
FM_06_H_02_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_5_06,Turkey,100,,true,,southwindsward5,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
FM_06_H_02_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_6_06,Elk_Doe_14,100,,true,,southwindsward4,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,
