StatusID,DisplayName,Description,Notes,WindowHeader,RankSorting,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,HideHudDurationNumbers,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,IsTrueDamage,DamageSkipsDeathsDoor,Health,HealthMin,HealthMinPercent,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,DontApplyOnEndEffectOnRemove,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,PhysicalArmor,ElementalArmor,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGAcid,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction,LocTextTagForDeathRecap,ExpansionForDeathRecap,ObjectiveLocTextTagForDeathRecap,SourceRuneChargeOnHealthChangeOnly,PreventMirrorBeams,LinkedBeamStackThreshold,LinkedBeamName,IsServerOnly
WitheredMinionFrenzy,@WitheredMinionFrenzy_DisplayName,@WitheredMinionFrenzy_Description,,,,Buff+Recovery,lyshineui/images/status/SE_Hatchet_BerserkT1.png,,false,Berserk,,,,,,,,,10,1,,,,,0,,,,,,,,,,,,0,,,0,-0.2,,,,,Corruption,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,0.35,0.35,0.35,0.35,0.35,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,
Bog_Monster_Power_Spore_Chain,@BogMonsterPowerSporeChain_DisplayName,@BogMonsterPowerSporeChain_Description,,,,,,,false,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bog_Monster_Power_Spores,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bog_Monster_Power_Spore,@BogMonsterPowerSpore_DisplayName,@BogMonsterPowerSpore_Description,,,,Buff+Empower,lyshineui/images/status/SE_EmpowerT2.png,true,true,StatFX_Empower_ON,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bog_Monster_Root_Arena,@BogMonsterRootArena_DisplayName,@BogMonsterRootArena_Description,,,,,,,false,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
Bog_Monster_Swarm,@BogMonsterSwarm_DisplayName,@BogMonsterSwarm_Description,,,,NonDispellableDebuff+BossDebuff,,false,false,,,,,,,,,,-1,0.25,,,,,,,,,,,,,,,,,,,,,-0.04,,,,,Nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,
Bog_Monster_RemoveStamina,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
AG_Heavy_Revive_State,,,,,,,,false,false,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,true,,,,,,,,,
ForestSpriggan_Heal,,,,,,,,,false,,,,,,,,,,-1,0.5,1,,,,1,,,,,,,,,,,,,,,0.0125,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
TaskMaster_AttackBuff,,,,,,,,,false,,,,,,,,,,-1,0.75,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,1,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GruntFrenzy,@GruntFrenzy_DisplayName,,,,,,,,false,,,,,,,,,,-1,1,,,,,0,,,,,,,,,,,,-1000,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
Dryad_Shaman_Heal,,,,,,Buff,lyshineui/images/status/SE_HealT3.png,true,false,,,,,,,,,,5,1,,,,,0,,,,,,,,,,,,125,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,
ElementalBearKillAdds,,Kills the adds during the Elemental Bear miniboss fight.,,,,,,,false,,,,,,,,,,-1,1,,,,,0,,,,,,,,,,,,-5000,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
Immobilized,Immobilized,Prevents player movement,,,,,,,false,,,,,,,,,,3,1,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AncientMageInvulnerable,,Absorbs damage while empowering,,,,,,,false,,,,,,,,,,-1,0,,,,,0,,,,,,,,,,,,20,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoldierEmpowerAbsorb,,Absorbs damage while empowering,,,,,,,false,,,,,,,,,,-1,0,,,,,0,,,,,,,,,,,,20,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,Slow=-1.0+Root=-1.0+Stun=-1.0,Slow=-1.0+Root=-1.0+Stun=-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VillagerHeal,,Heals Broken Villagers,,,,,,,false,,,,,,,,,,0.9,1,,,,,0,,,,,,,,,,,,0,,,0.2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VillagerFrenzy,@VillagerFrenzy_DisplayName,Frenzy buff for the Broken Vaillgers,,,,Buff+Empower,lyshineui/images/status/SE_Hatchet_BerserkT1.png,true,true,Berserk,,,,,,,,,10,0,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,0.33,0.33,0.33,0.33,0.33,,,,,,,,,,,,,,,0,,,,,1,,1,,,,,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,
MageHeal,,Heals Ancient Mage,,,,,,,false,,,,,,,,,,2.5,0.5,,,,,0,,,,,,,,,,,,0,,,0.05,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PoisonCloud,@AI_Poison_55_DisplayName,@AI_Poison_55_Tooltip,,,,Debuff+Poison+Dot+BossDebuff,lyshineui/images/status/SE_PoisonT2.png,true,false,StatFX_Poison_ON,StatFX_Poison_OFF,,,,,,,,-1,1,,,,,,,,,,,,,,,,,,,,-0.045,-0.045,,,,,Nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,
Yonas_FanaticalEmpowerment,,,,,,,lyshineui/images/status/SE_EmpowerT2.png,true,false,Berserk,,,,,,,,,20,20,,,,,0,,,,,,,,,,,,0,,,0.05,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
Cultist_FanaticalEmpowerment,,,,,,,lyshineui/images/status/SE_EmpowerT2.png,true,false,Berserk,,,,,,,,,20,20,,,,,0,,,,,,,,,,,,0,,,0.25,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
AGHeavy_Revive,,Heals up the AG Heavy Boss,,,,,,,false,,,,,,,,,,1,1,,,,,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,
Env_Lava_DoT,,,,,,,lyshineui/images/status/SE_BurnT2.png,,false,StatFX_Burn_ON,StatFX_Burn_OFF,,,,,,,,-1,0.5,,,,,0,,,,,,,,,,,,,,,-0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Env_FireBrazier_DoT,,,,,,,lyshineui/images/status/SE_BurnT2.png,,false,StatFX_Burn_ON,StatFX_Burn_OFF,,,,,,,,-1,0.5,,,,,0,,,,,,,,,,,,,,,-0.005,,,,,,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Env_BrimstoneLock_DoT,,,,,,NonDispellableDebuff+Dot,lyshineui/images/status/SE_BurnT2.png,true,true,StatFX_Burn_ON,StatFX_Burn_OFF,,,,,,,,-1,0.5,,,,,0,,,,,,,,,,,,,,,-0.3,,,,,,Fire,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,Hatchet_Berserk_Immortal+IceMagic_Entombed_Cleanse,Immortal+Uninterruptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,true,,,,,,,,true,,,,,,,,,,,
Env_FirstLightLock_DoT,,,,,,NonDispellableDebuff+Dot,lyshineui/images/status/SE_Root.png,true,true,StatFX_Root_ON,StatFX_Root_OFF,,,,,,,,-1,0.5,,,,,0,,,,,,,,,,,,,,,-0.3,,,,,,Nature,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,Hatchet_Berserk_Immortal+IceMagic_Entombed_Cleanse,Immortal+Uninterruptible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,true,,,,,,,,true,,,,@FirstLightLock_DoT_EffectName_For_DeathRecap,Expansion2023,@09A_M1_Title,,,,,
Env_SulfurPool_DoT,,,,,,,lyshineui/images/status/SE_BurnT2.png,true,true,StatFX_Poison_ON,StatFX_Poison_OFF,,,,,,,,-1,0.5,,,,,0,,,,,,,,,,,,,,,-0.03,,,,,,Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AfflictionPoison=5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,
Env_SulfurPool_DoT_Weak,,,,,,,lyshineui/images/status/SE_BurnT2.png,true,true,StatFX_Poison_ON,StatFX_Poison_OFF,,,,,,,,-1,0.5,,,,,0,,,,,,,,,,,,,,,-0.005,,,,,,Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AfflictionPoison=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,
Env_Root_10sec,@Env_Root_10sec_DisplayName,@Env_Root_10sec_Tooltip,,,,Debuff+Root+CC,lyshineui/images/status/SE_Root.png,false,false,StatFX_Root_ON,StatFX_Root_OFF,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,
Invasion_Commander_Rally,,Buff that the Invasion Commander can apply to minions,,,,Fortify,,,false,Berserk,,,,,,,,,30,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotemHeal,,Heals Broken Villagers,,,,,,,false,,,,,,,,,,-1,2,,,,,0,,,,,,,,,,,,0,,,0.05,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotemDisease,@TotemDisease_DisplayName,@TotemDisease_Tooltip,,,,Debuff+Disease+Debilitate,lyshineui/images/status/SE_DiseaseT2.png,true,true,StatFX_Disease_ON,StatFX_Disease_OFF,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,2,true,,,,,,,,true,,,,,,,,,,,
Totem_Player_Defense_Debuff,@AI_Rend_DisplayName,@AI_Rend_Tooltip,,,,Debuff+Rend+Debilitate+Rend,lyshineui/images/status/SE_RendT3.png,true,true,StatFX_Rend_ON,,,,,,,,true,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,2,true,,,,,,,,,,,,,,,,,,,
Totem_AI_Defense_Buff,,,,,,Fortify,,,false,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
