VitalsID,DisplayName,Level,ScheduleVitalsIds,BaseVitalsId
Lost_Monarch,@Lost_Monarch_VitalsName,17,,Lost_Monarch
Lost_Monarch_S4,@Lost_Monarch_S4_VitalsName,69,,Lost_Monarch_S4
Lost_Pikeman,@Lost_Pikeman_VitalsName,7,,Lost_Pikeman
Lost_Pikeman_06SW09,@Lost_Pikeman_06SW09_VitalsName,13,,Lost_Pikeman_06SW09
Lost_Pikeman_12MB04,@Lost_Pikeman_12MB04_VitalsName,15,,Lost_Pikeman_12MB04
Lost_Pikeman_12MB05,@Lost_Pikeman_12MB05_VitalsName,17,,Lost_Pikeman_12MB05
Lost_Pikeman_Named_12MB05,@Lost_Pikeman_Named_12MB05_VitalsName,17,,Lost_Pikeman_Named_12MB05
Medea_Caster,@Medea_Caster_VitalsName,17,,Medea_Caster
Lost_Totem,@Lost_Totem_VitalsName,25,,Lost_Totem
Lost_Totem_60,@Lost_Totem_60_VitalsName,60,,Lost_Totem_60
Lynx,@Lynx_VitalsName,22,,Lynx
Lynx_03GC10,@Lynx_03GC10_VitalsName,41,,Lynx_03GC10
Lynx_14,@Lynx_14_VitalsName,14,,Lynx_14
Lynx_16,@Lynx_16_VitalsName,16,,Lynx_16
Lynx_16_MSQ,@Lynx_16_MSQ_VitalsName,16,,Lynx_16_MSQ
Lynx_17,@Lynx_17_VitalsName,17,,Lynx_17
Lynx_18,@Lynx_18_VitalsName,18,,Lynx_18
Lynx_19,@Lynx_19_VitalsName,19,,Lynx_19
Lynx_20,@Lynx_20_VitalsName,20,,Lynx_20
Lynx_21,@Lynx_21_VitalsName,21,,Lynx_21
Lynx_23,@Lynx_23_VitalsName,23,,Lynx_23
Lynx_24,@Lynx_24_VitalsName,24,,Lynx_24
Lynx_36,@Lynx_36_VitalsName,36,,Lynx_36
Lynx_37,@Lynx_37_VitalsName,37,,Lynx_37
Lynx_38,@Lynx_38_VitalsName,38,,Lynx_38
Lynx_39,@Lynx_39_VitalsName,39,,Lynx_39
Lynx_40,@Lynx_40_VitalsName,40,,Lynx_40
Lynx_41,@Lynx_41_VitalsName,41,,Lynx_41
Lynx_42,@Lynx_42_VitalsName,42,,Lynx_42
Lynx_42_15EC05,@Lynx_42_15EC05_VitalsName,42,,Lynx_42_15EC05
Lynx_43,@Lynx_43_VitalsName,43,,Lynx_43
Lynx_44,@Lynx_44_VitalsName,44,,Lynx_44
Lynx_45,@Lynx_45_VitalsName,45,,Lynx_45
Lynx_46,@Lynx_46_VitalsName,46,,Lynx_46
Lynx_47,@Lynx_47_VitalsName,47,,Lynx_47
Lynx_48,@Lynx_48_VitalsName,48,,Lynx_48
Lynx_49,@Lynx_49_VitalsName,49,,Lynx_49
Lynx_50,@Lynx_50_VitalsName,50,,Lynx_50
Lynx_51,@Lynx_51_VitalsName,51,,Lynx_51
Lynx_52,@Lynx_52_VitalsName,52,,Lynx_52
Lynx_53,@Lynx_53_VitalsName,53,,Lynx_53
Lynx_54,@Lynx_54_VitalsName,54,,Lynx_54
Lynx_55,@Lynx_55_VitalsName,55,,Lynx_55
Lynx_56,@Lynx_56_VitalsName,56,,Lynx_56
Lynx_57,@Lynx_57_VitalsName,57,,Lynx_57
Lynx_58,@Lynx_58_VitalsName,58,,Lynx_58
Lynx_59,@Lynx_59_VitalsName,59,,Lynx_59
Lynx_60,@Lynx_60_VitalsName,60,,Lynx_60
Lynx_61,@Lynx_61_VitalsName,61,,Lynx_61
Lynx_62,@Lynx_62_VitalsName,62,,Lynx_62
Lynx_63,@Lynx_63_VitalsName,63,,Lynx_63
Lynx_64,@Lynx_64_VitalsName,64,,Lynx_64
Lynx_65,@Lynx_65_VitalsName,65,,Lynx_65
Lynx_66,@Lynx_66_VitalsName,66,,Lynx_66
Lynx_67,@Lynx_67_VitalsName,67,,Lynx_67
Lynx_MSQ_11,@Lynx_MSQ_11_VitalsName,11,,Lynx_MSQ_11
Lynx_MSQ_14,@Lynx_MSQ_14_VitalsName,14,,Lynx_MSQ_14
Lynx_Named_08QP04,@Lynx_Named_08QP04_VitalsName,56,,Lynx_Named_08QP04
MegaTurkey,@MegaTurkey_VitalsName,70,,MegaTurkey
Motherwell_Staff_Barrier,@Motherwell_Staff_Barrier_VitalsName,50,,Motherwell_Staff_Barrier
Mountain_Lion,@Mountain_Lion_VitalsName,42,,Mountain_Lion
Mountain_Lion_03GC05,@Mountain_Lion_03GC05_VitalsName,44,,Mountain_Lion_03GC05
Mountain_Lion_10,@Mountain_Lion_10_VitalsName,10,,Mountain_Lion_10
Mountain_Lion_10WS06,@Mountain_Lion_10WS06_VitalsName,33,,Mountain_Lion_10WS06
Mountain_Lion_11,@Mountain_Lion_11_VitalsName,11,,Mountain_Lion_11
Mountain_Lion_12,@Mountain_Lion_12_VitalsName,12,,Mountain_Lion_12
Mountain_Lion_13,@Mountain_Lion_13_VitalsName,13,,Mountain_Lion_13
Mountain_Lion_14,@Mountain_Lion_14_VitalsName,14,,Mountain_Lion_14
Mountain_Lion_15,@Mountain_Lion_15_VitalsName,15,,Mountain_Lion_15
Mountain_Lion_16,@Mountain_Lion_16_VitalsName,16,,Mountain_Lion_16
Mountain_Lion_17,@Mountain_Lion_17_VitalsName,17,,Mountain_Lion_17
Mountain_Lion_18,@Mountain_Lion_18_VitalsName,18,,Mountain_Lion_18
Mountain_Lion_19,@Mountain_Lion_19_VitalsName,19,,Mountain_Lion_19
Mountain_Lion_20,@Mountain_Lion_20_VitalsName,20,,Mountain_Lion_20
Mountain_Lion_21,@Mountain_Lion_21_VitalsName,21,,Mountain_Lion_21
Mountain_Lion_22,@Mountain_Lion_22_VitalsName,22,,Mountain_Lion_22
Mountain_Lion_30,@Mountain_Lion_30_VitalsName,30,,Mountain_Lion_30
Mountain_Lion_31,@Mountain_Lion_31_VitalsName,31,,Mountain_Lion_31
Mountain_Lion_32,@Mountain_Lion_32_VitalsName,32,,Mountain_Lion_32
Mountain_Lion_33,@Mountain_Lion_33_VitalsName,33,,Mountain_Lion_33
Mountain_Lion_34,@Mountain_Lion_34_VitalsName,34,,Mountain_Lion_34
Mountain_Lion_35,@Mountain_Lion_35_VitalsName,35,,Mountain_Lion_35
Mountain_Lion_36,@Mountain_Lion_36_VitalsName,36,,Mountain_Lion_36
Mountain_Lion_37,@Mountain_Lion_37_VitalsName,37,,Mountain_Lion_37
Mountain_Lion_38,@Mountain_Lion_38_VitalsName,38,,Mountain_Lion_38
Mountain_Lion_39,@Mountain_Lion_39_VitalsName,39,,Mountain_Lion_39
Mountain_Lion_40,@Mountain_Lion_40_VitalsName,40,,Mountain_Lion_40
Mountain_Lion_41,@Mountain_Lion_41_VitalsName,41,,Mountain_Lion_41
Mountain_Lion_42,@Mountain_Lion_42_VitalsName,42,,Mountain_Lion_42
Mountain_Lion_43,@Mountain_Lion_43_VitalsName,43,,Mountain_Lion_43
Mountain_Lion_44,@Mountain_Lion_44_VitalsName,44,,Mountain_Lion_44
Mountain_Lion_45,@Mountain_Lion_45_VitalsName,45,,Mountain_Lion_45
Mountain_Lion_46,@Mountain_Lion_46_VitalsName,46,,Mountain_Lion_46
Mountain_Lion_47,@Mountain_Lion_47_VitalsName,47,,Mountain_Lion_47
Mountain_Lion_48,@Mountain_Lion_48_VitalsName,48,,Mountain_Lion_48
Mountain_Lion_49,@Mountain_Lion_49_VitalsName,49,,Mountain_Lion_49
Mountain_Lion_50,@Mountain_Lion_50_VitalsName,50,,Mountain_Lion_50
Mountain_Lion_51,@Mountain_Lion_51_VitalsName,51,,Mountain_Lion_51
Mountain_Lion_52,@Mountain_Lion_52_VitalsName,52,,Mountain_Lion_52
Mountain_Lion_53,@Mountain_Lion_53_VitalsName,53,,Mountain_Lion_53
Mountain_Lion_54,@Mountain_Lion_54_VitalsName,54,,Mountain_Lion_54
Mountain_Lion_55,@Mountain_Lion_55_VitalsName,55,,Mountain_Lion_55
Mountain_Lion_56,@Mountain_Lion_56_VitalsName,56,,Mountain_Lion_56
Mountain_Lion_57,@Mountain_Lion_57_VitalsName,57,,Mountain_Lion_57
Mountain_Lion_58,@Mountain_Lion_58_VitalsName,58,,Mountain_Lion_58
Mountain_Lion_59,@Mountain_Lion_59_VitalsName,59,,Mountain_Lion_59
Mountain_Lion_60,@Mountain_Lion_60_VitalsName,60,,Mountain_Lion_60
Mountain_Lion_61,@Mountain_Lion_61_VitalsName,61,,Mountain_Lion_61
Mountain_Lion_62,@Mountain_Lion_62_VitalsName,62,,Mountain_Lion_62
Mountain_Lion_Named_00,@Mountain_Lion_Named_00_VitalsName,35,,Mountain_Lion_Named_00
Mountain_Lion_Named_10WS01,@Mountain_Lion_Named_10WS01_VitalsName,30,,Mountain_Lion_Named_10WS01
Mutator_Icebound_Glacial_Object,@Mutator_Icebound_Glacial_Object_VitalsName,60,,Mutator_Icebound_Glacial_Object
Naga,@Naga_VitalsName,60,,Naga
Naga_AncientGuardian,@Naga_AncientGuardian_VitalsName,60,,Naga_AncientGuardian
Naga_AncientGuardian_IceGuardian,@Naga_AncientGuardian_IceGuardian_VitalsName,70,,Naga_AncientGuardian_IceGuardian
Naga_AncientGuardian_IceGuardian_Solo,@Naga_AncientGuardian_IceGuardian_Solo_VitalsName,68,,Naga_AncientGuardian_IceGuardian_Solo
Naga_AncientGuardian_IceGuardian_Entomb,@Naga_AncientGuardian_IceGuardian_Entomb_VitalsName,70,,Naga_AncientGuardian_IceGuardian_Entomb
Naga_AncientGuardian_IceGuardian_Rturret,@Naga_AncientGuardian_IceGuardian_Rturret_VitalsName,70,,Naga_AncientGuardian_IceGuardian_Rturret
Naga_AncientGuardian_IceGuardian_Rturret_Solo,@Naga_AncientGuardian_IceGuardian_Rturret_Solo_VitalsName,68,,Naga_AncientGuardian_IceGuardian_Rturret_Solo
Naga_AncientGuardian_IceGuardian_Cturret,@Naga_AncientGuardian_IceGuardian_Cturret_VitalsName,70,,Naga_AncientGuardian_IceGuardian_Cturret
Naga_AncientGuardian_IceGuardian_Cturret_Solo,@Naga_AncientGuardian_IceGuardian_Cturret_Solo_VitalsName,68,,Naga_AncientGuardian_IceGuardian_Cturret_Solo
Naga_AngryEarth,@Naga_AngryEarth_VitalsName,60,,Naga_AngryEarth
Naga_AngryEarth_Minion,@Naga_AngryEarth_Minion_VitalsName,58,,Naga_AngryEarth_Minion
Naga_Boulder,@Naga_Boulder_VitalsName,1,,Naga_Boulder
Naga_Corrupted,@Naga_Corrupted_VitalsName,60,,Naga_Corrupted
Naga_Corrupted_CorruptionCore,@Naga_Corrupted_CorruptionCore_VitalsName,60,,Naga_Corrupted_CorruptionCore
Naga_Fire,@Naga_Fire_VitalsName,62,,Naga_Fire
Naga_Fire_Clone,@Naga_Fire_Clone_VitalsName,62,,Naga_Fire_Clone
Naga_Withered,@Naga_Withered_VitalsName,66,,Naga_Withered
OR_Bear,@OR_Bear_VitalsName,65,,OR_Bear
OR_Boss_TBD,@OR_Boss_TBD_VitalsName,68,,OR_Boss_TBD
OR_Corrupted_Acolyte,@OR_Corrupted_Acolyte_VitalsName,63,,OR_Corrupted_Acolyte
OR_Corrupted_Brute,@OR_Corrupted_Brute_VitalsName,63,,OR_Corrupted_Brute
OR_Corrupted_Legionnaire,@OR_Corrupted_Legionnaire_VitalsName,63,,OR_Corrupted_Legionnaire
OR_Corrupted_Priest,@OR_Corrupted_Priest_VitalsName,63,,OR_Corrupted_Priest
OR_Dryad_Archer,@OR_Dryad_Archer_VitalsName,63,,OR_Dryad_Archer
OR_Dryad_Soldier,@OR_Dryad_Soldier_VitalsName,63,,OR_Dryad_Soldier
OR_Ghost,@OR_Ghost_VitalsName,65,,OR_Ghost
OR_Undead_Brute,@OR_Undead_Brute_VitalsName,63,,OR_Undead_Brute
OR_Undead_Brute2,@OR_Undead_Brute2_VitalsName,63,,OR_Undead_Brute2
OR_Withered,@OR_Withered_VitalsName,63,,OR_Withered
OR_Withered_Grunt,@OR_Withered_Grunt_VitalsName,63,,OR_Withered_Grunt
OR_Withered_Regurgitator,@OR_Withered_Regurgitator_VitalsName,63,,OR_Withered_Regurgitator
OR_Wolf,@OR_Wolf_VitalsName,63,,OR_Wolf
OR_Wolf_Alpha,@OR_Wolf_Alpha_VitalsName,65,,OR_Wolf_Alpha
OR_Wolf_Minion,@OR_Wolf_Minion_VitalsName,63,,OR_Wolf_Minion
Peacock_08QP04,@Peacock_08QP04_VitalsName,60,,Peacock_08QP04
Peacock_40,@Peacock_40_VitalsName,40,,Peacock_40
Peacock_41,@Peacock_41_VitalsName,41,,Peacock_40
Peacock_42,@Peacock_42_VitalsName,42,,Peacock_40
Peacock_43,@Peacock_43_VitalsName,43,,Peacock_40
Peacock_44,@Peacock_44_VitalsName,44,,Peacock_40
Peacock_45,@Peacock_45_VitalsName,45,,Peacock_40
Peacock_46,@Peacock_46_VitalsName,46,,Peacock_40
Peacock_47,@Peacock_47_VitalsName,47,,Peacock_40
Peacock_48,@Peacock_48_VitalsName,48,,Peacock_40
Peacock_49,@Peacock_49_VitalsName,49,,Peacock_40
Peacock_50,@Peacock_50_VitalsName,50,,Peacock_40
Peacock_51,@Peacock_51_VitalsName,51,,Peacock_40
Peacock_52,@Peacock_52_VitalsName,52,,Peacock_40
Peacock_53,@Peacock_53_VitalsName,53,,Peacock_40
Peacock_54,@Peacock_54_VitalsName,54,,Peacock_40
Peacock_55,@Peacock_55_VitalsName,55,,Peacock_40
Peacock_56,@Peacock_56_VitalsName,56,,Peacock_40
Peacock_57,@Peacock_57_VitalsName,57,,Peacock_40
Peacock_58,@Peacock_58_VitalsName,58,,Peacock_40
Peacock_59,@Peacock_59_VitalsName,59,,Peacock_40
Peacock_60,@Peacock_60_VitalsName,60,,Peacock_40
Peacock_61,@Peacock_61_VitalsName,61,,Peacock_40
Peacock_62,@Peacock_62_VitalsName,62,,Peacock_40
Pig,@Pig_VitalsName,11,,Pig
Pig_Domestic_08QP05,@Pig_Domestic_08QP05_VitalsName,58,,Pig_Domestic_08QP05
Pig_Domestic_10WS05,@Pig_Domestic_10WS05_VitalsName,27,,Pig_Domestic_10WS05
Pig_Domestic_10WS06,@Pig_Domestic_10WS06_VitalsName,31,,Pig_Domestic_10WS06
Pig_Domestic_11,@Pig_Domestic_11_VitalsName,11,,Pig_Domestic_11
Pig_Domestic_12,@Pig_Domestic_12_VitalsName,12,,Pig_Domestic_11
Pig_Domestic_17,@Pig_Domestic_17_VitalsName,17,,Pig_Domestic_17
Pig_Domestic_19,@Pig_Domestic_19_VitalsName,19,,Pig_Domestic_19
Pig_Domestic_21,@Pig_Domestic_21_VitalsName,21,,Pig_Domestic_21
Pig_Domestic_26,@Pig_Domestic_26_VitalsName,26,,Pig_Domestic_26
Pig_Domestic_27,@Pig_Domestic_27_VitalsName,27,,Pig_Domestic_26
Pig_Domestic_28,@Pig_Domestic_28_VitalsName,28,,Pig_Domestic_19
Pig_Domestic_29,@Pig_Domestic_29_VitalsName,29,,Pig_Domestic_26
Pig_Domestic_30,@Pig_Domestic_30_VitalsName,30,,Pig_Domestic_26
Pig_Domestic_31,@Pig_Domestic_31_VitalsName,31,,Pig_Domestic_31
Pig_Domestic_32,@Pig_Domestic_32_VitalsName,32,,Pig_Domestic_26
Pig_Domestic_33,@Pig_Domestic_33_VitalsName,33,,Pig_Domestic_26
Pig_Domestic_34,@Pig_Domestic_34_VitalsName,34,,Pig_Domestic_31
Pig_Domestic_35,@Pig_Domestic_35_VitalsName,35,,Pig_Domestic_26
Pig_Domestic_36,@Pig_Domestic_36_VitalsName,36,,Pig_Domestic_36
Pig_Domestic_37,@Pig_Domestic_37_VitalsName,37,,Pig_Domestic_36
Pig_Domestic_38,@Pig_Domestic_38_VitalsName,38,,Pig_Domestic_36
Pig_Domestic_39,@Pig_Domestic_39_VitalsName,39,,Pig_Domestic_36
Pig_Domestic_40,@Pig_Domestic_40_VitalsName,40,,Pig_Domestic_36
Pig_Domestic_41,@Pig_Domestic_41_VitalsName,41,,Pig_Domestic_36
Pig_Domestic_42,@Pig_Domestic_42_VitalsName,42,,Pig_Domestic_36
Pig_Domestic_43,@Pig_Domestic_43_VitalsName,43,,Pig_Domestic_36
Pig_Domestic_44,@Pig_Domestic_44_VitalsName,44,,Pig_Domestic_36
Pig_Domestic_45,@Pig_Domestic_45_VitalsName,45,,Pig_Domestic_36
Pig_Domestic_46,@Pig_Domestic_46_VitalsName,46,,Pig_Domestic_26
Pig_Domestic_47,@Pig_Domestic_47_VitalsName,47,,Pig_Domestic_26
Pig_Domestic_48,@Pig_Domestic_48_VitalsName,48,,Pig_Domestic_26
Pig_Domestic_49,@Pig_Domestic_49_VitalsName,49,,Pig_Domestic_26
Pig_Domestic_50,@Pig_Domestic_50_VitalsName,50,,Pig_Domestic_26
Pig_Domestic_51,@Pig_Domestic_51_VitalsName,51,,Pig_Domestic_26
Pig_Domestic_52,@Pig_Domestic_52_VitalsName,52,,Pig_Domestic_26
Pig_Domestic_53,@Pig_Domestic_53_VitalsName,53,,Pig_Domestic_26
Pig_Domestic_54,@Pig_Domestic_54_VitalsName,54,,Pig_Domestic_26
Pig_Domestic_55,@Pig_Domestic_55_VitalsName,55,,Pig_Domestic_26
Pig_Domestic_56,@Pig_Domestic_56_VitalsName,56,,Pig_Domestic_26
Pig_Domestic_57,@Pig_Domestic_57_VitalsName,57,,Pig_Domestic_26
Pig_Domestic_58,@Pig_Domestic_58_VitalsName,58,,Pig_Domestic_26
Pig_Domestic_59,@Pig_Domestic_59_VitalsName,59,,Pig_Domestic_26
Pig_Domestic_60,@Pig_Domestic_60_VitalsName,60,,Pig_Domestic_26
Pig_Domestic_61,@Pig_Domestic_61_VitalsName,61,,Pig_Domestic_26
Pig_Domestic_62,@Pig_Domestic_62_VitalsName,62,,Pig_Domestic_26
Pig_Domestic_9,@Pig_Domestic_9_VitalsName,9,,Pig_Domestic_9
Priest_Lesser_DamnedHound,@Priest_Lesser_DamnedHound_VitalsName,46,,Priest_Lesser_DamnedHound
Priest_Lesser_DamnedHound_RestlessShores,@Priest_Lesser_DamnedHound_RestlessShores_VitalsName,46,,Priest_Lesser_DamnedHound_RestlessShores
Primal_Lion,@Primal_Lion_VitalsName,52,,Primal_Lion
Primal_Lion_03GC10_ELITE,@Primal_Lion_03GC10_ELITE_VitalsName,42,,Primal_Lion_03GC10_ELITE
Primal_Lion_10WS01_ELITE,@Primal_Lion_10WS01_ELITE_VitalsName,30,,Primal_Lion_10WS01_ELITE
Primal_Lion_40,@Primal_Lion_40_VitalsName,40,,Primal_Lion_40
Primal_Lion_41,@Primal_Lion_41_VitalsName,41,,Primal_Lion_41
Primal_Lion_42,@Primal_Lion_42_VitalsName,42,,Primal_Lion_42
Primal_Lion_43,@Primal_Lion_43_VitalsName,43,,Primal_Lion_43
Primal_Lion_44,@Primal_Lion_44_VitalsName,44,,Primal_Lion_44
Primal_Lion_45,@Primal_Lion_45_VitalsName,45,,Primal_Lion_45
Primal_Lion_46,@Primal_Lion_46_VitalsName,46,,Primal_Lion_46
Primal_Lion_47,@Primal_Lion_47_VitalsName,47,,Primal_Lion_47
Primal_Lion_48,@Primal_Lion_48_VitalsName,48,,Primal_Lion_48
Primal_Lion_49,@Primal_Lion_49_VitalsName,49,,Primal_Lion_49
Primal_Lion_50,@Primal_Lion_50_VitalsName,50,,Primal_Lion_50
Primal_Lion_51,@Primal_Lion_51_VitalsName,51,,Primal_Lion_51
Primal_Lion_52,@Primal_Lion_52_VitalsName,52,,Primal_Lion_52
Primal_Lion_53,@Primal_Lion_53_VitalsName,53,,Primal_Lion_53
Primal_Lion_54,@Primal_Lion_54_VitalsName,54,,Primal_Lion_54
Primal_Lion_55,@Primal_Lion_55_VitalsName,55,,Primal_Lion_55
Primal_Lion_56,@Primal_Lion_56_VitalsName,56,,Primal_Lion_56
Primal_Lion_57,@Primal_Lion_57_VitalsName,57,,Primal_Lion_57
Primal_Lion_58,@Primal_Lion_58_VitalsName,58,,Primal_Lion_58
Primal_Lion_59,@Primal_Lion_59_VitalsName,59,,Primal_Lion_59
Primal_Lion_60,@Primal_Lion_60_VitalsName,60,,Primal_Lion_60
Primal_Lion_61,@Primal_Lion_61_VitalsName,61,,Primal_Lion_61
Primal_Lion_62,@Primal_Lion_62_VitalsName,62,,Primal_Lion_62
Primal_Lion_Desert,@Primal_Lion_Desert_VitalsName,60,,Primal_Lion_Desert
Primal_Lion_Desert_Cub,@Primal_Lion_Desert_Cub_VitalsName,60,,Primal_Lion_Desert_Cub
Primal_Lion_Named_10WS01,@Primal_Lion_Named_10WS01_VitalsName,30,,Primal_Lion_Named_10WS01
Pumpklin_Halloween_2022,@Pumpklin_Halloween_2022_VitalsName,35,,Pumpklin_Halloween_2022
Rabbit,@Rabbit_VitalsName,1,RabbitSeason=Rabbit_Event,Rabbit
Rabbit_Event,@Rabbit_VitalsName,1,,Rabbit_Event
Rabbit_Corrupted_40,@Rabbit_Corrupted_40_VitalsName,1,RabbitSeason=Rabbit_Corrupted_40_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_40_Event,@Rabbit_Corrupted_40_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_41,@Rabbit_Corrupted_41_VitalsName,1,RabbitSeason=Rabbit_Corrupted_41_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_41_Event,@Rabbit_Corrupted_41_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_42,@Rabbit_Corrupted_42_VitalsName,1,RabbitSeason=Rabbit_Corrupted_42_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_42_Event,@Rabbit_Corrupted_42_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_43,@Rabbit_Corrupted_43_VitalsName,1,RabbitSeason=Rabbit_Corrupted_43_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_43_Event,@Rabbit_Corrupted_43_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_44,@Rabbit_Corrupted_44_VitalsName,1,RabbitSeason=Rabbit_Corrupted_44_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_44_Event,@Rabbit_Corrupted_44_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_45,@Rabbit_Corrupted_45_VitalsName,1,RabbitSeason=Rabbit_Corrupted_45_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_45_Event,@Rabbit_Corrupted_45_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_46,@Rabbit_Corrupted_46_VitalsName,1,RabbitSeason=Rabbit_Corrupted_46_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_46_Event,@Rabbit_Corrupted_46_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_47,@Rabbit_Corrupted_47_VitalsName,1,RabbitSeason=Rabbit_Corrupted_47_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_47_Event,@Rabbit_Corrupted_47_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_48,@Rabbit_Corrupted_48_VitalsName,1,RabbitSeason=Rabbit_Corrupted_48_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_48_Event,@Rabbit_Corrupted_48_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_49,@Rabbit_Corrupted_49_VitalsName,1,RabbitSeason=Rabbit_Corrupted_49_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_49_Event,@Rabbit_Corrupted_49_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_50,@Rabbit_Corrupted_50_VitalsName,1,RabbitSeason=Rabbit_Corrupted_50_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_50_Event,@Rabbit_Corrupted_50_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_51,@Rabbit_Corrupted_51_VitalsName,1,RabbitSeason=Rabbit_Corrupted_51_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_51_Event,@Rabbit_Corrupted_51_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_52,@Rabbit_Corrupted_52_VitalsName,1,RabbitSeason=Rabbit_Corrupted_52_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_52_Event,@Rabbit_Corrupted_52_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_53,@Rabbit_Corrupted_53_VitalsName,1,RabbitSeason=Rabbit_Corrupted_53_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_53_Event,@Rabbit_Corrupted_53_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_54,@Rabbit_Corrupted_54_VitalsName,1,RabbitSeason=Rabbit_Corrupted_54_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_54_Event,@Rabbit_Corrupted_54_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_55,@Rabbit_Corrupted_55_VitalsName,1,RabbitSeason=Rabbit_Corrupted_55_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_55_Event,@Rabbit_Corrupted_55_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_56,@Rabbit_Corrupted_56_VitalsName,1,RabbitSeason=Rabbit_Corrupted_56_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_56_Event,@Rabbit_Corrupted_56_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_57,@Rabbit_Corrupted_57_VitalsName,1,RabbitSeason=Rabbit_Corrupted_57_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_57_Event,@Rabbit_Corrupted_57_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_58,@Rabbit_Corrupted_58_VitalsName,1,RabbitSeason=Rabbit_Corrupted_58_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_58_Event,@Rabbit_Corrupted_58_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_59,@Rabbit_Corrupted_59_VitalsName,1,RabbitSeason=Rabbit_Corrupted_59_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_59_Event,@Rabbit_Corrupted_59_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_60,@Rabbit_Corrupted_60_VitalsName,1,RabbitSeason=Rabbit_Corrupted_60_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_60_Event,@Rabbit_Corrupted_60_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_61,@Rabbit_Corrupted_61_VitalsName,1,RabbitSeason=Rabbit_Corrupted_61_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_61_Event,@Rabbit_Corrupted_61_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_62,@Rabbit_Corrupted_62_VitalsName,1,RabbitSeason=Rabbit_Corrupted_62_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_62_Event,@Rabbit_Corrupted_62_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_63,@Rabbit_Corrupted_63_VitalsName,1,RabbitSeason=Rabbit_Corrupted_63_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_63_Event,@Rabbit_Corrupted_63_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Corrupted_64,@Rabbit_Corrupted_64_VitalsName,1,RabbitSeason=Rabbit_Corrupted_64_Event,Rabbit_Corrupted_40
Rabbit_Corrupted_64_Event,@Rabbit_Corrupted_64_VitalsName,1,,Rabbit_Corrupted_40_Event
Rabbit_Snowshoe_03GC06,@Rabbit_Snowshoe_03GC06_VitalsName,1,RabbitSeason=Rabbit_Snowshoe_03GC06_Event,Rabbit_Snowshoe_03GC06
