MissionID,MissionTier,ObjectiveID,IsCustomObjective,CategoricalProgressionId,IsPvpMission,AvailableTerritoryId,RequiredFaction,RequiredFortControlStatus,ReturnToGiverOverride,IsSettlementValidDestination,IsOutpostValidDestination,TaskKillContributionOverride,TaskKillContributionQtyOverride,TerritoryIDOverride,POITagOverride,TaskGiveAndTakeItemOverride,TaskHaveAndReturnItemsOverride,TaskHaveAndReturnItemsQtyOverride,TaskHaveAndReturnItemsDropProbabilityOverride,TaskHaveAndReturnChestDropProbabilityOverride,TaskHaveAndReturnItemsItemsDropVCOverride,LootTagOverride,PauseAndClearLootOnTaskCompleteOverride,TurninDistance,TaskTimerOverride,SuccessGameEventIdOverride,FailureGameEventIdOverride,TitleOverride,DescriptionOverride,ImagePath,MissionGoalType,ProviderDistanceLimit,MinLevel,MaxLevel,RequiredTradeskill,TradeskillLevel,Enabled,DevName,VCLevelRange,RecommendedGroupSize,PatrolDuration,PatrolPoi1,PatrolPoi2,PatrolPoi3,PatrolPoi4,GrantRewardsToOriginTerritory,ReleaseVersionOverride,ORMReleaseEventTagsOverride,OverrideLocation
FM_S_Ass_0809,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Dynasty_Spearman_Named_08QP08,1,,empressfortress_20201,,,,,,,,true,,,Faction+V2_65,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,60,60,,,1,,66,3,,,,,,,,,5806.340 4571.460 103.757
FM_S_Ass_0810,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Dynasty_Warrior_Named_08QP08,1,,empressfortress_20201,,,,,,,,true,,,Faction+V2_62,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,60,60,,,0,,62,3,,,,,,,,,
FM_S_Ass_0811,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Dynasty_Heavy_Named_08QP04,1,,dynasty_shrine_30302,,,,,,,,true,,,Faction+V2_57,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,55,60,,,1,,57,3,,,,,,,,,7891.259 6228.878 136.000
FM_S_Ass_0812,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Damned_GreatAxeman_M-F_Named_01,1,,Dynasty_Cavern_30241,,,,,,,,true,,,FactionV2_60,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,,,,,,,,,,6514.913 4367.333 96.461
FM_S_Ass_0813,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Dynasty_Summoner_Named_08QP06,1,,Dynasty_Monastery_30240,,,,,,,,true,,,FactionV2_60,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,,,,,,,,,,6426.625 4718.054 420.169
FM_S_Ass_0814,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Dynasty_Summoner_Named_08QP07,1,,dynasty_temple_40339,,,,,,,,true,,,Faction+V2_59,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,57,60,,,1,,59,3,,,,,,,,,8299.503 6624.384 173.195
FM_S_Ass_0815,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Damned_Acolyte_Named_08QP07,1,,dynasty_temple_40339,,,,,,,,true,,,Faction+V2_59,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,57,60,,,1,,59,3,,,,,,,,,8272.560 6703.210 188.599
FM_S_Ass_0816,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Dynasty_Maiden_Named_08QP07,1,,dynasty_temple_40339,,,,,,,,true,,,Faction+V2_59,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,57,60,,,1,,59,3,,,,,,,,,8272.560 6703.210 188.599
FM_S_Ass_0817,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Withered_Brute_Named_09_08QP07,1,,graveyard_40338,,,,,,,,true,,,FactionV2_60,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,58,60,,,1,,60,,,,,,,,,,8466.749 7163.054 219.865
FM_S_Ass_0818,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Ghost_Starved_Named_06_08QP07,1,,graveyard_40338,,,,,,,,true,,,FactionV2_59,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,57,60,,,1,,59,,,,,,,,,,8436.460 7249.915 254.754
FM_S_Ass_0819,1,FM_killx_location,,,,8,Syndicate,,true,false,false,Dynasty_Maiden_Named_08QP08,1,,empressfortress_20201,,,,,,,,true,,,Faction+V2_65,FactionMission_Failure,@FactionMission_S_ASSASSINATE_ELITE_title,@FactionMission_S_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,60,60,,,1,,66,3,,,,,,,,,5687.401 4513.005 218.750
FactionMission_S_08_EXP_01_quest,1,FM_08_EXP_01_objective,true,,,8,Syndicate,,true,false,false,Dynasty_Summoner_DG_Ebonscale_00,,,dungeon_entrance_20204,,,,,,,,,,,Faction++V2_55,FactionMission_Failure,@FactionMission_S_EXPEDITIONRAID_title,@FactionMission_S_EXPEDITIONRAID_desc,LyShineUI\Images\MissionImages\missionImage_dungeonEbonscale00.png,Log,3000,52,60,,,1,,55,5,,,,,,true,,,
FactionMission_S_08_EXP_02_quest,1,FM_08_EXP_02_objective,true,,,8,Syndicate,,true,false,false,Dynasty_Warrior_Named_DG_Ebonscale_00,,,dungeon_entrance_20204,,,,,,,,,,,Faction++V2_55,FactionMission_Failure,@FactionMission_S_EXPEDITIONRAID_title,@FactionMission_S_EXPEDITIONRAID_desc,LyShineUI\Images\MissionImages\missionImage_dungeonEbonscale00.png,Log,3000,52,60,,,1,,55,5,,,,,,true,,,
FactionMission_S_08_EXP_03_quest,1,FM_08_EXP_03_objective,true,,,8,Syndicate,,true,false,false,,,,dungeon_entrance_20204,,FM_loot_item_38,,,,,,,,,Faction++V2_55,FactionMission_Failure,@FactionMission_S_EXPEDITIONLOOT_title,@FactionMission_S_EXPEDITIONLOOT_desc,LyShineUI\Images\MissionImages\missionImage_dungeonEbonscale00.png,Harvest,3000,52,60,,,1,,55,5,,,,,,true,,,
FM_S_Raid_0901,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Withered,8,,abandoned_village_40015,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,4,9,,,1,,6,,,,,,,,,,
FM_S_Raid_0902,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Withered,8,,abandoned_village_40002,,,,,,,,true,,,FactionV2_9,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,10,12,,,0,,9,,,,,,,,,,
FM_S_Raid_0903,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Corrupted,8,,corrupted_camp_40013,,,,,,,,true,,,FactionV2_10,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,8,13,,,1,,10,,,,,,,,,,
FM_S_Raid_0904,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Corrupted,8,,corrupted_mine_40014,,,,,,,,true,,,FactionV2_13,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,11,16,,,1,,13,,,,,,,,,,
FM_S_Raid_0905,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Withered,8,,abandoned_village_40025,,,,,,,,true,,,FactionV2_15,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,13,18,,,1,,15,,,,,,,,,,
FM_S_Raid_0906,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Withered,8,,abandoned_fishing_village_40024,,,,,,,,true,,,FactionV2_13,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,11,16,,,1,,13,,,,,,,,,,
FM_S_Raid_0907,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Undead,8,,pirate_town_40016,,,,,,,,true,,,FactionV2_17,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,,15,21,,,1,,17,,,,,,,,,,
FM_S_Raid_0908,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Ancient,8,,ancient_lookout_40009,,,,,,,,true,,,FactionV2_21,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,19,25,,,1,,21,,,,,,,,,,
FM_S_Raid_0909,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Ghost,8,,haunted_village_40012,,,,,,,,true,,,FactionV2_24,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,22,60,,,1,,24,,,,,,,,,,
FM_S_Raid_0910,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Ancient,6,,ancient_bridge_40019,,,,,,,,true,,,FactionV2_18,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,16,22,,,1,,18,,,,,,,,,,
FM_S_Raid_0911,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Ancient,8,,ancient_ruins_40020,,,,,,,,true,,,FactionV2_19,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,17,23,,,1,,19,,,,,,,,,,
FM_S_Raid_0912,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Undead,8,,pirate_fort_40017,,,,,,,,true,,,FactionV2_23,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,,21,60,,,1,,23,,,,,,,,,,
FM_S_Raid_0913,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Haunted,8,,abandoned_village_40001,,,,,,,,true,,,FactionV2_14,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,12,17,,,1,,14,,,,,,,,,,
FM_S_Raid_0914,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Ancient,8,,ancient_lighthouse_40008,,,,,,,,true,,,FactionV2_22,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,20,60,,,1,,22,,,,,,,,,,
FM_S_Raid_0915,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Wolf_Grey_09FL01,6,,wolf_den_40023,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Raid,,4,9,,,0,,6,,,,,,,,,,
FM_S_Raid_0916,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Wolf_Timber_6,6,,wolf_den_40010,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Raid,,4,9,,,0,,6,,,,,,,,,,
FM_S_Loot_0901,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,abandoned_village_40015,,FM_loot_item_S_1_09,5,,100,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,4,9,,,1,,6,,,,,,,,,,
FM_S_Loot_0902,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,abandoned_village_40002,,FM_loot_item_S_3_09,5,,100,,,true,,,FactionV2_9,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,10,12,,,0,,9,,,,,,,,,,
FM_S_Loot_0903,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,corrupted_camp_40013,,FM_loot_item_S_5_09,4,,100,,,true,,,FactionV2_10,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,7,13,,,1,,10,,,,,,,,,,
FM_S_Loot_0904,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,abandoned_fishing_village_40024,,FM_loot_item_S_6_09,4,,100,,,true,,,FactionV2_13,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,10,16,,,1,,13,,,,,,,,,,
FM_S_Loot_0905,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,abandoned_village_40001,,FM_loot_item_S_8_09,5,,100,,,true,,,FactionV2_14,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,11,17,,,1,,14,,,,,,,,,,
FM_S_Loot_0906,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,pirate_town_40016,,FM_loot_item_S_9_09,5,,100,,,true,,,FactionV2_17,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,15,21,,,1,,17,,,,,,,,,,
FM_S_Loot_0907,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,corrupted_mine_40014,,FM_loot_item_S_10_09,5,,100,,,true,,,FactionV2_13,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,10,16,,,1,,13,,,,,,,,,,
FM_S_Loot_0908,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,ancient_lookout_40009,,FM_loot_item_S_13_09,2,,100,,,true,,,FactionV2_21,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,19,25,,,1,,21,,,,,,,,,,
FM_S_Loot_0909,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,ancient_lighthouse_40008,,FM_loot_item_S_17_09,5,,100,,,true,,,FactionV2_22,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,20,60,,,1,,22,,,,,,,,,,
FM_S_Loot_0910,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,haunted_village_40012,,FM_loot_item_S_18_09,5,,100,,,true,,,FactionV2_24,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,22,60,,,1,,24,,,,,,,,,,
FM_S_Loot_0911,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,ancient_ruins_40020,,FM_loot_item_S_19_09,5,,100,,,true,,,FactionV2_19,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,17,23,,,1,,19,,,,,,,,,,
FM_S_Loot_0912,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,pirate_fort_40017,,FM_loot_item_S_20_09,5,,100,,,true,,,FactionV2_23,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,21,60,,,1,,23,,,,,,,,,,
FM_S_Loot_0913,1,FM_loot_location,,,,9,Syndicate,,true,false,false,,,,abandoned_village_40025,,FM_loot_item_S_21_09,5,,100,,,true,,,FactionV2_15,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,12,18,,,1,,15,,,,,,,,,,
FM_S_Hunt_0901,1,FM_huntx_anywhere,,,,9,Syndicate,,true,false,false,Boar_6,3,,firstlight2,,FM_hunt_item_1_09,3,100,,Boar_6,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_S_HUNT_title,@FactionMission_S_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_boar.png,Hunt,,4,12,Skinning,0,1,,6,,,,,,,,,,8607 794 59
FM_S_Hunt_0902,1,FM_huntx_anywhere,,,,9,Syndicate,,true,false,false,Rabbit_Snowshoe_8,3,,firstlight3,,FM_hunt_item_3_09,3,100,,Rabbit_Snowshoe_8,,true,,,FactionV2_1,FactionMission_Failure,@FactionMission_S_HUNT_title,@FactionMission_S_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_rabbit.png,Hunt,,1,10,Skinning,0,1,,1,,,,,,,,,,8815 1002 64
FM_S_Hunt_0903,1,FM_huntx_anywhere,,,,9,Syndicate,,true,false,false,Wolf_Grey_09FL05,3,,firstlight4,,FM_hunt_item_2_09,3,100,,Wolf_Grey_09FL05,,true,,,FactionV2_9,FactionMission_Failure,@FactionMission_S_HUNT_title,@FactionMission_S_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Hunt,,7,12,Skinning,0,1,,9,,,,,,,,,,8696 1500 197
FM_S_Hunt_0904,1,FM_huntx_anywhere,,,,9,Syndicate,,true,false,false,Lynx_16_MSQ,3,,firstlight6,,FM_hunt_item_6_09,3,100,,Lynx_16_MSQ,,true,,,FactionV2_18,FactionMission_Failure,@FactionMission_S_HUNT_title,@FactionMission_S_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_lynx.png,Hunt,,16,60,Skinning,25,1,,18,,,,,,,,,,9694 1009 85
FM_S_Hunt_0905,1,FM_huntx_anywhere,,,,9,Syndicate,,true,false,false,Wolf_Grey_16,3,,firstlight7,,FM_hunt_item_4_09,3,100,,Wolf_Grey_16,,true,,,FactionV2_16,FactionMission_Failure,@FactionMission_S_HUNT_title,@FactionMission_S_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Hunt,,14,20,Skinning,25,1,,16,,,,,,,,,,8856 1446 79
FM_S_Hunt_0906,1,FM_huntx_anywhere,,,,9,Syndicate,,true,false,false,Boar_23,3,,firstlight9,,FM_hunt_item_5_09,3,100,,Boar_23,,true,,,FactionV2_23,FactionMission_Failure,@FactionMission_S_HUNT_title,@FactionMission_S_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_boar.png,Hunt,,21,60,Skinning,40,1,,23,,,,,,,,,,9283 1881 60
FM_S_Hunt_0907,1,FM_huntx_anywhere,,,,9,Syndicate,,true,false,false,Turkey_7,3,,firstlight2,,FM_hunt_item_9_09,3,100,,Turkey_7,,true,,,FactionV2_1,FactionMission_Failure,@FactionMission_S_HUNT_title,@FactionMission_S_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_turkey.png,Hunt,,1,10,Skinning,0,1,,1,,,,,,,,,,9100 444 58
FM_S_Hunt_0908,1,FM_huntx_anywhere,,,,9,Syndicate,,true,false,false,Wolf_Grey_14,3,,firstlight5,,FM_hunt_item_7_09,3,100,,Wolf_Grey_14,,true,,,FactionV2_14,FactionMission_Failure,@FactionMission_S_HUNT_title,@FactionMission_S_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Hunt,,12,17,Skinning,10,1,,14,,,,,,,,,,8304 1870 131
FM_S_Ass_0901,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Damned_Villager_Ladle_11_09FL04_Named,1,,corrupted_camp_40013,,,,,,,,true,,,FactionV2_11,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,9,14,,,1,,11,,,,,,,,,,8618 1409 202
FM_S_Ass_0902,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Ghost_Shipwrecked_23_09FL10_Named,1,,haunted_village_40012,,,,,,,,true,,,FactionV2_25,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,23,28,,,1,,25,,,,,,,,,,8434 1341 293
FM_S_Ass_0903,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Undead_Officer_17_09FL07_Named_b,1,,pirate_town_40016,,,,,,,,true,,,FactionV2_18,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,,16,21,,,1,,18,,,,,,,,,,9019 1665 52
FM_S_Ass_0904,1,FM_killx_location,,,,9,Syndicate,,true,false,false,AncientGuardian_Javelineer_09FL08,1,,ancient_lighthouse_40008,,,,,,,,true,,,FactionV2_23,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,21,26,,,1,,23,,,,,,,,,,8357.067 1007.129 226.0911
FM_S_Ass_0905,1,FM_killx_location,,,,9,Syndicate,,true,false,false,Undead_Officer_24_ELITE_09FL09_Named,1,,pirate_fort_40017,,,,,,,,true,,,FactionV2_25,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,,23,60,,,1,,25,,,,,,,,,,9700 1722 66
FM_S_Ass_0906,1,FM_killx_location,,,,9,Syndicate,,true,false,false,AncientGuardian_Mage_MSQ_Named_01,1,,ancient_ruins_40020,,,,,,,,true,,,FactionV2_20,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,18,23,,,1,,20,,,,,,,,,,9598 869 109
FM_S_Ass_0907,1,FM_killx_location,,,,9,Syndicate,,true,false,false,AncientGuardian_Spearman_Named_00,1,,ancient_lighthouse_40008,,,,,,,,true,,,FactionV2_23,FactionMission_Failure,@FactionMission_S_ASSASSINATE_title,@FactionMission_S_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,21,60,,,1,,23,,,,,,,,,,8330.513 987.378 228.477
FM_S_Weapon_0901,1,FM_killx_with_weapon_sword,,,,9,Syndicate,,true,false,false,Withered,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_SWORD_title,@FactionMission_S_WEAPON_SWORD_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0902,1,FM_killx_with_weapon_rapier,,,,9,Syndicate,,true,false,false,Withered,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_RAPIER_title,@FactionMission_S_WEAPON_RAPIER_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0903,1,FM_killx_with_weapon_hatchet,,,,9,Syndicate,,true,false,false,Withered,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_HATCHET_title,@FactionMission_S_WEAPON_HATCHET_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0904,1,FM_killx_with_weapon_greataxe,,,,9,Syndicate,,true,false,false,Withered,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_GREATAXE_title,@FactionMission_S_WEAPON_GREATAXE_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0905,1,FM_killx_with_weapon_warhammer,,,,9,Syndicate,,true,false,false,Withered,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_WARHAMMER_title,@FactionMission_S_WEAPON_WARHAMMER_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0906,1,FM_killx_with_weapon_spear,,,,9,Syndicate,,true,false,false,Withered,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_SPEAR_title,@FactionMission_S_WEAPON_SPEAR_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0907,1,FM_killx_with_weapon_bow,,,,9,Syndicate,,true,false,false,Beast,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_BOW_title,@FactionMission_S_WEAPON_BOW_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0908,1,FM_killx_with_weapon_musket,,,,9,Syndicate,,true,false,false,Beast,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_MUSKET_title,@FactionMission_S_WEAPON_MUSKET_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0909,1,FM_killx_with_weapon_firestaff,,,,9,Syndicate,,true,false,false,Beast,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_FIRESTAFF_title,@FactionMission_S_WEAPON_FIRESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,,4,9,,,0,,6,,,,,,,,,,
FM_S_Weapon_0910,1,FM_killx_with_weapon_lifestaff,,,,9,Syndicate,,true,false,false,Beast,6,,,,,,,,,,true,,,FactionV2_6,FactionMission_Failure,@FactionMission_WEAPON_LIFESTAFF_title,@FactionMission_S_WEAPON_LIFESTAFF_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Mine,,4,9,,,0,,6,,,,,,,,,,
