ItemID,Name,Description,AppearanceName,Gender,ItemClass,HairChop,HideHair,HideFacialHair,HideLegs,HideHead,MaskRColor,MaskROverride,MaskR,MaskRDyeOverride,MaskRDye,MaskGColor,MaskGOverride,MaskG,MaskGDyeOverride,MaskGDye,MaskBColor,MaskBOverride,MaskB,MaskBDyeOverride,MaskBDye,MaskASpecColor,MaskASpec,MaskASpecDye,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Skin1,Material1,IsSkin1,Mask1,Skin2,Material2,IsSkin2,Mask2,Left/On,Right/Off,ForceShortsleeves,ShortsleeveChestSkin,ForceHideForearms,HandsNoForearmsSkin,AttachmentOffsets,LeftHandOnlySkin,RightHandOnlySkin,LeftSleeveOnlyChestSkin,RightSleeveOnlyChestSkin,AppearanceCDF,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
m_etherealMediumhelmett4_hands,,,etherealMediumhelmett4_hands,Male,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/etherealMediumhelmett4/male_etherealMediumhelmett4_forearms.skin,objects/characters/player/male/etherealMediumhelmett4/male_etherealMediumhelmett4_00_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_left_forearm.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_right_forearm.skin,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett4_hands.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett4_hands.png,Arms
f_etherealMediumhelmett4_chest,,,etherealMediumhelmett4_chest,Female,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealmediumhelmett4/female_etherealmediumhelmett4_forearms_hands.skin,objects/characters/player/male/etherealMediumhelmett4/male_etherealMediumhelmett4_00_chest_matgroup.mtl,0,,,,1,,FLY_LeatherLight_Arm_L,FLY_LeatherLight_Arm_R,0,objects/characters/player/female/etherealmediumhelmett4/female_etherealmediumhelmett4_chest.skin,1,objects/characters/player/female/naked_caucasian/female_naked_forearms_hands.skin,,objects/characters/player/female/naked_caucasian/female_naked_forearms_hand_left.skin,objects/characters/player/female/naked_caucasian/female_naked_forearms_hand_right.skin,objects/characters/player/female/etherealmediumhelmett4/female_etherealmediumhelmett4_forearms_left.skin,objects/characters/player/female/etherealmediumhelmett4/female_etherealmediumhelmett4_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett4_chest.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett4_chest.png,Chest
f_etherealMediumhelmett4_head,,,etherealMediumhelmett4_head,Female,EquippableHead+Armor+Medium,HELMBACK,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealMediumhelmett4/female_etherealMediumhelmett4_helmet.skin,objects/characters/player/male/etherealMediumhelmett4/male_etherealMediumhelmett4_00_chest_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett4_head.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett4_head.png,Head
f_etherealMediumhelmett4_legs,,,etherealMediumhelmett4_legs,Female,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealMediumhelmett4/female_etherealMediumhelmett4_thighs.skin,objects/characters/player/male/etherealMediumhelmett4/male_etherealMediumhelmett4_00_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,1,1,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett4_legs.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett4_legs.png,Legs
f_etherealMediumhelmett4_feet,,,etherealMediumhelmett4_feet,Female,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealMediumhelmett4/female_etherealMediumhelmett4_calves.skin,objects/characters/player/male/etherealMediumhelmett4/male_etherealMediumhelmett4_00_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett4_feet.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett4_feet.png,Feet
f_etherealMediumhelmett4_hands,,,etherealMediumhelmett4_hands,Female,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealMediumhelmett4/female_etherealMediumhelmett4_forearms.skin,objects/characters/player/male/etherealMediumhelmett4/male_etherealMediumhelmett4_00_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/female/ethereallighthelmett4/female_ethereallighthelmett4_left_forearm.skin,objects/characters/player/female/ethereallighthelmett4/female_ethereallighthelmett4_right_forearm.skin,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett4_hands.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett4_hands.png,Arms
m_etherealmediumhelmett3_chest,,,etherealmediumhelmett3_chest,Male,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_forearms_hands.skin,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_00_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_chest.skin,1,objects/characters/player/male/naked_caucasian/male_naked_forearms_hands.skin,,objects/characters/player/male/naked_caucasian/male_naked_forearms_hand_left.skin,objects/characters/player/male/naked_caucasian/male_naked_forearms_hand_right.skin,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_forearms_left.skin,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_etherealmediumhelmett3_chest.png,lyshineui/images/icons/items_hires/m_etherealmediumhelmett3_chest.png,Chest
m_etherealMediumhelmett3_head,,,etherealMediumhelmett3_head,Male,EquippableHead+Armor+Medium,HELMBACK,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_helmet.skin,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_00_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,1,1,1,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett3_head.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett3_head.png,Head
m_etherealMediumhelmett3_legs,,,etherealMediumhelmett3_legs,Male,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_thighs.skin,objects/characters/player/male/etherealMediumhelmett3/male_etherealMediumhelmett3_00_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,1,1,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett3_legs.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett3_legs.png,Legs
m_etherealMediumhelmett3_feet,,,etherealMediumhelmett3_feet,Male,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_calves.skin,objects/characters/player/male/etherealMediumhelmett3/male_etherealMediumhelmett3_00_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett3_feet.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett3_feet.png,Feet
m_etherealMediumhelmett3_hands,,,etherealMediumhelmett3_hands,Male,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/EtherealMediumHelmetT3/male_etherealmediumhelmett3_forearms.skin,objects/characters/player/male/etherealMediumhelmett3/male_etherealMediumhelmett3_00_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/male/EtherealMediumHelmetT3/male_etherealmediumhelmett3_left_forearm.skin,objects/characters/player/male/EtherealMediumHelmetT3/male_etherealmediumhelmett3_right_forearm.skin,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett3_hands.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett3_hands.png,Arms
f_etherealmediumhelmett3_chest,,,etherealmediumhelmett3_chest,Female,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealmediumhelmett3/female_etherealmediumhelmett3_forearms_hands.skin,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_00_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/female/etherealmediumhelmett3/female_etherealmediumhelmett3_chest.skin,1,objects/characters/player/female/naked_caucasian/female_naked_forearms_hands.skin,,objects/characters/player/female/naked_caucasian/female_naked_forearms_hand_left.skin,objects/characters/player/female/naked_caucasian/female_naked_forearms_hand_right.skin,objects/characters/player/female/etherealmediumhelmett3/female_etherealmediumhelmett3_forearms_left.skin,objects/characters/player/female/etherealmediumhelmett3/female_etherealmediumhelmett3_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_etherealmediumhelmett3_chest.png,lyshineui/images/icons/items_hires/m_etherealmediumhelmett3_chest.png,Chest
f_etherealMediumhelmett3_head,,,etherealMediumhelmett3_head,Female,EquippableHead+Armor+Medium,HELMBACK,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealmediumhelmett3/female_etherealmediumhelmett3_helmet.skin,objects/characters/player/male/etherealmediumhelmett3/male_etherealmediumhelmett3_00_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,1,1,1,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett3_head.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett3_head.png,Head
f_etherealMediumhelmett3_legs,,,etherealMediumhelmett3_legs,Female,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealmediumhelmett3/female_etherealmediumhelmett3_thighs.skin,objects/characters/player/male/etherealMediumhelmett3/male_etherealMediumhelmett3_00_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,1,1,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett3_legs.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett3_legs.png,Legs
f_etherealMediumhelmett3_feet,,,etherealMediumhelmett3_feet,Female,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/etherealmediumhelmett3/female_etherealmediumhelmett3_calves.skin,objects/characters/player/male/etherealMediumhelmett3/male_etherealMediumhelmett3_00_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett3_feet.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett3_feet.png,Feet
f_etherealMediumhelmett3_hands,,,etherealMediumhelmett3_hands,Female,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/EtherealMediumHelmetT3/female_etherealmediumhelmett3_forearms.skin,objects/characters/player/male/etherealMediumhelmett3/male_etherealMediumhelmett3_00_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/female/EtherealMediumHelmetT3/female_etherealmediumhelmett3_left_forearm.skin,objects/characters/player/female/EtherealMediumHelmetT3/female_etherealmediumhelmett3_right_forearm.skin,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_etherealMediumhelmett3_hands.png,lyshineui/images/icons/items_hires/m_etherealMediumhelmett3_hands.png,Arms
m_LostEthereal_Light_T5_chest,,,LostEthereal_Light_T5_chest,Male,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_forearms_hands.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_chest.skin,,,,,,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_forearms_left.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_chest.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_chest.png,Chest
m_LostEthereal_Light_T5_head,,,LostEthereal_Light_T5_head,Male,EquippableHead+Armor+Light,HELMBACK,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_helmet.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,1,1,1,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_head.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_head.png,Head
m_LostEthereal_Light_T5_legs,,,LostEthereal_Light_T5_legs,Male,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_thighs.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_legs.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_legs.png,Legs
m_LostEthereal_Light_T5_feet,,,LostEthereal_Light_T5_feet,Male,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_calves.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_feet.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_feet.png,Feet
m_LostEthereal_Light_T5_hands,,,LostEthereal_Light_T5_hands,Male,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_forearms.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_left_forearm.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_right_forearm.skin,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_hands.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_hands.png,Arms
f_LostEthereal_Light_T5_chest,,,LostEthereal_Light_T5_chest,Female,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_forearms_hands.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_chest.skin,,,,,,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_forearms_left.skin,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_chest.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_chest.png,Chest
f_LostEthereal_Light_T5_head,,,LostEthereal_Light_T5_head,Female,EquippableHead+Armor+Light,HELMBACK,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_helmet.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,1,1,1,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_head.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_head.png,Head
f_LostEthereal_Light_T5_legs,,,LostEthereal_Light_T5_legs,Female,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_thighs.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_legs.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_legs.png,Legs
f_LostEthereal_Light_T5_feet,,,LostEthereal_Light_T5_feet,Female,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_calves.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_feet.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_feet.png,Feet
f_LostEthereal_Light_T5_hands,,,LostEthereal_Light_T5_hands,Female,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_forearms.skin,objects/characters/player/male/ethereallighthelmet/male_ethereallighthelmet_00_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_left_forearm.skin,objects/characters/player/female/ethereallighthelmet/female_ethereallighthelmet_right_forearm.skin,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_LostEthereal_Light_T5_hands.png,lyshineui/images/icons/items_hires/m_LostEthereal_Light_T5_hands.png,Arms
m_ethereallighthelmett4_chest,,,ethereallighthelmett4_chest,Male,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_forearms_hands.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_00_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_chest.skin,,,,,,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_forearms_left.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_ethereallighthelmett4_chest.png,lyshineui/images/icons/items_hires/m_ethereallighthelmett4_chest.png,Chest
m_ethereallighthelmett4_head,,,ethereallighthelmett4_head,Male,EquippableHead+Armor+Light,HELMBACK,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_helmet.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_00_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,1,1,1,0,lyshineui/images/icons/items/Armor/m_ethereallighthelmett4_head.png,lyshineui/images/icons/items_hires/m_ethereallighthelmett4_head.png,Head
m_ethereallighthelmett4_legs,,,ethereallighthelmett4_legs,Male,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_thighs.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_00_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_ethereallighthelmett4_legs.png,lyshineui/images/icons/items_hires/m_ethereallighthelmett4_legs.png,Legs
m_ethereallighthelmett4_feet,,,ethereallighthelmett4_feet,Male,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_calves.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_00_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_ethereallighthelmett4_feet.png,lyshineui/images/icons/items_hires/m_ethereallighthelmett4_feet.png,Feet
m_ethereallighthelmett4_hands,,,ethereallighthelmett4_hands,Male,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_forearms.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_00_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_left_forearm.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_right_forearm.skin,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_ethereallighthelmett4_hands.png,lyshineui/images/icons/items_hires/m_ethereallighthelmett4_hands.png,Arms
f_ethereallighthelmett4_chest,,,ethereallighthelmett4_chest,Female,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/ethereallighthelmett4/female_ethereallighthelmett4_forearms_hands.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_00_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/female/ethereallighthelmett4/female_ethereallighthelmett4_chest.skin,,,,,,objects/characters/player/female/ethereallighthelmett4/female_ethereallighthelmett4_forearms_left.skin,objects/characters/player/female/ethereallighthelmett4/female_ethereallighthelmett4_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_ethereallighthelmett4_chest.png,lyshineui/images/icons/items_hires/m_ethereallighthelmett4_chest.png,Chest
f_ethereallighthelmett4_head,,,ethereallighthelmett4_head,Female,EquippableHead+Armor+Light,HELMBACK,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/ethereallighthelmett4/female_ethereallighthelmett4_helmet.skin,objects/characters/player/male/ethereallighthelmett4/male_ethereallighthelmett4_00_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,1,1,1,0,lyshineui/images/icons/items/Armor/m_ethereallighthelmett4_head.png,lyshineui/images/icons/items_hires/m_ethereallighthelmett4_head.png,Head
