WeaponID,BaseWeaponID,DEV Prio,PrimaryUse,IconPath,MaxStackSize,EquipType,DamageStatMultiplier,WeaponMasteryCategoryId,TierNumber,BaseDamage,CritChance,CritDamageMultiplier,BaseStaggerDamage,CritStaggerDamageMultiplier,ReticleName,ReticleTargetName,ReticleRayCastDistance,AmmoType,MaxLoadedAmmo,AutoReloadAmmoSeconds,AmmoMesh,MannequinTag,OffHandMannequinTag,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,FireJoint,DamageTableRow,TooltipPrimaryAttackData,TooltipAlternateAttackData,AnimDbPath,GatheringTypes,GatheringMultiplier,GatheringEfficiency,MinGatherEFF,MaxGatherEFF,AudioPickup,AudioPlace,Primary Hand,EquipmentCategories,RequiredStrength,RequiredDexterity,RequiredIntelligence,RequiredFocus,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingFocus,Resistances,Weaknesses,StatBonuses,StatMultipliers,EquipmentCategoryMultiplier,AttackGameEventID,PhysicalArmorSetScaleFactor,ElementalArmorSetScaleFactor,ArmorRatingScaleFactor,WeightOverride,BlockStaminaDamage,BlockStability,DeflectionRating,DisablePerksOnSheathe,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,RangedAttackProfile,AttachedSpellData,Appearance,FemaleAppearance,CanBlockRanged,ManaCostId,WeaponEffectId,BaseAccuracy,SoundTableID
Wolf_Teeth_Alpha,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,650,0.03,1.3,75,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,75,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
1hBrokenOarT1,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandClubDamage,,0,168,0.03,1.3,33,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",Melee_OH,Objects/Crafting/Props/Tools/Oars/jav_prp_oars_c_broken.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.03,0,0,0,,,,,,WeaponHit1,,,,,33,15,1,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,,,,,,,,89,
1hClubT2FTUE,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandClubDamage,,1,70,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",Melee_OH,Objects/Weapons/Melee/Clubs/1h/MaceA/wep_clb1h_macea_t2.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.03,0,0,0,,,,,,WeaponHit2,,,,,100,15,1,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,,,,,,,,89,
1hClubT2Drowned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandClubDamage,,1,70,0.03,1.3,40,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",Melee_OH,Objects/Weapons/Melee/Clubs/1h/MaceA/wep_clb1h_macea_t2.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.03,0,0,0,,,,,,WeaponHit2,,,,,40,15,1,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,,,,,,,,89,
2hBowT1DamnedFTUE,,3,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_LHand,BowDamage,,0,105,0.03,1.3,10,1.5,bow,bowHaveTarget,3,Arrow,,,objects\weapons\ranged\projectiles\arrowa\jav_wep_gear_arrowa.cgf,Bow,,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_bowa_t1.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1.skin,,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1_string.skin,,,,,,arrowAttach_tip,,BowAttack1,BowAttack2,Animations/Mannequin/ADB/PlayerMaleAnims_BowAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit3,,,,,10,25,0,,,,,,,,,,,,,,,,,,Bow,,,,,,,89,
1hHatchetT1DamnedFTUE,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandAxeDamage,,0,95,0.03,1.3,30,1.5,melee,meleeHaveTarget,3,Thrown,1,,,"1H_Melee, Axe, Throwable",Melee_OH,Objects/Weapons/Melee/Axes/1h/HatchetA/jav_wep_mel1h_hatcheta_t0.cdf,,,,,,,,,handattach,,1H_Axe_Attack1,1H_Axe_Attack2,Animations/Mannequin/ADB/npc_damned_1h_axeanims.adb,Chopping,1,1,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,30,15,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
1hSwordT1DamnedFTUE,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,92,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects\Weapons\Melee\Swords\1h\SwordA\jav_wep_me1h_sw_sworda_t0.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,,,,,,,Sword,89,
1hSwordT1DamnedDrowned,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,92,0.03,1.3,30,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects\Weapons\Melee\Swords\1h\SwordA\jav_wep_me1h_sw_sworda_t0.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,30,15,1,,,,,,,,,,,,,,,,,,,,,,,,Sword,89,
Npc_ShieldFTUE,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,0,100,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Shield_OH,Shield_OH,Objects\Weapons\Shields\shieldRoundVariant1\wep_shld_shieldroundvariant1_looklost.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,30,4,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,true,,,89,
Npc_ShieldDrowned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,0,100,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Shield_OH,Shield_OH,Objects\Weapons\Shields\shieldRoundVariant1\wep_shld_shieldroundvariant1_looklost.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,30,4,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,true,,,89,
2hAxeT2DamnedFTUE,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,112,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe",,Objects\Weapons\Tools\2h\LoggingAxeA\wep_axe2h_loggingaxea_t1.cdf,,,,,,,,,,,2H_Tool_Attack,2H_Tool_Attack,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,,,,,,,,89,
2hAxeT2DamnedDrowned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,112,0.03,1.3,40,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe",,Objects\Weapons\Tools\2h\LoggingAxeA\wep_axe2h_loggingaxea_t1.cdf,,,,,,,,,,,2H_Tool_Attack,2H_Tool_Attack,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,40,15,2,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,,,,,,,,89,
DrownedSailor_Weapon_1hClubT2,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandClubDamage,,1,84,0.03,1.3,40,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",Melee_OH,Objects/Weapons/Melee/Clubs/1h/MaceA/wep_clb1h_macea_t2.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.03,0,0,0,,,,,,WeaponHit2,,,,,40,15,1,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,,,,,,,,89,
DrownedSailor_Weapon_2hBowT1,,3,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_LHand,BowDamage,,0,126,0.03,1.3,20,1.5,bow,bowHaveTarget,3,Arrow,,,objects\weapons\ranged\projectiles\arrowa\jav_wep_gear_arrowa.cgf,Bow,,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_bowa_t1.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1.skin,,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1_string.skin,,,,,,arrowAttach_tip,,BowAttack1,BowAttack2,Animations/Mannequin/ADB/PlayerMaleAnims_BowAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit3,,,,,20,25,0,,,,,,,,,,,,,,,,,,Bow,,,,,,,89,
DrownedSailor_Weapon_1hSwordT1,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,110,0.03,1.3,15,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects\Weapons\Melee\Swords\1h\SwordA\jav_wep_me1h_sw_sworda_t0.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,Sword,89,
DrownedSailor_Weapon_2hAxeT2,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,135,0.03,1.3,60,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe",,Objects\Weapons\Tools\2h\LoggingAxeA\wep_axe2h_loggingaxea_t1.cdf,,,,,,,,,,,2H_Tool_Attack,2H_Tool_Attack,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,60,15,2,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,,,,,,,,89,
Wolf_B_Teeth,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,378,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Damned_Hound_Teeth,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,1111,0.03,1.3,150,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,150,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Ghost_Starved_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,728,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Ghost,,,,,,,89,
Ghost_Shipwrecked_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,925,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Ghost,,,,,,,89,
Ghost_Charred_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,155,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Ghost,,,,,,,89,
Ghost_Frozen_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,2058,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Ghost,,,,,,,89,
Ghost_Plagued_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,1117,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Ghost,,,,,,,89,
Ghost_Hanged_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,1450,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Ghost,,,,,,,89,
Alligator_Teeth,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,1142,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Dryad_Prowler_Weapon_1H_Sickle,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,160,0.03,1.3,33,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sickle",Sickle_OH,Objects/Weapons/Melee/Swords/1h/sickleAngryEarth/wep_mel2h_sickleangryearth_lookAngryEarth.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_ancientguardian_weaponattach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Dryad_Archer_2hBowT5,,3,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_LHand,BowDamage,,0,1428,0.03,1.3,100,1.5,bow,bowHaveTarget,3,Arrow,,,objects\weapons\ranged\projectiles\arrowa\jav_wep_gear_arrowa.cgf,Bow,,Objects/Weapons/Ranged/Bows/bowAngryEarth/wep_ran2h_bowAngryEarth_lookAngryEarth.cdf,,,,,,,,,arrowAttach_tip,,BowAttack1,BowAttack2,Animations/Mannequin/ADB/NPC_Damned_BowAnims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit3,,,,,100,25,0,,,,,,,,,,,,,,,,,,AI_Bow,,,,,,,89,
Vomit_Ball,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,1389,0.03,1.3,110,1.5,melee,meleeHaveTarget,3,Thrown,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,110,35,0,,,,,,,,,,,,,,,,,,BlightFiend_Vomit,,,,,,,89,
Darkness_AzothStaff_T1,,1,Combat Melee,LoggingAxe,1,RSword_LeftHolster,OneHandAxeDamage,,0,79,0.03,1.3,35,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Axe, Tool",Melee_OH,Objects/Props/Weapons/staff/priest_staff.cdf,,,,,,,,,handattach,,1H_Tool_Attack,1H_Tool_Attack,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,AzothStaff,1,1,1,1,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,35,10,1,,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,,,,,,,AzothStaff,89,
Undead_Navigator_Pistol,,1,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_RHand,PistolDamage,,0,578,0.03,1.3,20,1.5,pistol,pistolHaveTarget,3,Shot,10,,,"1H_Ranged, Pistol",Ranged_OH,Objects/Weapons/Ranged/Pistols/pistolLostVariant2/wep_ran1h_pistollostvariant2_lookLost.cdf,,,,,,,,,FXattach_A,,PistolAttack1,PistolAttack2,Animations/Mannequin/ADB/npc_damned_1h_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0.03,0,0,,,,,,WeaponHit3,,,,,20,15,0,,,,,,,,,,,,,,,,,,AI_Pistol,,,,,,,89,
Undead_Navigator_Shield,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,1,40,0.03,1.3,50,1.5,melee,meleeHaveTarget,3,,,,,,Shield_OH,Objects\Weapons\Shields\shieldRoundVariant1\wep_shld_shieldroundvariant1_looklost.cdf,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.01,0,0,0,,,,,,WeaponHit2,,,,,50,30,2,1,1,1,1,1,1,1,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,,,,,true,SpecialAttack,Shield,89,
Undead_Officer_2hAnchor,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,135,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe",,Objects\Weapons\melee\Hammers\2h\warhammerLost1\wep_ham2h_warhammerlost1.cdf,,,,,,,,,,,2H_Tool_Attack,2H_Tool_Attack,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,None,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,AI_Undead,,,,,,,89,
Undead_1hSwordT2,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,1,1067,0.03,1.3,32,1.5,melee,spearHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects\Weapons\Melee\Swords\1h\StraightSwordA\wep_me1h_sw_straightsworda_t2.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.02,0.005,0,0,,,,,,WeaponHit2,,,,,32,20,1,,1,1,1,1,1,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.4,0.4,0.4,0.4,,,,,,,Sword,89,
Berserker_Rapier,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,1,1067,0.03,1.3,32,1.5,melee,spearHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects\Weapons\Melee\Swords\1h\rapiert3\wep_me1h_rapierT3_lookBase.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.02,0.005,0,0,,,,,,WeaponHit2,,,,,32,20,1,,1,1,1,1,1,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.4,0.4,0.4,0.4,,,,,,,Sword,89,
Undead_Hook,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,,,1,1067,0.03,1.3,32,1.5,melee,spearHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.02,0.005,0,0,,,,,,WeaponHit2,,,,,32,20,1,,1,1,1,1,1,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.4,0.4,0.4,0.4,,,,,,,,89,
Undead_Hunter_Soulfire_Torch,,3,Combat Melee,placeholder,1,AlwaysUnsheathed_RHand,,,1,1225,0.03,1.3,5,1.5,melee,spearHaveTarget,3,,,,,"1H_Melee, Sword",Torch_OH,Objects\Weapons\Gear\TorchA\jav_wep_gear1h_torcha_t0.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.02,0.005,0,0,,,,,,WeaponHit2,,,,,100,20,1,,1,1,1,1,1,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.4,0.4,0.4,0.4,,,,,,,AI_Undead_Torch,89,
Undead_GraveDigger_2hShovel,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,761,0.03,1.3,40,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe, Tool",,Objects\Weapons\Melee\Axes\2h\GreatAxeVariant3\wep_axe2h_greataxevariant3_looklost.cdf,,,,,,,,,,,2H_Axe_Attack1,2H_Axe_Attack2,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,40,100,2,,1,1,1,1,1,1,1,1,1,1,1,0.7,0.6,0.6,0.6,0.6,,,,,true,,GreatAxe,89,
Weapon_AI_Dryad_Soldier,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,1,1461,0.03,1.3,125,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects/Weapons/Melee/Swords/2h/longswordAngryEarth/wep_me2h_longswordangryearth.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,125,15,1,,,,,,,,,,,,,,,,,,,,,,,,AI_Sword,89,
Weapon_AI_Dryad_Club,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandClubDamage,,1,1461,0.03,1.3,125,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",Melee_OH,Objects/Weapons/Melee/Clubs/1h/maceVariant2/wep_clb1h_macevariant2_lookAngryEarth.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,125,15,1,,,,,,,,,,,,,,,,,,,,,,,,AI_Sword,89,
