VitalsCategoryID,DisplayName,Icon,LocationHint,LocStringGenerationHelper,GroupVitalsCategoryId,IsNamed,IsDynamicPoiTarget,LootDropChanceOverride,MtlOverride,FemaleMtlOverride
Evil_Knight_Longsword_12MB01,@VC_Evil_Knight_Longsword_12MB01,,,"<string key=""VC_Evil_Knight_Longsword_12MB01"">Evil_Knight_Longsword_12MB01</string>",Porta_Maris,true,,,,
Evil_Knight_Longsword_14AC05,@VC_Evil_Knight_Longsword_14AC05,,,"<string key=""VC_Evil_Knight_Longsword_14AC05"">Evil_Knight_Longsword_14AC05</string>",Kinjalgard,,,,,
Evil_Knight_Longsword_14AC06,@VC_Evil_Knight_Longsword_14AC06,,,"<string key=""VC_Evil_Knight_Longsword_14AC06"">Evil_Knight_Longsword_14AC06</string>",Vorongard,,,,,
Evil_Knight_Longsword_14AC13,@VC_Evil_Knight_Longsword_14AC13,,,"<string key=""VC_Evil_Knight_Longsword_14AC13"">Evil_Knight_Longsword_14AC13</string>",Sokolgard,,,,,
Evil_Knight_Longsword_16,@VC_Evil_Knight_Longsword_16,,,"<string key=""VC_Evil_Knight_Longsword_16"">Evil_Knight_Longsword_16</string>",,,,,,
Evil_Knight_Longsword_25,@VC_Evil_Knight_Longsword_25,,,"<string key=""VC_Evil_Knight_Longsword_25"">Evil_Knight_Longsword_25</string>",,,,,,
Evil_Knight_Longsword_DG_Greatcleave_00_00,@VC_Evil_Knight_Longsword_DG_Greatcleave_00_00,,,"<string key=""VC_Evil_Knight_Longsword_DG_Greatcleave_00_00"">Evil_Knight_Longsword_DG_Greatcleave_00_00</string>",,,,,,
Evil_Knight_Longsword_DG_Greatcleave_00_01,@VC_Evil_Knight_Longsword_DG_Greatcleave_00_01,,,"<string key=""VC_Evil_Knight_Longsword_DG_Greatcleave_00_01"">Evil_Knight_Longsword_DG_Greatcleave_00_01</string>",,,,,,
Evil_Knight_Longsword_DG_Greatcleave01_00,@VC_Evil_Knight_Longsword_DG_Greatcleave01_00,,,"<string key=""VC_Evil_Knight_Longsword_DG_Greatcleave01_00"">Evil_Knight_Longsword_DG_Greatcleave01_00</string>",,,,,,
Evil_Knight_Longsword_DG_Greatcleave01_01,@VC_Evil_Knight_Longsword_DG_Greatcleave01_01,,,"<string key=""VC_Evil_Knight_Longsword_DG_Greatcleave01_01"">Evil_Knight_Longsword_DG_Greatcleave01_01</string>",,,,,,
Evil_Knight_Longsword_Elite,@VC_Evil_Knight_Longsword_Elite,,,"<string key=""VC_Evil_Knight_Longsword_Elite"">Evil_Knight_Longsword_Elite</string>",,,,,,
Evil_Knight_Longsword_Elite_08QP02,@VC_Evil_Knight_Longsword_Elite_08QP02,,,"<string key=""VC_Evil_Knight_Longsword_Elite_08QP02"">Evil_Knight_Longsword_Elite_08QP02</string>",Drakongard,,,,,
Evil_Knight_Longsword_Named_02BW02,@VC_Evil_Knight_Longsword_Named_02BW02,,,"<string key=""VC_Evil_Knight_Longsword_Named_02BW02"">Evil_Knight_Longsword_Named_02BW02</string>",,,,,,
Evil_Knight_Longsword_Named_DG_GreatCleave_01,@VC_Evil_Knight_Longsword_Named_DG_GreatCleave_01,,,"<string key=""VC_Evil_Knight_Longsword_Named_DG_GreatCleave_01"">Evil_Knight_Longsword_Named_DG_GreatCleave_01</string>",,true,,,,
Evil_Knight_Longsword_Named_S4_1,@VC_Evil_Knight_Longsword_Named_S4_1,,,"<string key=""VC_Evil_Knight_Longsword_Named_S4_1"">Evil_Knight_Longsword_Named_S4_1</string>",FrostKnight,true,true,,,
Evil_Knight_Longsword_S4,@VC_Evil_Knight_Longsword_S4,,,"<string key=""VC_Evil_Knight_Longsword_S4"">Evil_Knight_Longsword_S4</string>",FrostKnight,,,,,
Evil_Knight_Longsword_S4_B,@VC_Evil_Knight_Longsword_S4_B,,,"<string key=""VC_Evil_Knight_Longsword_S4_B"">Evil_Knight_Longsword_S4_B</string>",WinterKnight,,,,,
Evil_Knight_Mace,@VC_Evil_Knight_Mace,,,"<string key=""VC_Evil_Knight_Mace"">Evil_Knight_Mace</string>",,,,,,
Evil_Knight_Mace_02BW07,@VC_Evil_Knight_Mace_02BW07,,,"<string key=""VC_Evil_Knight_Mace_02BW07"">Evil_Knight_Mace_02BW07</string>",Sokolgard,,,,,
Evil_Knight_Mace_03GC08,@VC_Evil_Knight_Mace_03GC08,,,"<string key=""VC_Evil_Knight_Mace_03GC08"">Evil_Knight_Mace_03GC08</string>",ForgeRaider,,,,,
Evil_Knight_Mace_04NW02,@VC_Evil_Knight_Mace_04NW02,,,"<string key=""VC_Evil_Knight_Mace_04NW02"">Evil_Knight_Mace_04NW02</string>",Stonereach,true,,,,
Evil_Knight_Mace_04NW04,@VC_Evil_Knight_Mace_04NW04,,,"<string key=""VC_Evil_Knight_Mace_04NW04"">Evil_Knight_Mace_04NW04</string>",Vorongard,,,,,
Evil_Knight_Mace_09FL07,@VC_Evil_Knight_Mace_09FL07,,,"<string key=""VC_Evil_Knight_Mace_09FL07"">Evil_Knight_Mace_09FL07</string>",Las_Torres,true,,,,
Evil_Knight_Mace_10WS04,@VC_Evil_Knight_Mace_10WS04,,,"<string key=""VC_Evil_Knight_Mace_10WS04"">Evil_Knight_Mace_10WS04</string>",Las_Torres,,,,,
Evil_Knight_Mace_12MB01,@VC_Evil_Knight_Mace_12MB01,,,"<string key=""VC_Evil_Knight_Mace_12MB01"">Evil_Knight_Mace_12MB01</string>",Porta_Maris,true,,,,
Evil_Knight_Mace_14AC05,@VC_Evil_Knight_Mace_14AC05,,,"<string key=""VC_Evil_Knight_Mace_14AC05"">Evil_Knight_Mace_14AC05</string>",Kinjalgard,,,,,
Evil_Knight_Mace_14AC06,@VC_Evil_Knight_Mace_14AC06,,,"<string key=""VC_Evil_Knight_Mace_14AC06"">Evil_Knight_Mace_14AC06</string>",Vorongard,,,,,
Evil_Knight_Mace_14AC13,@VC_Evil_Knight_Mace_14AC13,,,"<string key=""VC_Evil_Knight_Mace_14AC13"">Evil_Knight_Mace_14AC13</string>",Sokolgard,,,,,
Evil_Knight_Mace_16,@VC_Evil_Knight_Mace_16,,,"<string key=""VC_Evil_Knight_Mace_16"">Evil_Knight_Mace_16</string>",,,,,,
Evil_Knight_Mace_17,@VC_Evil_Knight_Mace_17,,,"<string key=""VC_Evil_Knight_Mace_17"">Evil_Knight_Mace_17</string>",,,,,,
Evil_Knight_Mace_18,@VC_Evil_Knight_Mace_18,,,"<string key=""VC_Evil_Knight_Mace_18"">Evil_Knight_Mace_18</string>",,,,,,
Evil_Knight_Mace_19,@VC_Evil_Knight_Mace_19,,,"<string key=""VC_Evil_Knight_Mace_19"">Evil_Knight_Mace_19</string>",,,,,,
Evil_Knight_Mace_20,@VC_Evil_Knight_Mace_20,,,"<string key=""VC_Evil_Knight_Mace_20"">Evil_Knight_Mace_20</string>",,,,,,
Evil_Knight_Mace_21,@VC_Evil_Knight_Mace_21,,,"<string key=""VC_Evil_Knight_Mace_21"">Evil_Knight_Mace_21</string>",,,,,,
Evil_Knight_Mace_22,@VC_Evil_Knight_Mace_22,,,"<string key=""VC_Evil_Knight_Mace_22"">Evil_Knight_Mace_22</string>",,,,,,
Evil_Knight_Mace_23,@VC_Evil_Knight_Mace_23,,,"<string key=""VC_Evil_Knight_Mace_23"">Evil_Knight_Mace_23</string>",,,,,,
Evil_Knight_Mace_24,@VC_Evil_Knight_Mace_24,,,"<string key=""VC_Evil_Knight_Mace_24"">Evil_Knight_Mace_24</string>",,,,,,
Evil_Knight_Mace_25,@VC_Evil_Knight_Mace_25,,,"<string key=""VC_Evil_Knight_Mace_25"">Evil_Knight_Mace_25</string>",,,,,,
Evil_Knight_Mace_26,@VC_Evil_Knight_Mace_26,,,"<string key=""VC_Evil_Knight_Mace_26"">Evil_Knight_Mace_26</string>",,,,,,
Evil_Knight_Mace_27,@VC_Evil_Knight_Mace_27,,,"<string key=""VC_Evil_Knight_Mace_27"">Evil_Knight_Mace_27</string>",,,,,,
Evil_Knight_Mace_28,@VC_Evil_Knight_Mace_28,,,"<string key=""VC_Evil_Knight_Mace_28"">Evil_Knight_Mace_28</string>",,,,,,
Evil_Knight_Mace_29,@VC_Evil_Knight_Mace_29,,,"<string key=""VC_Evil_Knight_Mace_29"">Evil_Knight_Mace_29</string>",,,,,,
Evil_Knight_Mace_30,@VC_Evil_Knight_Mace_30,,,"<string key=""VC_Evil_Knight_Mace_30"">Evil_Knight_Mace_30</string>",,,,,,
Evil_Knight_Mace_31,@VC_Evil_Knight_Mace_31,,,"<string key=""VC_Evil_Knight_Mace_31"">Evil_Knight_Mace_31</string>",,,,,,
Evil_Knight_Mace_32,@VC_Evil_Knight_Mace_32,,,"<string key=""VC_Evil_Knight_Mace_32"">Evil_Knight_Mace_32</string>",,,,,,
Evil_Knight_Mace_DG_GreatCleave_00_00,@VC_Evil_Knight_Mace_DG_GreatCleave_00_00,,,"<string key=""VC_Evil_Knight_Mace_DG_GreatCleave_00_00"">Evil_Knight_Mace_DG_GreatCleave_00_00</string>",,,,,,
Evil_Knight_Mace_DG_GreatCleave_00_01,@VC_Evil_Knight_Mace_DG_GreatCleave_00_01,,,"<string key=""VC_Evil_Knight_Mace_DG_GreatCleave_00_01"">Evil_Knight_Mace_DG_GreatCleave_00_01</string>",,,,,,
Evil_Knight_Mace_DG_GreatCleave01_00,@VC_Evil_Knight_Mace_DG_GreatCleave01_00,,,"<string key=""VC_Evil_Knight_Mace_DG_GreatCleave01_00"">Evil_Knight_Mace_DG_GreatCleave01_00</string>",,,,,,
Evil_Knight_Mace_Elite,@VC_Evil_Knight_Mace_Elite,,,"<string key=""VC_Evil_Knight_Mace_Elite"">Evil_Knight_Mace_Elite</string>",,,,,,
Evil_Knight_Mace_Elite_08QP02,@VC_Evil_Knight_Mace_Elite_08QP02,,,"<string key=""VC_Evil_Knight_Mace_Elite_08QP02"">Evil_Knight_Mace_Elite_08QP02</string>",Drakongard,,,,,
Evil_Knight_Mace_Named_04NW02,@VC_Evil_Knight_Mace_Named_04NW02,,,"<string key=""VC_Evil_Knight_Mace_Named_04NW02"">Evil_Knight_Mace_Named_04NW02</string>",Stonereach,true,true,,,
Evil_Knight_Mace_Named_08QP02,@VC_Evil_Knight_Mace_Named_08QP02,,,"<string key=""VC_Evil_Knight_Mace_Named_08QP02"">Evil_Knight_Mace_Named_08QP02</string>",Drakongard,,,,,
Evil_Knight_Mace_Named_10WS04,@VC_Evil_Knight_Mace_Named_10WS04,,,"<string key=""VC_Evil_Knight_Mace_Named_10WS04"">Evil_Knight_Mace_Named_10WS04</string>",Las_Torres,true,,,,
Evil_Knight_Mace_Named_DG_GreatCleave_00,@VC_Evil_Knight_Mace_Named_DG_GreatCleave_00,,,"<string key=""VC_Evil_Knight_Mace_Named_DG_GreatCleave_00"">Evil_Knight_Mace_Named_DG_GreatCleave_00</string>",,,,,,
Evil_Knight_Mace_Named_S4_1,@VC_Evil_Knight_Mace_Named_S4_1,,,"<string key=""VC_Evil_Knight_Mace_Named_S4_1"">Evil_Knight_Mace_Named_S4_1</string>",FrostKnight,true,true,,,
Evil_Knight_Mace_S4,@VC_Evil_Knight_Mace_S4,,,"<string key=""VC_Evil_Knight_Mace_S4"">Evil_Knight_Mace_S4</string>",FrostKnight,,,,,
Evil_Knight_Mace_S4_B,@VC_Evil_Knight_Mace_S4_B,,,"<string key=""VC_Evil_Knight_Mace_S4_B"">Evil_Knight_Mace_S4_B</string>",WinterKnight,,,,,
Evil_Knight_Spear_02BW07,@VC_Evil_Knight_Spear_02BW07,,,"<string key=""VC_Evil_Knight_Spear_02BW07"">Evil_Knight_Spear_02BW07</string>",Sokolgard,,,,,
Evil_Knight_Spear_03GC01,@VC_Evil_Knight_Spear_03GC01,,,"<string key=""VC_Evil_Knight_Spear_03GC01"">Evil_Knight_Spear_03GC01</string>",Misty,,,,,
Evil_Knight_Spear_04NW04,@VC_Evil_Knight_Spear_04NW04,,,"<string key=""VC_Evil_Knight_Spear_04NW04"">Evil_Knight_Spear_04NW04</string>",Vorongard,,,,,
Evil_Knight_Spear_10WS04,@VC_Evil_Knight_Spear_10WS04,,,"<string key=""VC_Evil_Knight_Spear_10WS04"">Evil_Knight_Spear_10WS04</string>",Las_Torres,,,,,
Evil_Knight_Spear_14AC06,@VC_Evil_Knight_Spear_14AC06,,,"<string key=""VC_Evil_Knight_Spear_14AC06"">Evil_Knight_Spear_14AC06</string>",Vorongard,,,,,
Evil_Knight_Spear_14AC13,@VC_Evil_Knight_Spear_14AC13,,,"<string key=""VC_Evil_Knight_Spear_14AC13"">Evil_Knight_Spear_14AC13</string>",Sokolgard,,,,,
Evil_Knight_Spear_25,@VC_Evil_Knight_Spear_25,,,"<string key=""VC_Evil_Knight_Spear_25"">Evil_Knight_Spear_25</string>",,,,,,
Evil_Knight_Spear_26,@VC_Evil_Knight_Spear_26,,,"<string key=""VC_Evil_Knight_Spear_26"">Evil_Knight_Spear_26</string>",,,,,,
Evil_Knight_Spear_27,@VC_Evil_Knight_Spear_27,,,"<string key=""VC_Evil_Knight_Spear_27"">Evil_Knight_Spear_27</string>",,,,,,
Evil_Knight_Spear_28,@VC_Evil_Knight_Spear_28,,,"<string key=""VC_Evil_Knight_Spear_28"">Evil_Knight_Spear_28</string>",,,,,,
Evil_Knight_Spear_29,@VC_Evil_Knight_Spear_29,,,"<string key=""VC_Evil_Knight_Spear_29"">Evil_Knight_Spear_29</string>",,,,,,
Evil_Knight_Spear_30,@VC_Evil_Knight_Spear_30,,,"<string key=""VC_Evil_Knight_Spear_30"">Evil_Knight_Spear_30</string>",,,,,,
Evil_Knight_Spear_31,@VC_Evil_Knight_Spear_31,,,"<string key=""VC_Evil_Knight_Spear_31"">Evil_Knight_Spear_31</string>",,,,,,
Evil_Knight_Spear_32,@VC_Evil_Knight_Spear_32,,,"<string key=""VC_Evil_Knight_Spear_32"">Evil_Knight_Spear_32</string>",,,,,,
Evil_Knight_Spear_DG_GreatCleave_00_00,@VC_Evil_Knight_Spear_DG_GreatCleave_00_00,,,"<string key=""VC_Evil_Knight_Spear_DG_GreatCleave_00_00"">Evil_Knight_Spear_DG_GreatCleave_00_00</string>",,,,,,
Evil_Knight_Spear_DG_GreatCleave_00_01,@VC_Evil_Knight_Spear_DG_GreatCleave_00_01,,,"<string key=""VC_Evil_Knight_Spear_DG_GreatCleave_00_01"">Evil_Knight_Spear_DG_GreatCleave_00_01</string>",,,,,,
Evil_Knight_Spear_Elite,@VC_Evil_Knight_Spear_Elite,,,"<string key=""VC_Evil_Knight_Spear_Elite"">Evil_Knight_Spear_Elite</string>",,,,,,
Evil_Knight_Spear_Elite_08QP02,@VC_Evil_Knight_Spear_Elite_08QP02,,,"<string key=""VC_Evil_Knight_Spear_Elite_08QP02"">Evil_Knight_Spear_Elite_08QP02</string>",Drakongard,,,,,
Evil_Knight_Spear_Named_02BW07,@VC_Evil_Knight_Spear_Named_02BW07,,,"<string key=""VC_Evil_Knight_Spear_Named_02BW07"">Evil_Knight_Spear_Named_02BW07</string>",Sokolgard,true,true,,,
Evil_Knight_Spear_Named_DG_GreatCleave_00,@VC_Evil_Knight_Spear_Named_DG_GreatCleave_00,,,"<string key=""VC_Evil_Knight_Spear_Named_DG_GreatCleave_00"">Evil_Knight_Spear_Named_DG_GreatCleave_00</string>",Sokolgard,true,true,,,
Evil_Knight_Spear_Named_S4_1,@VC_Evil_Knight_Spear_Named_S4_1,,,"<string key=""VC_Evil_Knight_Spear_Named_S4_1"">Evil_Knight_Spear_Named_S4_1</string>",FrostKnight,true,true,,,
Evil_Knight_Spear_S4,@VC_Evil_Knight_Spear_S4,,,"<string key=""VC_Evil_Knight_Spear_S4"">Evil_Knight_Spear_S4</string>",FrostKnight,,,,,
Evil_Knight_Spear_S4_B,@VC_Evil_Knight_Spear_S4_B,,,"<string key=""VC_Evil_Knight_Spear_S4_B"">Evil_Knight_Spear_S4_B</string>",WinterKnight,,,,,
Evil_Knight_Warhammer_02BW07,@VC_Evil_Knight_Warhammer_02BW07,,,"<string key=""VC_Evil_Knight_Warhammer_02BW07"">Evil_Knight_Warhammer_02BW07</string>",Sokolgard,,,,,
Evil_Knight_Warhammer_03GC08,@VC_Evil_Knight_Warhammer_03GC08,,,"<string key=""VC_Evil_Knight_Warhammer_03GC08"">Evil_Knight_Warhammer_03GC08</string>",ForgeRaider,,,,,
Evil_Knight_Warhammer_04NW04,@VC_Evil_Knight_Warhammer_04NW04,,,"<string key=""VC_Evil_Knight_Warhammer_04NW04"">Evil_Knight_Warhammer_04NW04</string>",Vorongard,,,,,
Evil_Knight_Warhammer_10WS04,@VC_Evil_Knight_Warhammer_10WS04,,,"<string key=""VC_Evil_Knight_Warhammer_10WS04"">Evil_Knight_Warhammer_10WS04</string>",Las_Torres,,,,,
Evil_Knight_Warhammer_14AC05,@VC_Evil_Knight_Warhammer_14AC05,,,"<string key=""VC_Evil_Knight_Warhammer_14AC05"">Evil_Knight_Warhammer_14AC05</string>",Kinjalgard,,,,,
Evil_Knight_Warhammer_14AC06,@VC_Evil_Knight_Warhammer_14AC06,,,"<string key=""VC_Evil_Knight_Warhammer_14AC06"">Evil_Knight_Warhammer_14AC06</string>",Vorongard,,,,,
Evil_Knight_Warhammer_14AC13,@VC_Evil_Knight_Warhammer_14AC13,,,"<string key=""VC_Evil_Knight_Warhammer_14AC13"">Evil_Knight_Warhammer_14AC13</string>",Sokolgard,,,,,
Evil_Knight_Warhammer_25,@VC_Evil_Knight_Warhammer_25,,,"<string key=""VC_Evil_Knight_Warhammer_25"">Evil_Knight_Warhammer_25</string>",,,,,,
Evil_Knight_Warhammer_26,@VC_Evil_Knight_Warhammer_26,,,"<string key=""VC_Evil_Knight_Warhammer_26"">Evil_Knight_Warhammer_26</string>",,,,,,
Evil_Knight_Warhammer_27,@VC_Evil_Knight_Warhammer_27,,,"<string key=""VC_Evil_Knight_Warhammer_27"">Evil_Knight_Warhammer_27</string>",,,,,,
Evil_Knight_Warhammer_28,@VC_Evil_Knight_Warhammer_28,,,"<string key=""VC_Evil_Knight_Warhammer_28"">Evil_Knight_Warhammer_28</string>",,,,,,
Evil_Knight_Warhammer_29,@VC_Evil_Knight_Warhammer_29,,,"<string key=""VC_Evil_Knight_Warhammer_29"">Evil_Knight_Warhammer_29</string>",,,,,,
Evil_Knight_Warhammer_30,@VC_Evil_Knight_Warhammer_30,,,"<string key=""VC_Evil_Knight_Warhammer_30"">Evil_Knight_Warhammer_30</string>",,,,,,
Evil_Knight_Warhammer_31,@VC_Evil_Knight_Warhammer_31,,,"<string key=""VC_Evil_Knight_Warhammer_31"">Evil_Knight_Warhammer_31</string>",,,,,,
Evil_Knight_Warhammer_32,@VC_Evil_Knight_Warhammer_32,,,"<string key=""VC_Evil_Knight_Warhammer_32"">Evil_Knight_Warhammer_32</string>",,,,,,
Evil_Knight_Warhammer_DG_GreatCleave_00,@VC_Evil_Knight_Warhammer_DG_GreatCleave_00,,,"<string key=""VC_Evil_Knight_Warhammer_DG_GreatCleave_00"">Evil_Knight_Warhammer_DG_GreatCleave_00</string>",,,,,,
Evil_Knight_Warhammer_Elite,@VC_Evil_Knight_Warhammer_Elite,,,"<string key=""VC_Evil_Knight_Warhammer_Elite"">Evil_Knight_Warhammer_Elite</string>",,,,,,
Evil_Knight_Warhammer_Elite_08QP02,@VC_Evil_Knight_Warhammer_Elite_08QP02,,,"<string key=""VC_Evil_Knight_Warhammer_Elite_08QP02"">Evil_Knight_Warhammer_Elite_08QP02</string>",Drakongard,,,,,
Evil_Knight_Warhammer_Named_10WS04,@VC_Evil_Knight_Warhammer_Named_10WS04,,,"<string key=""VC_Evil_Knight_Warhammer_Named_10WS04"">Evil_Knight_Warhammer_Named_10WS04</string>",Las_Torres,true,true,,,
Evil_Knight_Warhammer_Named_DG_GreatCleave_01,@VC_Evil_Knight_Warhammer_Named_DG_GreatCleave_01,,,"<string key=""VC_Evil_Knight_Warhammer_Named_DG_GreatCleave_01"">Evil_Knight_Warhammer_Named_DG_GreatCleave_01</string>",BASE,true,,,,
Evil_Knight_Warhammer_Named_S4_1,@VC_Evil_Knight_Warhammer_Named_S4_1,,,"<string key=""VC_Evil_Knight_Warhammer_Named_S4_1"">Evil_Knight_Warhammer_Named_S4_1</string>",FrostKnight,true,true,,,
Evil_Knight_Warhammer_S4,@VC_Evil_Knight_Warhammer_S4,,,"<string key=""VC_Evil_Knight_Warhammer_S4"">Evil_Knight_Warhammer_S4</string>",FrostKnight,,,,,
Evil_Knight_Warhammer_S4_B,@VC_Evil_Knight_Warhammer_S4_B,,,"<string key=""VC_Evil_Knight_Warhammer_S4_B"">Evil_Knight_Warhammer_S4_B</string>",WinterKnight,,,,,
Explosive_Barrel_10_12MB06,@VC_Explosive_Barrel_10_12MB06,,,"<string key=""VC_Explosive_Barrel_10_12MB06"">Explosive_Barrel_10_12MB06</string>",Scallywag_Shore,,,,,
Explosive_Barrel_6_12MB01,@VC_Explosive_Barrel_6_12MB01,,,"<string key=""VC_Explosive_Barrel_6_12MB01"">Explosive_Barrel_6_12MB01</string>",Traitors_Hold,,,,,
Explosive_Sprout_Fire,@VC_Explosive_Sprout_Fire,,,"<string key=""VC_Explosive_Sprout_Fire"">Explosive_Sprout_Fire</string>",BASE,,,,,
Explosive_Sprout_Physical,@VC_Explosive_Sprout_Physical,,,"<string key=""VC_Explosive_Sprout_Physical"">Explosive_Sprout_Physical</string>",BASE,,,,,
Explosive_Sprout_Poison,@VC_Explosive_Sprout_Poison,,,"<string key=""VC_Explosive_Sprout_Poison"">Explosive_Sprout_Poison</string>",BASE,,,,,
Fallow,@VC_Fallow,,,"<string key=""VC_Fallow"">Fallow</string>",BASE,,,,,
Fallswatch,@VC_Fallswatch,,,"<string key=""VC_Fallswatch"">Fallswatch</string>",BASE,,,,,
Fellweave,@VC_Fellweave,,,"<string key=""VC_Fellweave"">Fellweave</string>",BASE,,,,,
Fenton,@VC_Fenton,,,"<string key=""VC_Fenton"">Fenton</string>",BASE,,,,,
Fenwallow,@VC_Fenwallow,,,"<string key=""VC_Fenwallow"">Fenwallow</string>",BASE,,,,,
Feralrim,@VC_Feralrim,,,"<string key=""VC_Feralrim"">Feralrim</string>",BASE,,,,,
Festerspike,@VC_Festerspike,,,"<string key=""VC_Festerspike"">Festerspike</string>",BASE,,,,,
Fineseer,@VC_Fineseer,,,"<string key=""VC_Fineseer"">Fineseer</string>",BASE,,,,,
FireMine,@VC_FireMine,,,"<string key=""VC_FireMine"">FireMine</string>",BASE,,,,,
FL_Alligator,@VC_FL_Alligator,,,"<string key=""VC_FL_Alligator"">FL_Alligator</string>",BASE,,,,,
FL_Alligator_09FL03c,@VC_FL_Alligator_09FL03c,,,"<string key=""VC_FL_Alligator_09FL03c"">FL_Alligator_09FL03c</string>",BASE,,,,,
FL_Alligator_09FL11,@VC_FL_Alligator_09FL11,,,"<string key=""VC_FL_Alligator_09FL11"">FL_Alligator_09FL11</string>",BASE,,,,,
FL_Alligator_09FLa,@VC_FL_Alligator_09FLa,,,"<string key=""VC_FL_Alligator_09FLa"">FL_Alligator_09FLa</string>",BASE,,,,,
FL_Alligator_09FLb,@VC_FL_Alligator_09FLb,,,"<string key=""VC_FL_Alligator_09FLb"">FL_Alligator_09FLb</string>",BASE,,,,Objects\Characters\npc\natural\alligator\alligator_alt2_matgroup.mtl,
FL_Alligator_09FLc,@VC_FL_Alligator_09FLc,,,"<string key=""VC_FL_Alligator_09FLc"">FL_Alligator_09FLc</string>",BASE,,,,Objects\Characters\npc\natural\alligator\alligator_alt5_matgroup.mtl,
FL_Alligator_09FLd,@VC_FL_Alligator_09FLd,,,"<string key=""VC_FL_Alligator_09FLd"">FL_Alligator_09FLd</string>",BASE,,,,Objects\Characters\npc\natural\alligator\alligator_alt2_matgroup.mtl,
FL_Alligator_Elite_09FL01,@VC_FL_Alligator_Elite_09FL01,,,"<string key=""VC_FL_Alligator_Elite_09FL01"">FL_Alligator_Elite_09FL01</string>",BASE,,,,,
FL_Alligator_Elite_Named_09FL01,@VC_FL_Alligator_Elite_Named_09FL01,,,"<string key=""VC_FL_Alligator_Elite_Named_09FL01"">FL_Alligator_Elite_Named_09FL01</string>",BASE,true,,,,
FL_Alligator_Named_09FL03c,@VC_FL_Alligator_Named_09FL03c,,,"<string key=""VC_FL_Alligator_Named_09FL03c"">FL_Alligator_Named_09FL03c</string>",BASE,true,,,,
FL_Ancient_Amalgam,@VC_FL_Ancient_Amalgam,,,"<string key=""VC_FL_Ancient_Amalgam"">FL_Ancient_Amalgam</string>",,,,,,
FL_Ancient_Amalgam_09FL01,@VC_FL_Ancient_Amalgam_09FL01,,,"<string key=""VC_FL_Ancient_Amalgam_09FL01"">FL_Ancient_Amalgam_09FL01</string>",,,,,,
FL_Ancient_Amalgam_09FL06,@VC_FL_Ancient_Amalgam_09FL06,,,"<string key=""VC_FL_Ancient_Amalgam_09FL06"">FL_Ancient_Amalgam_09FL06</string>",,,,,,
FL_Ancient_Amalgam_Named_09FL01,@VC_FL_Ancient_Amalgam_Named_09FL01,,,"<string key=""VC_FL_Ancient_Amalgam_Named_09FL01"">FL_Ancient_Amalgam_Named_09FL01</string>",,true,,,,
FL_Ancient_Amalgam_Named_09FL06,@VC_FL_Ancient_Amalgam_Named_09FL06,,,"<string key=""VC_FL_Ancient_Amalgam_Named_09FL06"">FL_Ancient_Amalgam_Named_09FL06</string>",,true,,,,
FL_AncientGuardian_Mage_09FL06,@VC_FL_AncientGuardian_Mage_09FL06,,,"<string key=""VC_FL_AncientGuardian_Mage_09FL06"">FL_AncientGuardian_Mage_09FL06</string>",Generic,,,,,
FL_AncientGuardian_Mage_Named_ELITE_09FL06,@VC_FL_AncientGuardian_Mage_Named_ELITE_09FL06,,,"<string key=""VC_FL_AncientGuardian_Mage_Named_ELITE_09FL06"">FL_AncientGuardian_Mage_Named_ELITE_09FL06</string>",,true,,,,
FL_AnubianGuardian_Archer,@VC_FL_AnubianGuardian_Archer,,,"<string key=""VC_FL_AnubianGuardian_Archer"">FL_AnubianGuardian_Archer</string>",,,,,,
FL_AnubianGuardian_Archer_09Fl01,@VC_FL_AnubianGuardian_Archer_09Fl01,,,"<string key=""VC_FL_AnubianGuardian_Archer_09Fl01"">FL_AnubianGuardian_Archer_09Fl01</string>",,,,,,
FL_AnubianGuardian_Archer_09Fl01a,@VC_FL_AnubianGuardian_Archer_09Fl01a,,,"<string key=""VC_FL_AnubianGuardian_Archer_09Fl01a"">FL_AnubianGuardian_Archer_09Fl01a</string>",,,,,,
FL_AnubianGuardian_Archer_09Fl03,@VC_FL_AnubianGuardian_Archer_09Fl03,,,"<string key=""VC_FL_AnubianGuardian_Archer_09Fl03"">FL_AnubianGuardian_Archer_09Fl03</string>",,,,,,
FL_AnubianGuardian_Archer_09Fl06,@VC_FL_AnubianGuardian_Archer_09Fl06,,,"<string key=""VC_FL_AnubianGuardian_Archer_09Fl06"">FL_AnubianGuardian_Archer_09Fl06</string>",,,,,,
FL_AnubianGuardian_Brute,@VC_FL_AnubianGuardian_Brute,,,"<string key=""VC_FL_AnubianGuardian_Brute"">FL_AnubianGuardian_Brute</string>",Generic,,,,,
FL_AnubianGuardian_Brute_09FL01,@VC_FL_AnubianGuardian_Brute_09FL01,,,"<string key=""VC_FL_AnubianGuardian_Brute_09FL01"">FL_AnubianGuardian_Brute_09FL01</string>",Generic,,,,,
FL_AnubianGuardian_Brute_09FL06,@VC_FL_AnubianGuardian_Brute_09FL06,,,"<string key=""VC_FL_AnubianGuardian_Brute_09FL06"">FL_AnubianGuardian_Brute_09FL06</string>",Generic,,,,,
