RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,MaxPerkItemsAllowed,PerkItemsBucketPush,ExpertiseBumpChanceOverride,IsExpertiseBasedGS,HWMProgressionID,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,CraftingTime,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,ProceduralTierID1,ProceduralTierID2,ProceduralTierID3,ProceduralTierID4,ProceduralTierID5,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,AttributeCost,PerkCost,GemSlotCost,RequiredExpansion
LightHands_SyndicateRank5_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightHands_SyndicateRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightHands_SyndicateRank5_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightHands_SyndicateRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightLegs_SyndicateRank1_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightLegs_SyndicateRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightLegs_SyndicateRank1_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightLegs_SyndicateRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightLegs_SyndicateRank2_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightLegs_SyndicateRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightLegs_SyndicateRank2_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightLegs_SyndicateRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightLegs_SyndicateRank3_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightLegs_SyndicateRank3_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightLegs_SyndicateRank3_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightLegs_SyndicateRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightLegs_SyndicateRank4_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightLegs_SyndicateRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightLegs_SyndicateRank4_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightLegs_SyndicateRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightLegs_SyndicateRank5_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightLegs_SyndicateRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightLegs_SyndicateRank5_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightLegs_SyndicateRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightFeet_SyndicateRank1_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightFeet_SyndicateRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightFeet_SyndicateRank1_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightFeet_SyndicateRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightFeet_SyndicateRank2_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightFeet_SyndicateRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightFeet_SyndicateRank2_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightFeet_SyndicateRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightFeet_SyndicateRank3_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightFeet_SyndicateRank3_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightFeet_SyndicateRank3_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightFeet_SyndicateRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightFeet_SyndicateRank4_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightFeet_SyndicateRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightFeet_SyndicateRank4_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightFeet_SyndicateRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
LightFeet_SyndicateRank5_Sage,,,Faction,PvPStatSwap,,,"SyndicateSeal_Sage,LightFeet_SyndicateRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,LightFeet_SyndicateRank5_Sage_v2,,,,,,,,,,,,,,,SyndicateSeal_Sage,Item,LightFeet_SyndicateRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_MarauderRank1_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHead_MarauderRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_MarauderRank1_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHead_MarauderRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_MarauderRank2_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHead_MarauderRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_MarauderRank2_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHead_MarauderRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_MarauderRank3_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHead_MarauderRank3_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_MarauderRank3_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHead_MarauderRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_MarauderRank4_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHead_MarauderRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_MarauderRank4_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHead_MarauderRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_MarauderRank5_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHead_MarauderRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_MarauderRank5_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHead_MarauderRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_MarauderRank1_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumChest_MarauderRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_MarauderRank1_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumChest_MarauderRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_MarauderRank2_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumChest_MarauderRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_MarauderRank2_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumChest_MarauderRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_MarauderRank3_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumChest_MarauderRank3_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_MarauderRank3_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumChest_MarauderRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_MarauderRank4_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumChest_MarauderRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_MarauderRank4_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumChest_MarauderRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_MarauderRank5_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumChest_MarauderRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_MarauderRank5_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumChest_MarauderRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_MarauderRank1_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHands_MarauderRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_MarauderRank1_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHands_MarauderRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_MarauderRank2_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHands_MarauderRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_MarauderRank2_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHands_MarauderRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_MarauderRank3_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHands_MarauderRank3_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_MarauderRank3_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHands_MarauderRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_MarauderRank4_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHands_MarauderRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_MarauderRank4_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHands_MarauderRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_MarauderRank5_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumHands_MarauderRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_MarauderRank5_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumHands_MarauderRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_MarauderRank1_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumLegs_MarauderRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_MarauderRank1_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumLegs_MarauderRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_MarauderRank2_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumLegs_MarauderRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_MarauderRank2_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumLegs_MarauderRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_MarauderRank3_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumLegs_MarauderRank3_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_MarauderRank3_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumLegs_MarauderRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_MarauderRank4_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumLegs_MarauderRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_MarauderRank4_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumLegs_MarauderRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_MarauderRank5_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumLegs_MarauderRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_MarauderRank5_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumLegs_MarauderRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumFeet_MarauderRank1_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumFeet_MarauderRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumFeet_MarauderRank1_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumFeet_MarauderRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumFeet_MarauderRank2_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumFeet_MarauderRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumFeet_MarauderRank2_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumFeet_MarauderRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumFeet_MarauderRank3_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumFeet_MarauderRank3_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumFeet_MarauderRank3_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumFeet_MarauderRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumFeet_MarauderRank4_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumFeet_MarauderRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumFeet_MarauderRank4_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumFeet_MarauderRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumFeet_MarauderRank5_Sage,,,Faction,PvPStatSwap,,,"MarauderSeal_Sage,MediumFeet_MarauderRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumFeet_MarauderRank5_Sage_v2,,,,,,,,,,,,,,,MarauderSeal_Sage,Item,MediumFeet_MarauderRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_CovenantRank1_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHead_CovenantRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_CovenantRank1_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHead_CovenantRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_CovenantRank2_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHead_CovenantRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_CovenantRank2_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHead_CovenantRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_CovenantRank3_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHead_CovenantRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_CovenantRank3_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHead_CovenantRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_CovenantRank4_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHead_CovenantRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_CovenantRank4_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHead_CovenantRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHead_CovenantRank5_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHead_CovenantRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHead_CovenantRank5_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHead_CovenantRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_CovenantRank1_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumChest_CovenantRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_CovenantRank1_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumChest_CovenantRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_CovenantRank2_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumChest_CovenantRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_CovenantRank2_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumChest_CovenantRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_CovenantRank3_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumChest_CovenantRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_CovenantRank3_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumChest_CovenantRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_CovenantRank4_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumChest_CovenantRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_CovenantRank4_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumChest_CovenantRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumChest_CovenantRank5_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumChest_CovenantRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumChest_CovenantRank5_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumChest_CovenantRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_CovenantRank1_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHands_CovenantRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_CovenantRank1_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHands_CovenantRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_CovenantRank2_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHands_CovenantRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_CovenantRank2_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHands_CovenantRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_CovenantRank3_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHands_CovenantRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_CovenantRank3_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHands_CovenantRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_CovenantRank4_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHands_CovenantRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_CovenantRank4_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHands_CovenantRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumHands_CovenantRank5_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumHands_CovenantRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumHands_CovenantRank5_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumHands_CovenantRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_CovenantRank1_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumLegs_CovenantRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_CovenantRank1_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumLegs_CovenantRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_CovenantRank2_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumLegs_CovenantRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_CovenantRank2_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumLegs_CovenantRank2_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_CovenantRank3_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumLegs_CovenantRank2_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_CovenantRank3_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumLegs_CovenantRank3_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_CovenantRank4_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumLegs_CovenantRank4_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_CovenantRank4_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumLegs_CovenantRank4_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumLegs_CovenantRank5_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumLegs_CovenantRank5_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumLegs_CovenantRank5_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumLegs_CovenantRank5_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
MediumFeet_CovenantRank1_Sage,,,Faction,PvPStatSwap,,,"CovenantSeal_Sage,MediumFeet_CovenantRank1_v2",false,true,false,false,false,,,,,,false,50,1,Armoring,0,outfitting2,,,,1,1,MediumFeet_CovenantRank1_Sage_v2,,,,,,,,,,,,,,,CovenantSeal_Sage,Item,MediumFeet_CovenantRank1_v2,Item,Azoth_Currency,Currency,,,,,,,,,1,1,50,,,,,Craft_ArmoringT2,true,,,,,,,,,,,
